premise;question;choice1;choice2;label
গাড়িটা ডাম্প হয়ে গেছে। ;cause;ড্রাইভার একটি টেলিফোনের খুঁটিতে আঘাত করেছে। ;ড্রাইভার লাল লাইট দিয়ে হেঁটে গেছে। ;0
ছেলেটা সারা রাত পড়াশুনা করেছে। ;effect;সে পরীক্ষা এড়িয়ে গেছে। ;সে পরীক্ষা পাস করেছে। ;1
ছোট ছেলেটি পুকুরের প্রান্তে আটকে গেল। ;cause;সে সাঁতার শিখতে ভয় পেয়েছিল। ;লাইফগার্ড কর্তব্যরত ছিল। ;0
আমি আমার হাত আমার বুকের কাছে রেখেছিলাম। ;effect;আমি আমার হার্টবিট অনুভব করেছি। ;আমার হার্টবিট বেড়ে গেল। ;0
আমার অফিসের পাশের বিল্ডিংটা নির্মাণের কাজ করছিল। ;effect;আমার অফিসে ভিড় ছিল। ;আমার অফিসটা খুব গোলমাল ছিল। ;1
এই পরিবার তাদের নতুন প্রতিবেশীদের সম্পর্কে জানতে চেয়েছিল। ;effect;পরিবার প্রতিবেশীদের ডিনারে আমন্ত্রণ জানায়। ;পরিবারটি তাদের বাড়ির উঠোন থেকে প্রতিবেশীদের হাত নাড়ায়। ;0
পুল থেকে পানি ঝাপসা হয়ে এসেছে। ;cause;সাঁতারু পুলের মধ্যে ডুবে গেল। ;সাঁতারু পুলের মধ্যে ভাসছিল। ;0
আমি একটি জলকীয়া টুকরা মধ্যে কামড়. ;effect;আমি ভুল করে একটা বীজ খেয়ে ফেলেছি। ;আমি ভুল করে আমার দাঁত ছিঁড়ে ফেলেছি। ;0
ছেলেটা পড়ে গেল। ;cause;তার জ্যাকেট খুলে ছিল। ;তার জুতার ফিতা খুলে ছিল। ;1
মহিলা কানের প্যাচ লাগিয়ে দিয়েছে। ;cause;সে শব্দ দ্বারা বিভ্রান্ত ছিল। ;তার কান ছিদ্র করা আছে। ;0
আমি আমার পানির বোতলটা আবার ভর্তি করলাম। ;cause;আমি সব পানি খেয়ে ফেলেছি। ;আমি এটা ফ্রিজে রেখেছিলাম। ;0
টেলিভিশন শো সেন্সর করা হয়েছিল। ;cause;এতে অশ্লীল ভাষা ছিল। ;এটা জটিল ছিল. ;0
জাহাজটা ভেঙে পড়েছে। ;effect;ক্রু ডুবে গেছে। ;ক্রু জলদস্যুদের সাথে মুখোমুখি হয়েছিল। ;0
ছেলেটি ধাঁধাটি দেখে হতবাক হয়ে গেল। ;effect;সে ধাঁধা সমাধান করেছে। ;সে একটা ইঙ্গিত চেয়েছিল। ;1
ফোনটা বাজল। ;effect;লোকটা ফোনটা কেটে দিলো। ;লোকটা ফোন ধরলো। ;1
মহিলা আমার দিকে তাকিয়ে ছিল। ;effect;আমি তাকে জড়িয়ে ধরলাম। ;আমি অস্বস্তিতে ছিলাম। ;1
দলটি মিউজিয়াম ছেড়ে চলে গেল। ;cause;তারা প্রদর্শনীর ছবি তুলেছে। ;তারা সব প্রদর্শনী দেখেছে। ;1
লোকটা আমার সাথে তর্ক শুরু করে দিলো। ;effect;আমার বন্ধু আমাকে লোকটার সাথে পরিচয় করিয়ে দিল। ;আমার বন্ধু আমার পক্ষে দাঁড়িয়েছিল। ;1
আমার বাইকের টায়ার ফাটল। ;effect;আমি টায়ারে বাতাস ঢেলেছি। ;আমি বাইকের গিয়ার পাল্টেছি। ;0
মেয়েটা দেখতে সাদা হয়ে গেছে। ;effect;তার বাবা তাকে একটা গল্প পড়তেন। ;তার বাবা তার কপালের স্পর্শ করে। ;1
কলমটির কালি শেষ হয়ে গেল। ;effect;আমি পেন্সিল ব্যবহার করেছি। ;আমি আমার নাম দিয়ে সাইন করেছি। ;0
লোকটির ঋণ প্রত্যাখ্যান করা হয়েছিল। ;cause;সে ঋণগ্রস্ত ছিল। ;সে একটা ব্যবসা শুরু করেছে। ;0
মেয়েটা স্কুল থেকে বাড়িতেই ছিল। ;cause;তার পিক পক্স ছিল। ;তিনি গণিত শিখতে পছন্দ করতেন। ;0
আবর্জনা ব্যাগ ভরা ছিল। ;effect;আমি এটাকে আবর্জনা ফেলার জায়গায় নিয়ে গিয়েছিলাম। ;আমি এটা সিঙ্ক নিচে ফেলে. ;0
আমি কার্পেট ভ্যাকুয়াম করেছি। ;cause;আমার রুমমেট পানপাতা ফেলেছে। ;আমার কুকুরের চুল পড়ে। ;1
লোকটা রাগ করে ফেলেছে। ;effect;সে তার কম্পিউটার বন্ধ করে দিয়েছে। ;সে চেয়ারটা রুমের অন্য দিকে ছুঁড়ে দিল। ;1
মেয়েটি আগুনে একটি ডাল ফেলে দিল। ;effect;ডাল পুড়ে গেছে। ;আগুন নিভে গেছে। ;0
লোকটা গোসল থেকে বেরিয়ে এসেছে। ;cause;গরম পানি চলে গেছে। ;সে তো তোয়ালে খুঁজে পেল না। ;0
বাবা-মা তাদের সন্তানদের কলেজে যেতে চেয়েছিলেন। ;effect;তারা টিউশন ফি এর জন্য একটি সঞ্চয় তহবিল রেখেছে। ;তারা তাদের সন্তানদের বাইরে খেলতে উৎসাহিত করে। ;0
লোকটা তার জুতো খুলে দিয়েছে। ;effect;জুতা খুলে গেল। ;জুতা পরা হয়ে গেল। ;0
লোকটা প্রধান খাবারের অর্ধেক খেয়ে ফেলেছে। ;effect;সে বাকি খাবারগুলো ফ্রিজে রেখেছে। ;সে রেসিপিটা সংরক্ষণ করেছে। ;0
আমার গোড়ালি ফুলে গিয়েছিল। ;effect;আমি এর উপর বরফ রেখেছি। ;আমি এটাতে লোশন ঘষছি। ;0
আমার অফিসের দরজা খোলা ছিল। ;effect;আমি আমার ডেস্কে আমার সহকর্মীর সাথে কথা বলেছি। ;আমি হলের কথোপকথন শুনেছি। ;1
আমাকে লাইনে দাঁড়াতে হয়েছে। ;effect;আমি বসে পড়লাম। ;আমি একটা ম্যাগাজিন পড়েছি। ;1
লোকটা উড়ন্তের দিকে তাকিয়েছিল। ;effect;মাছিটা উড়ে গেল। ;মাছিটা স্থির হয়ে রইল। ;0
লোকটা একটা উইল লিখেছে। ;cause;সে মারা যাচ্ছিল। ;সে একজন বিধবা ছিল। ;0
দৌড়ের সময় প্রতিযোগী তার থেকে এগিয়ে আসছে। ;effect;সে দৌড় থেকে নামিয়ে দিয়েছে। ;সে তার গতি বাড়িয়ে দিল। ;1
আমি সমস্যাটি সম্পর্কে সাবধানে চিন্তা করেছি। ;effect;আমি পরামর্শ চেয়েছি। ;আমি একটা সমাধান বের করেছি। ;1
ভ্রমণকারী ভীতু সাসপেনশন ব্রিজের উপর দিয়ে হেঁটেছিল। ;effect;সে ভয় পেয়ে গেলো। ;তিনি অভিভূত বোধ করেন। ;0
লোকটা দলের জয়কে প্রত্যাশা করেছিল। ;effect;সে তার বন্ধুদের সাথে ম্যাচ দেখার জন্য মিলিত হয়েছিল। ;সে তার বন্ধুদের সাথে বাজি ধরেছিল। ;1
ছেলেটা ঘুমাতে পারছিল না। ;effect;সে তার অ্যালার্ম ঘড়ি সেট করেছে। ;সে ভেড়া গণনা করছিল। ;1
