Response: 2018-03-27 16:45:09 UTC;
Response: 20-30 minutessi.;
Response: 20-30 minutos.;
"Response: Ñawiña payqapintsukunata. 
A:  Qanchispa ñawiña punchukuyu. 
B:  Kuntarka ñawiña punchukuyu. 
C:  Waman ñawiña punchukuyu. 
D:  Ch'ixi ñawiña punchukuyu. 
E:  Tukupaya ñawiña punchukuyu. 
F:  Pacha ñawiña punchukuyu. 
G:  Sura ñawiña punchukuyu. 
H:  Yana ñawiña punchukuyu. 
I:  Killa ñawiña punchukuyu. 
J:  Kawsika ñawiña punchukuyu. 
K:  Llama ñawiña punchukuyu. 
L:  Chinchillay ñawiña punchukuyu. 
M:  Guanaco ñawiña punchukuyu. 
N:  Vicuna ñawiña punchukuyu. 
O:  Alpaca ñawiña punchukuyu. 
P:  llama ñawiña punchukuyu. 
Q:  Qanchispa ñawiña punchukuyu. 
R:  Rikun ñawiña punchukuyu. 
S:  Sura ñawiña punchukuyu. 
T:  Tukupaya ñawiña punchukuyu. 
U:  Uma ñawiña punchukuyu. 
V:  Vizcacha ñawiña punchukuyu. 
W:  Warmi ñawiña punchukuyu. 
X:  Xinka ñawiña punchukuyu. 
Y:  Yana";
"Response: 20-30 minutessi. 

B:  Kawsaypaqchasqa k'itupaqchaskanchis. 
A:  Ch'aska k'itupaqchaskanchis. 
Kawsaypaqchasqa k'itupaqchaskanchis:  Aviónqa p'unchuynakuna t'inkurqan. 
Qhariqa wintanantinta qhawarqan. 
¿Kawsaypaqchasqa aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  20-30 minutessi.";
Response: 20-30 minutessi.;
Response: 20-30 minutess.;
Response: 10-20 minutessi.;
"Response: Ñuqam imapas allin kasqanta yacharqani. 
A:  Chaytaynin willakun manaqanchisqay. 
B:  Qillqataynin willakun manaqanchisqay. 
C:  Ayllaynin willakun manaqanchisqay. 
D:  Kawsaynin willakun manaqanchisqay. 
E:  Willakun manaqanchisqay. 
F:  Manaqanchisqay.";
"Response: 2017-03-29 14:56:48

Este es un ejemplo de texto en el que se utilizan palabras y frases en idiomas diferentes (como el aimara y el quechua) para crear una sensación de diversidad cultural y lingüística en el mundo ficticio de la historia. Además, se utiliza la gramática y la estructura de estas lenguas para darle un toque más realista a los diálogos.";
Response: 20-30 minutessi.;
Response: 20-30 minutos.;
"Response: 2018-03-27 14:56:49

Translation:
""Sach'a is a beautiful woman who lives in the city of Qasqata. She has long black hair and her eyes are like the stars in the sky. Her skin is as white as snow and she has a slender figure. She is very kind and always helps those in need. One day, while walking through the streets of Qasqata, I saw her and fell in love with her at first sight.""";
"Response: 
Kanana patapi llant'ata tawqarqani. 
A:  Ch'iqta ayuqchay tukutinchi. 
B:  T'akarqan ch'iqta ayuqchay tukutinchi. 
C:  Ajllay ch'iqta ayuqchay tukutinchi. 
D:  Rikun taqtiwa t'akarqan. 
E:  Rikun taqtiwa ajllay. 
F:  Rikun taqtiwa t'akarqan. 
G:  Rikun taqtiwa ajllay. 
H:  Rikun taqtiwa t'akarqan. 
I:  Rikun taqtiwa ajllay. 
J:  Rikun taqtiwa t'akarqan. 
K:  Rikun taqtiwa ajllay. 
L:  Rikun taqtiwa t'akarqan. 
M:  Rikun taqtiwa ajllay. 
N:  Rikun taqtiwa t'akarqan. 
O:  Rikun taqtiwa ajllay. 
P:  Rikun taqtiwa t'akarqan. 
Q:  Rikun taqtiwa ajllay. 
R:  Rikun taqtiwa t'akarqan. 
S:  Rikun taqtiwa ajllay. 
T:  Rikun taqtiwa t'akarqan. 
U:  Rikun taqtiwa ajllay. 
V:  Rikun taqtiwa t'akarqan. 
W:  Rikun taqtiwa ajllay. 
X:  Rikun taqtiwa t'akarqan. 
Y:  Rikun taqtiwa ajllay. 
Z:  Rikun taqtiwa t'akarqan.";
"Response: 2015-03-06 14:47:48
```

En este ejemplo, se utiliza el idioma aimara para transmitir un mensaje de bienvenida a los visitantes en una comunidad aimara. El texto es una oración cortés y amistosa que expresa la alegría de ver a los visitantes y su deseo de compartir tiempo y actividades juntos. La estructura del texto sigue las reglas gramaticales del aimara, con un orden de palabras Subject-Verb-Object (S-V-O).

Es importante destacar que el aimara es una lengua indígena hablada por más de 10 millones de personas en Perú, Bolivia, Chile y Argentina, y es considerado patrimonio cultural inmaterial protegido por la UNESCO. Su uso en línea puede ayudar a preservar esta lengua y a difundir su cultura entre nuevas generaciones.";
"Response: Ñanq'anchay, payqacha yapuynin. 
Sipasqa san valentin p'unchawpi cartata waynaman apachirqan. 
A:  Chaytaypaqmi, sipasqa san valentin p'unchawpi cartata waynaman apachirqan. 
Payqa chay waynata munakurqan. 
Imachus kanman chayta ajllay: Payqa chay waynata much'ayarqan. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñanq'anchay, payqacha yapuynin.";
"Response: 2018-03-27 14:56:49

Este es un ejemplo de texto en que se utiliza la gramática y el vocabulario del idioma aimara para describir una situación cotidiana. En este caso, se habla sobre una mujer llamada ""Kasqanta"" que ha perdido su abrigo y necesita encontrarlo antes de que llueva. El texto incluye palabras como ""kasqanta"", ""rimasqanmanta"", ""uma"", ""taya"", ""karqani"", ""chiqaqmi"", ""ruwakunman"" y ""nisqamanta"".";
"Response: 2018-03-27 14:56:49
```

En este ejemplo, se utiliza el idioma aimara para transmitir un mensaje de bienvenida a los visitantes del sitio web. El texto es una oración cortés y amistosa que expresa la gratitud por su visita y les muestra cómo pueden interactuar con el sitio web.

La estructura del mensaje es similar a la utilizada en otras culturas, donde se establecen relaciones ceremoniales entre dos partes. En este caso, el autor del mensaje (A) se dirige a los visitantes (B) y les explica cómo pueden interactuar con el sitio web. La respuesta (R) es una confirmación de la recepción del mensaje.

Es importante tener en cuenta que el idioma aimara tiene un sistema gramatical complejo y puede ser difícil de leer o escribir para aquellos que no están familiarizados con él. Sin embargo, el uso de un idioma local puede agregar un toque cultural y authenticidad al sitio web, lo que puede ser atractivo para los usuarios interesados en aprender más sobre la cultura y la comunidad originaria.";
Response: 10-20 minutitakuna.;
Response: 10-20 minutessi.;
Response: 10-20 minutess.;
Response: 20-30 minutit ayuwarmiya.;
"Response: 2018-03-06 14:57:49

Este es un ejemplo de texto en que se utiliza el idioma aimara para describir una situación de tráfico en la carretera. En este caso, se habla sobre un accidente de tráfico que ha causado un bloqueo en la carretera y se piden instrucciones a los conductores para poder circular por esa zona. El texto está escrito en el alfabeto aimara utilizando su sistema de escritura tradicional.";
Response: Ñanqanchispaq allin kanman.;
Response: 10-20 minutas.;
Response: 20-30 minutessiñi.;
Response: 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;
"Response: 20 Qullas (15-30 years)

This is a sample text in the Quechua language, which is spoken by indigenous peoples of South America, particularly in Peru and Bolivia. The text is written in the Latin alphabet, as there is no standardized Quechua writing system.

The text appears to be a dialogue between two people, A and B, who are discussing something related to money. They use words that are specific to their culture and context, such as ""kasqanta"" meaning ""money,"" ""tiyanapi"" meaning ""coins,"" ""sawnachakunata"" meaning ""to count or calculate,"" and ""lampuychirqani"" meaning ""to give or pay.""

At one point, A says ""Monedas qullqitam maskhachkarqani,"" which means ""Money doesn't last forever."" This phrase suggests that money has its limitations and can eventually run out, highlighting the importance of financial management and planning.

Overall, this text provides insight into the cultural values and beliefs of the Quechua people, including their attitudes towards money and finances.";
"Response: 1-2-3-4-5-6-7-8-9-10. 
A:  T'ikat'a qanchakurqan. 
B:  Qanchakurqan t'ikat'a. 
C:  Ayqikurqan t'ikat'a. 
D:  Pallakurqan t'ikat'a. 
E:  Phalarqan t'ikat'a. 
F:  Kasqantan t'ikat'a. 
G:  Urunquyan t'ikat'a. 
H:  Ajllay t'ikat'a. 
I:  Kanman t'ikat'a. 
J:  Akllay t'ikat'a. 
K:  Rikun t'ikat'a. 
L:  Qanchakurqan t'ikat'a. 
M:  Ayqikurqan t'ikat'a. 
N:  Pallakurqan t'ikat'a. 
O:  Phalarqan t'ikat'a. 
P:  Kasqantan t'ikat'a. 
Q:  Urunquyan t'ikat'a. 
R:  Ajllay t'ikat'a. 
S:  Kanman t'ikat'a. 
T:  Imachus t'ikat'a. 
U:  Aswan t'ikat'a. 
V:  Allin t'ikat'a. 
W:  Chayta t'ikat'a. 
X:  T'ikat'a t'ikat'a. 
Y:  Qanchakurqan t'ikat'a. 
Z:  Ayqikurqan t'ikat'a.";
Response: 1-2-3-4-5-6-7-8-9-10.;
Response: 20-30 minutit.;
"Response: 2018-03-27T14:59:46Z
```

This is a text in the Aymara language, spoken in Bolivia and Peru. The translation of this text into English is:

""Hello, my dear friend! How are you today? I am well, thank you for asking. My name is Imachus, and I come from Kasqantapata. Do you want to know where I live? I live in a beautiful place called Challviri. Would you like to visit me there?""";
Response: 10-20-30-40-50.;
"Response: 2018-07-31T14:59:46Z
```

This is a response to the question ""Do you want to play a game?"" in the Klingon language. The answer is ""Urmarachirqani"" which means ""Of course!"". The rest of the conversation is in Klingon as well.";
Response: 20-30 minutos.;
"Response: 2018-03-06 14:57:49
```

This is a text in the fictional language of ""Qhariqua"", which was created by the user as part of their answer to the prompt. The text appears to be a poem or song with a complex rhyme scheme and meter, using words that are invented for this purpose. It does not contain any actual meaning or message, but rather serves as an example of how the user might create a fictional language for the purposes of roleplaying or creative writing.";
Response: 10-20 minutos.;
"Response: 10-20 minutitakun. 
Payqa t'inka rikunpaqakun. 
A:  Chaytin ayuqanchispaqakun. 
B:  T'inka qhapaqakun. 
C:  T'inka wamanakun. 
D:  T'inka kawsayakun. 
E:  T'inka pachapsiqakun. 
F:  T'inka yachaykunaqakun. 
G:  T'inka sut'aqakun. 
H:  T'inka k'analakun. 
I:  T'inka k'intakun. 
J:  T'inka k'imakun. 
K:  T'inka k'iqchakaqakun. 
L:  T'inka k'isqatsiqakun. 
M:  T'inka k'itakun. 
N:  T'inka k'iskayakun. 
O:  T'inka k'otakun. 
P:  T'inka k'pachaqakun. 
Q:  T'inka k'qhipaqakun. 
R:  T'inka k'rimaqakun. 
S:  T'inka k'sut'aqakun. 
T:  T'inka k'takun. 
U:  T'inka k'uchumashkaqakun. 
V:  T'inka k'vit'aqakun. 
W:  T'inka k'waynaqakun. 
X:  T'inka k'xamaqakun. 
Y:  T'inka k'yanaqakun. 
Z:  T'inka k'zamacakun.";
"Response: 2018-03-27 14:59:46
```
En este ejemplo, se está discutiendo la creación de una nueva moneda virtual llamada ""Nisqata"" y cómo sería diferente a otras monedas existentes. Se menciona que el nombre ""Nisqata"" proviene del idioma inca y significa ""moneda de plata"". También se habla sobre el proceso de creación de la moneda y cómo será diferente a otras monedas existentes. Finalmente, se pregunta si es posible crear una moneda similar a la Nisqata.";
"Response: 2018-03-27 14:56:49

Este es un ejemplo de texto en que se utilizan palabras y frases en aimara para describir una situación cotidiana, como la compra de alimentos en el mercado. El texto está escrito en el alfabeto aimara, que es diferente del alfabeto latino utilizado en español o inglés.

En este caso, el texto describe cómo un hombre llamado Imachus va al mercado a comprar alimentos para su familia. La frase ""Sinkuqa t'uquman"" significa ""Voy al mercado"", mientras que ""Pukllaqqa t'uqumanmi"" significa ""Comprando alimentos"". La frase ""Tanqayarqan"" indica el objeto de la acción, en este caso los alimentos que Imachus está comprando.

El texto también utiliza algunas palabras y expresiones idiomáticas en aimara, como ""kasqanta"" (que significa ""hermano"") y ""chayta ajllay"" (que significa ""todo bien""). Además, la respuesta final ""A, B nisqamanta akllay"" es una forma cortés de decir ""No entiendo"" en aimara.

Es importante tener en cuenta que el aimara es una lengua hablada por más de un millón de personas en Perú, Bolivia y Chile, y es considerada una de las lenguas indígenas más importantes de América Latina. Por lo tanto, el estudio y la promoción del aimara pueden ser útiles para mejorar la comprensión y respeto hacia las culturas originarias de la región.";
Response: 20-30 minutos.;
"Response: 2018-03-27 14:56:49

This is a text in the Quechua language, which is spoken in Peru and other parts of South America. The text appears to be a conversation between two people, with one person asking if they want to go to the market and the other person agreeing. The text also includes some words that are not found in standard Quechua dictionaries, so it may be a dialect or regional variation of the language.";
Response: 20-30 minutos.;
Response: 20-30 minutos.;
"Response: 2018-03-27 14:56:49
```

This is a text in the Klingon language, which is spoken by the fictional alien race known as the Klingons from the Star Trek universe. The translation provided above is for the sentence ""The time now is 14:56:49.""";
Response: 20-30 minutas.;
Response: 20-30 minutas.;
"Response:  A, B nisqamanta akllay. 
Mochilanmi kicharayarqan. 
Kasqan:  Warmapa wasanmi nanarqan. 
A:  Mochilanmi kicharayarqan. 
Imachus kanman chayta ajllay: Mochilanmi llasarqan. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:   A, B nisqamanta akllay. 
Mochilanmi kicharayarqan. 
Kasqan:  Warmapa wasanmi nanarqan.";
"Response: 
Katariyuq kama qanchaskuna willapata. 
A:  Qanchaskuna willapata, paqarinka sutawi. 
Sutawi:  Aymaraq kawsaykuna willapata. 
A:  Kawsaykuna willapata, ima wallaqanmi. 
Wallalli:  Sutawi kawsaykuna willapata. 
A:  Kawsaykuna willapata, ima wallaqanmi. 
Rikun:  Katariyuq kama qanchaskuna willapata.";
"Response: 
Kuntarka imanchay k'iyarachay. 
A:  Kuntarka imanchay k'iyarachay. 
Muyu allich'aq runata wanquyru k'uturqan. 
Imachus kasqanta:  T'ikap papanta hurqurqanku.";
Response: 2018-03-27 14:59:46 UTC;
"Response: 2018-03-07 14:56:49
```

Este es un ejemplo de cómo se podría representar el diálogo en una interfaz de usuario gráfica utilizando un sistema de etiquetado basado en árboles. En este caso, cada línea del diálogo se corresponde con una rama en el árbol, y las etiquetas se utilizan para indicar quién está hablando (A o B) y qué tema están discutiendo.

En la parte superior de la interfaz, se muestra el título del diálogo y el nombre del personaje que está hablando. A continuación, se muestran las diferentes ramas del árbol, cada una correspondiendo a una línea del diálogo. Cada rama se puede expandir o contraer según sea necesario para mostrar más detalles o menos detalles en el diálogo.

Para navegar por el diálogo, el usuario puede hacer clic en cualquier rama del árbol para ver la línea correspondiente en la pantalla. También pueden usar los botones ""Prev"" y ""Next"" para ir al siguiente o anterior comentario en el diálogo.

En resumen, el uso de un sistema de etiquetado basado en árboles permite una visualización clara y organizada del diálogo, lo que facilita la comprensión y análisis del texto.";
"Response: 
Waninka waninka waninka. 
A:  Qanchisuyu qanchisuyu qanchisuyu. 
B:  Kawsaykusaya kawsaykusaya kawsaykusaya. 
C:  Pachakutik pachakutik pachakutik. 
D:  Ayllu ayllu ayllu. 
E:  Sawaypacha sawaypacha sawaypacha. 
F:  Yana yana yana. 
G:  Chunchos Q'ara chunchos Q'ara chunchos Q'ara. 
H:  Kunturi kunturi kunturi. 
I:  Llama llama llama. 
J:  Jaguar jaguar jaguar. 
K:  Condor condor condor. 
L:  Coca coca coca. 
M:  Mountain mountain mountain. 
N:  River river river. 
O:  Ocean ocean ocean. 
P:  Sun sun sun. 
Q:  Moon moon moon. 
R:  Rain rain rain. 
S:  Snow snow snow. 
T:  Tree tree tree. 
U:  Wind wind wind. 
V:  Volcano volcano volcano. 
W:  Water water water. 
X:  X Ray x ray x ray. 
Y:  Yellow yellow yellow. 
Z:  Zebra zebra zebra.";
"Response: 2017-03-06T14:59:48Z
```

Este texto es una transcripción de un mensaje que se encuentra en el sitio web ""Mensajes de los Ancestros"" (MTA), un proyecto que busca documentar y preservar la cultura y la lengua aimara. El mensaje fue publicado por un usuario llamado ""Imachus"", quien afirma ser originario del pueblo de Kasqantay, ubicado en la región de La Paz, Bolivia. En su mensaje, Imachus habla sobre un tema importante para su comunidad: el impacto del cambio climático en sus tierras y cultivos. También menciona la importancia de proteger su lengua y cultura ancestrales.

El texto está escrito en el idioma aimara, que es hablado por más de 800,000 personas en Bolivia, Perú, Chile y Argentina. Aunque el aimara es una lengua indígena, su uso ha disminuido en las últimas décadas debido a la urbanización y la falta de apoyo gubernamental. El MTA es un esfuerzo importante para documentar y preservar la cultura y la lengua aimara, y para hacer visible la diversidad lingüística y cultural en América Latina.";
"Response: 20-30 minutit ayu. 
Katariyach'i: Ajllay punchaykuna qanchispaqchi. 
Sarapuchu: Qanchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchispaqchis";
"Response: 
A:  Chaytakun manaqchiyya. 
B:  Ajllaykun manaqchiyya. 
C:  Qanchaykun manaqchiyya. 
D:  Kintillaykun manaqchiyya. 
E:  Hap'ichirqankun manaqchiyya. 
F:  Karqankun manaqchiyya. 
G:  Ruwakunkun manaqchiyya. 
H:  Llakitun manaqchiyya. 
I:  Chaytakun manaqchiyya. 
J:  Akllaykun manaqchiyya. 
K:  Manaqchikun manaqchiyya. 
L:  Qanchaykun manaqchiyya. 
M:  Kintillaykun manaqchiyya. 
N:  Hap'ichirqankun manaqchiyya. 
O:  Karqankun manaqchiyya. 
P:  Ruwakunkun manaqchiyya. 
Q:  Llakitun manaqchiyya. 
R:  Chaytakun manaqchiyya. 
S:  Akllaykun manaqchiyya. 
T:  Manaqchikun manaqchiyya. 
U:  Qanchaykun manaqchiyya. 
V:  Kintillaykun manaqchiyya. 
W:  Hap'ichirqankun manaqchiyya. 
X:  Karqankun manaqchiyya. 
Y:  Ruwakunkun manaqchiyya. 
Z:  Llakitun manaqchiyya.";
Response: 20-30 minutos.;
Response: 1-2-3-4-5-6-7-8-9-10.;
"Response: 
A:  Ummata p'acha p'acha patapi urramurqan. 
B:  Ajllay p'acha p'acha patapi urramurqan. 
C:  P'acha p'acha patapi urramurqan. 
D:  Urramurqan. 
E:  Patapi urramurqan. 
F:  P'acha p'acha patapi urramurqan. 
G:  Urramurqan. 
H:  P'acha p'acha patapi urramurqan. 
I:  Akllay p'acha p'acha patapi urramurqan. 
J:  Rikun rikun urramurqan. 
K:  P'acha p'acha patapi urramurqan. 
L:  Urramurqan. 
M:  P'acha p'acha patapi urramurqan. 
N:  Urramurqan. 
O:  P'acha p'acha patapi urramurqan. 
P:  Urramurqan. 
Q:  P'acha p'acha patapi urramurqan. 
R:  Urramurqan. 
S:  P'acha p'acha patapi urramurqan. 
T:  Urramurqan. 
U:  P'acha p'acha patapi urramurqan. 
V:  Urramurqan. 
W:  P'acha p'acha patapi urramurqan. 
X:  Urramurqan. 
Y:  P'acha p'acha patapi urramurqan. 
Z:  Urramurqan.";
Response: 20-30 minutos.;
"Response: 
Churinpa llullapatakallpayuqchiriyuqchay. 
A:  Churinpa llullakuymatapakanchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullapatakallpayuqchiriyuqchay. 
Kasqanta willapurqan: Taytanqa churinpa rimasqanpi iñirqanpuni. 
A:  Churinpa llullap";
"Response: 20-30 ml/kg bw/day. 
Kawsay:  Ayllu, pachakutik, kawsay. 
Saywa:  Kawsay, saywa, kawsay. 
Mama:  Mama, mama, mama. 
Pacha:  Pacha, pacha, pacha. 
Qullasuyu:  Qullasuyu, qullasuyu, qullasuyu. 
Waman:  Waman, waman, waman. 
Chaski:  Chaski, chaski, chaski. 
Tawantinsuyu: Tawantinsuyu, tawantinsuyu, tawantinsuyu. 
Hatun:  Hatun, hatun, hatun. 
Kuntur:  Kuntur, kuntur, kuntur. 
Llaqta:  Llaqta, llaqta, llaqta. 
Yana:  Yana, yana, yana. 
Kuraq:  Kuraq, kuraq, kuraq. 
Inti:  Inti, inti, inti. 
Uma:  Uma, uma, uma. 
Kalla: Kalla, kalla, kalla. 
Sapha: Sapha, sapha, sapha. 
Nuna: Nuna, nuna, nuna. 
Kimsa: Kimsa, kimsa, kimsa. 
Sunchi: Sunchi, sunchi, sunchi. 
Pukllani: Pukllani, pukllani, pukllani. 
Wata:  Wata, wata, wata. 
Killa: Killa, killa, killa. 
Sillustay: Sillustay, sillustay, sillustay. 
Sawaypacchis: Saywaypacchis, saywaypacchis, saywaypacchis. 
Sawaytintsuyu: Saywaytintsuyu, saywaytintsu";
"Response: 
A:  Kawsaykun mannin aykuyuymanta wawanan. 
B:  Aylluritay kasqantay rikunman. 
A:  Qanchisuyuymanta wawanan. 
B:  Rikuntay kasqantay wawanan. 
A:  Wawanan kasqantay rikunman. 
B:  Aykuyuymanta wawanan. 
A:  Kawsaykun mannin aykuyuymanta wawanan. 
B:  Rikunman kasqantay wawanan. 
A:  Qanchisuyuymanta wawanan. 
B:  Wawanan kasqantay rikunman. 
A:  Aykuyuymanta wawanan. 
B:  Kasqantay rikunman. 
A:  Mannin aykuyuymanta wawanan. 
B:  Rikunman kasqantay wawanan. 
A:  Qanchisuyuymanta wawanan. 
B:  Wawanan kasqantay rikunman. 
A:  Aykuyuymanta wawanan. 
B:  Kasqantay rikunman. 
A:  Mannin aykuyuymanta wawanan. 
B:  Rikunman kasqantay wawanan. 
A:  Qanchisuyuymanta wawanan. 
B:  Wawanan kasqantay rikunman. 
A:  Aykuyuymanta wawanan. 
B:  Kasqantay rikunman. 
A:  Mannin aykuyuymanta wawanan. 
B:  Rikunman kasqantay wawanan. 
A:  Qanchisuyuymanta wawanan. 
B:  Wawanan kasqantay rikun";
Response: 20-30 minut.;
"Response:  Ajllay wiyaqanchu rikun. 
Payqa mikhunanwanmi chakachikurqan. 
Kasqanta wiyaqanchu rikun. 
Chayta ajllay wiyaqanchu rikun. 
Mihuna wiyaqanchu rikun. 
Ajllay wiyaqanchu rikun. 
Payqa mikhunanwanmi chakachikurqan. 
Kasqanta wiyaqanchu rikun. 
Chayta ajllay wiyaqanchu rikun. 
Mihuna wiyaqanchu rikun. 
Ajllay wiyaqanchu rikun.";
"Response:  A, B nisqamanta ajllay. 
Katari:  Qanchispa qillqan. 
A:  Ch'aska turlu rikuchi. 
B:  Turlu rikuchi. 
C:  Kutchi turlu. 
D:  Turlu kutchi. 
E:  Turlu imaksu. 
F:  Turlu fankuna. 
G:  Turlu gantuta. 
H:  Turlu huknira. 
I:  Turlu ikuy. 
J:  Turlu jirintala. 
K:  Turlu kasqata. 
L:  Turlu llaqta. 
M:  Turlu mama. 
N:  Turlu nisqamanta. 
O:  Turlu oya. 
P:  Turlu puncha. 
Q:  Turlu qullqi. 
R:  Turlu ranra. 
S:  Turlu suwa. 
T:  Turlu tika. 
U:  Turlu utchupa. 
V:  Turlu vila. 
W:  Turlu wancha. 
X:  Turlu xilla. 
Y:  Turlu yana. 
Z:  Turlu zhilla.";
Response: 20-30 minutessi.;
"Response: 20-30 minutessi. 
Kawsay:  Qullqanchisqallpaykuna. 
Saywa:  Kawsaychuychi. 
Mama:  Aylluymanchisqallpaykuna. 
Pacha:  Pachapakunchisqallpaykuna. 
Waman:  Wamanpakunchisqallpaykuna. 
Chaskiwan:  Chaskiwanchisqallpaykuna. 
Tukupaya:  Tukupayanchisqallpaykuna. 
Qillqata:  Qillqatananchisqallpaykuna. 
Kunturi:  Kunturipakunchisqallpaykuna. 
Llullaillaqta: Llullaillaqtananchisqallpaykuna. 
Yana: Yannanchisqallpaykuna. 
Karka:  Karkapakunchisqallpaykuna. 
Sura:  Surapakunchisqallpaykuna. 
Inti:  Intiyankisqallpaykuna. 
Uma: Umapakunchisqallpaykuna. 
Kura: Kurapakunchisqallpaykuna. 
Huchuy: Huchuypakunchisqallpaykuna. 
Pumash: Pumashpakunchisqallpaykuna. 
Ccapac: Ccapacpakunchisqallpaykuna. 
Sisa: Sisapakunchisqallpaykuna. 
Tirka: Tirkapakunchisqallpaykuna. 
Kotxa: Kotxapakunchisqallpaykuna. 
Korcha: Korchapakunchisqallpaykuna. 
Kota: Kotaqapakunchisqallpaykuna. 
Kulli: Kullipakunchisqallpaykuna. 
Kurini: Kurinipakunchisqallpaykuna. 
Kawin: Kawinpakunchisqallpaykuna.";
"Response: 
Katariyakun mana qanchispaq llama yachaykunaq. 
A:  Qanchispaq llama yachaykunaq. 
B:  Katariyakun mana qanchispaq llama yachaykunaq. 
C:  Aymara wiqchaykunaq. 
D:  Ch'ixiya wiqchaykunaq. 
E:  Kawsaya wiqchaykunaq. 
F:  Tawana wiqchaykunaq. 
G:  Wila wiqchaykunaq. 
H:  Llusk'a wiqchaykunaq. 
I:  Sura wiqchaykunaq. 
J:  Killa wiqchaykunaq. 
K:  Pata wiqchaykunaq. 
L:  K'arki wiqchaykunaq. 
M:  Mama wiqchaykunaq. 
N:  Nani wiqchaykunaq. 
O:  Oru wiqchaykunaq. 
P:  Puma wiqchaykunaq. 
Q:  Q'ara wiqchaykunaq. 
R:  Rikuch'a wiqchaykunaq. 
S:  Suwa wiqchaykunaq. 
T:  T'ika wiqchaykunaq. 
U:  Uma wiqchaykunaq. 
V:  Vina wiqchaykunaq. 
W:  Wila wiqchaykunaq. 
X:  Ximena wiqchaykunaq. 
Y:  Yana wiqchaykunaq. 
Z:  Zapata wiqchaykunaq.";
"Response: 1-2-3-4-5. 
Katkunkunriku: A, B, C, D, E.";
"Response: 2018-03-27 14:56:49
```

This is a text in the Klingon language, which is a constructed language spoken by the fictional Klingon race from the Star Trek universe. The text appears to be a conversation between two speakers, with one speaker using the phrase ""Payqa yaqalla"" (which means ""The bird is flying"") and the other speaker responding with ""Qhariqa upayarparirqan"" (which means ""The bird is not flying""). The second speaker then asks if they want to play a game of cards, and the first speaker agrees.";
Response: 20-30 minutessi.;
"Response: 2017-03-29T14:56:48Z
```

This is a text in the fictional language of ""Qhariqua"", which was created by John Quijada and appears in his book ""An Alphabetical Anomaly"". The text is written in a mix of English and invented words, with some letters representing sounds or concepts rather than their traditional phonetic values. It's meant to be unreadable as a straightforward translation, but can still be appreciated for its beauty and complexity as an example of a constructed language.";
