,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1243,Jose je imigrant.,On a jeho rodina sem přijeli z Mexika.,Jose chce jet na výlet do Mexika navštívit ostatní členy rodiny.,Pečlivě plánuje cestu a nakupuje potřebné věci.,"Jose, pojď do Mexika.","Jose přísahá, že už nikdy do Mexika nepůjde.",1
1244,Hannah se cítila velmi ztuhlá a nehybná.,"Rozhodla se zapsat na jógu, aby zlepšila svou pružnost.",Byla hrozná na józe a celé měsíce se nezlepšila.,"Ale rozhodla se, že se s tím bude držet a bude se snažit.",Hannah se časem stala tvrdší.,A nakonec se jí to podařilo.,2
1245,"Učitelka oznámila, že bude kvíz.",Studenti společně sténali.,Tohle byl druhý kvíz za týden.,"Když učitelka začala rozdávat testy, zazvonil požární poplach.","Studenti tleskali, protože byli volní.","Děti byly naštvané, že musí být venku.",1
1246,"Carla se obávala, že se její dcera Ann přehání.","Viděla, jak její dcera ztrácí volný čas s novými kluby.","Všechno to vyvrcholilo, když Ann přišla domů s D na testu.","Ann slíbila, že bude tvrdě pracovat, a prosila, aby jí bylo dovoleno zůstat v jejím klubu.","Carla řekla své dceři, že se musí zapojit do více klubů.","Anniná máma říkala, že si její dcera může vybrat jeden klub, pokud bude studovat.",2
1247,Gina byla s rodinou na návštěvě u babičky v Illinois.,Byl to první den a Gina se probudila jako poslední.,Šla do kuchyně na snídani.,Rodina už snědla většinu jídla.,Gina byla šťastná z výsledku v domě.,Gina byla smutná a brečela.,2
1248,James měl narozeniny.,Chtěl lovecký luk.,Jeho matka mu jednu koupila.,Zapomněl požádat o šípy na luk.,"Šel do obchodu se sportovními potřebami, aby koupil náboje.","Vytiskl pár holí, které použil jako prozatímní šípy.",2
1249,Mladá dívka jménem Taylor si vždycky přála mazlíčka.,Jednoho dne ji matka překvapila výletem do obchodu se zvířaty.,Oba vstoupili do obchodu a rozhlédli se kolem.,"Taylor se těžko rozhodl, které zvíře si adoptovat.",Taylor se konečně rozhodla pro to roztomilé koťátko v rohu.,Taylor se místo toho rozhodla jít nakupovat oblečení.,1
1250,Zeke pořádal Halloween párty.,Všichni jeho přátelé se převlékali.,"Zeke přemýšlel o tom, že se stane upírem nebo kouzelníkem.",Pak se rozhodl pro děsivější kostým.,Zeke se oblékl za dýni.,Zeke oblečený jako kostry.,2
1251,Janet vždycky chtěla hrát ve filmech.,Konečně dostala roli ve velkém filmu.,Minulý týden měl být celostátně uveden.,Bohužel to bylo zpožděno.,Janet se cítila uvolněná.,Janet byla zklamaná.,2
1252,Marge prosila svého manžela Billa o bazén na dvorku.,Nakonec se usmířil a bazén byl instalován.,Brzy Marge pořádá týdenní párty u bazénu.,"Na jedné párty viděla, jak se Bill baví s křivitým sousedem v bikinách.",Marge si dala nový klíč na klíčák.,"Marge cítila, že je to špatné, že tam vkládá bazén.",2
1253,Rosie čtvrtina koně whinnied podrážděně.,Farmář Jones stále ještě nepřinesl její ranní oves.,Cítila se zlobivě a vplížila se k jablečnému sadě.,"Farmář Jones o nízkém místě na plotě nevěděl, ale Rosie ano!",Rosie trpělivě čekala na Farmáře Jonese.,Rosie se osvobodila a zamířila do ovocné zahrady.,2
1254,"Rick byl v baru, když viděl řidičák na zemi.","Ptal se, jestli tam někdo je.","Samozřejmě, že ne, a Rick ho nechtěl nechat s cizincem.",Tak se rozhodl jet na adresu majitele řidičáku.,Rick vyhodil licenci z okna.,Rick dal řidičákovi řidičák a ten byl šťastný.,2
1255,Včera jsem začala s dietou.,Celý den jsem jedl zdravé jídlo!,Dnes jsem v lednici viděla pizzu.,Moje vůle se zlomila a já snědl všech 5 kusů.,Styděl jsem se.,Byl jsem hrdý na svou vůli.,1
1256,Sam a jeho žena se balí na cestu.,Na ten výlet se opravdu těšil.,"Byl nadšený, že s ní může trávit hodně času.",Sbalili si věci a pak se na sebe usmívali.,Sam chtěl odejít od své ženy co nejdříve.,Sam a jeho žena si spolu skvěle užili.,2
1257,Stan chtěl jít s Ericem na dobrodružství.,"Ale Ericova máma říkala, že se nemůže ven hrát.","Stan se prosil a prosil, ale bez úspěchu.",Eric se vykradl z domu a zaklepal na Stanovo okno.,"Dva kluci vyšli ven, aby měli své dobrodružství bez váhání.","Eric se usnul a nechal Stana, aby se o sebe postaral.",1
1258,"Greg rád házel všechno, co se mu dostalo do rukou.","Jednou hodil kámen tak daleko, jak jen mohl.",Prošla oknem jeho souseda.,"Bál se, ale chtěl udělat správnou věc.","Greg řekl sousedovi, že to byl on.",Greg obvinil z rozbitého okna jiného kluka.,1
1259,Brad šel na pláž.,Vyrobil si hrad z písku.,Skočil do mořských vod.,Plaval s malými rybami.,Brad měl špatný den.,Brad pak šel domů po pěkném dni.,2
1260,Naše štěně si šlo hrát ven.,"Vylíznul se v bahně, která se mu zachytila do srsti.","Když jsme byli uvnitř domu, poslali jsme ho na záchod.","Skočil do vany, aby se vykoupal.",Umyl jsem ho.,"Když jsme skončili, naše štěně bylo plné bláta.",1
1261,"Jerry se právě naučil jezdit na kole a byl nadšený, že se může projet.","Začal chodit po ulici blízko svého domu, když narazil do díry.",Jeho kolo se okamžitě zastavilo a převrátilo ho.,"Ležel tam a křičel o pomoc, nikdo nebyl na dohled.","Jerryho matce trvalo dvacet minut, než ho našla.",Jerry se nemohl dočkat dalšího jízdy na kole.,1
1262,"Rozhodl jsem se navštívit někoho, s kým jsem randil na internetu.","Nikdy jsem ji neviděl osobně, ale věřím jí.",Let letadlem trval několik hodin.,"Když jsem dorazil do hotelu, řekla, že je před domem.",Nastoupil jsem do letadla a odletěl domů.,Vešel jsem dovnitř a uviděl ji.,2
1263,Najala jsem manažera sociálních médií.,"Myslel jsem, že na můj web přivádějí více návštěv.",Většinu času trávili čtením příspěvků jiných lidí.,Můj provoz se vlastně snížil v následujícím měsíci.,Rozhodla jsem se vyhodit svého nového manažera sociálních médií.,Rozhodl jsem se dát svému novému manažerovi sociálních médií přidáno.,1
1264,Samovi rodiče byli na víkend pryč.,Rozhodl se uspořádat párty.,Přišlo hodně lidí.,"Ti, co se bavili, nakonec dům rozbili.","Samovi rodiče byli naštvaní, že zmeškali zábavu.",Sam měl vážný problém.,2
1265,Dneska byl první den ve škole.,"Musím si vzít nový oblečení, co mi máma koupila.",Potkala jsem hodně nových přátel.,Moje oblíbená třída je hudba.,Ve škole jsem se bavil.,Nesnáším školu.,1
1266,Sam si koupil novou televizi.,Nezapnula se.,Několikrát stiskl tlačítko zapnutí.,Nakonec se sem Jeb přišel podívat.,Jeb zapnul mikrovlnku.,Jeb zapnul televizi a ta se zapnula.,2
1267,Jednoho dne se Matilda hrozně nudila.,Takže si vybrala jméno a adresu z telefonního seznamu.,Napsala ten blbej dopis té náhodné osobě.,A příjemce napsal Matildě!,Matilda pak dostala dopis od svého bratra.,"Matildě bylo řečeno, aby jim už nepsala.",2
1268,Bill a Teddy byli spolu v baru.,Bill si všiml krásné dívky.,"Šel za ní, aby s ní flirtoval, ale ona ho neměla ráda.","Byl příliš opilý, aby mluvil správně.",Bill pečlivě spočítal osmiciferné čísla.,"Bill a Teddy mluvili nahlas o tom, jak jsou pěkné holky narvané.",2
1269,Včera večer to bylo strašidelné.,Měli jsme varování před tornády a strašné bouře.,Bohužel můj koncert na housle nebyl zrušen.,"Musel jsem se ukázat, ale během představení zhaslo světlo.","Nikdo si nevšiml, co se stalo.",Nemohli jsme vidět naše noty.,2
1270,Janey a Lynne se rozhodly jít do kina.,"Janie chtěla vidět komedii, ale Lynne chtěla vidět vzrušení.","Když přišli do kina, rozhodli se udělat kompromis.","Vybrali si akční film, který měl komické i vzrušující části.",Místo toho se rozhodli jet do Vegas.,Oba byli šťastní.,2
1271,Oliva chtěla jít nakupovat.,Rozhodla se jít do obchoďáku.,Našla skvělou výprodej na boty.,Koupila tři páry.,"Olivia se rozhodla, že už nikdy nebude nakupovat.",Oliva měla skvělý den na nákupy.,2
1272,Stěhujeme se do nového domu.,Náš starý dům je teď pro naši rodinu příliš malý.,Sbalili jsme si všechny věci.,"Jsem velmi nadšená, že se stěhujeme do našeho nového domova.",Nesnáším myšlenku na stěhování.,"Jen doufám, že si budu moci vybrat vlastní ložnici.",2
1273,Shawn se probudil a vstal z postele v 8:07.,"Šel pro cigarety, ale balíček byl prázdný.",Shawn si oblékl tričko a zamířil do obchodu na rohu.,Tam si koupil balíček Newportů.,Shawn přestal kouřit na místě.,Shawn je vykuřil téměř okamžitě.,2
1274,Nickie měl hračku.,Velmi milovala svou panenku.,Jednoho dne ztratila svou panenku.,Nickie celý den brečela.,Nicky nikdy nenašla panenku.,Nickie se smál celou noc.,1
1275,Anna ztratila dvacet liber za tři měsíce.,"Její přátelé si nejsou jisti, jaké je její tajemství.","Minulý týden se rozhodli, že se jí zeptají.","Říkala, že cvičí a jí lépe.","Anniní přátelé si mysleli, že její metody jsou neúčinné.",Přátelé Anny byli překvapeni jejími jednoduchými metodami.,2
1276,Bob chtěl hamburger.,Ale chtěl se také stravovat zdravěji.,Tak se rozhodl udělat vegetariánský burger.,"Bob si myslel, že to není tak dobré jako normální burger.",Bob šel později večer do McDonald's.,Byl nadšený.,1
1277,Po zranění musel Tommy jít k doktorovi.,Rychle ho matka odvezla do centra.,V čekárně bylo hodně lidí!,Po chvíli přišla za Tommym sestra.,Tommy byl pak těžce zraněn.,Tommy byl poté léčen a cítil se mnohem lépe.,2
1278,Maggie chtěla vymalovat svůj pokoj.,Chtěla mít růžový pokoj.,"Požádala mámu, aby jí koupila barvu.",Další den si Maggie namalovala pokoj.,Maggie nesnášela růžovou barvu.,Maggie milovala růžovou barvu.,2
1279,Ken potkal na internetu milého muže a rozhodli se jít na rande.,Potkali se v pěkné restauraci a potřásli si rukama.,Ken a jeho přítelkyně si objednali jídlo a povídali si.,"Když jedli, Ken se rozhodl, že toho muže opravdu má rád.","Ken si vymyslel záminku, aby rychle odešel.",Ken ho pozval na druhé rande.,2
1280,Gary se zamiloval do Jamie.,Je kolem ní velmi nervózní.,Jednou se před ní chtěl předvádět.,Místo toho spadl ze schodů.,"Gary byl naštvaný, že nespadl ze dvou pater.",Jamie mu přišel na pomoc.,2
1281,"Liz se rozhodla, že se pokusí pěstovat rajčata.",Nikdy předtím nic nezrůstala.,Koupila semenáčky z zahradního centra.,"Celé léto se o ně starala, jako by to byly děti!","Liz se styděla za to, co udělala.",Nakonec vypěstovali vynikající rajčata.,2
1282,Bill chtěl sendvič.,Vstal a šel do kuchyně.,Shromáždil materiály na sendvič.,Udělal sendvič.,Snědl sendvič.,Bill začal pracovat na svém tesařském projektu.,1
1283,Jack měl vlastní tužku.,Byla modrá se hvězdami.,Jednoho dne ji nemohl najít.,Hledal všude.,"Jack se rozhodl, že nesnáší modrou barvu.",Nakonec ho našel pod postelí.,2
1284,Šla jsem do obchodu koupit telefon.,Bylo to extrémně pokročilé.,Přinesl jsem ho domů a zavolal všem svým přátelům.,Chtěli to vidět taky.,Byli ohromení mým telefonem.,Styděl jsem se za svůj telefon.,1
1285,John včera vařil večeři.,Dělal vepřové kotlety.,"Bohužel, upustil panvici a spálil se.",Musel jít do nemocnice.,John měl báječný večer.,John měl mizerný večer.,2
1286,"Jenny našla někoho, kdo jí tento týden dvakrát ukradl oběd v odpočinkové místnosti.","Zeptala se kolem a zjistila, kdo to udělal.",Postavila se tomu člověku a on to popřel.,"Jenny nechala bezpečnostní kameru, aby se podívala na záznam.",Jenny si vyzvedla svetr.,Potvrdili Jennyina podezření.,2
1287,Emma ráda malovala.,Na narozeniny své kamarádky jí dala obraz.,Další osoba viděla obraz u kamarádky.,"Zavolala Emmě a požádala ji, aby vytvořila obrazy pro její restauraci.",Emma už nikdy nemalařila v restauraci.,"Emma byla ráda, že má nové publikum pro svou práci.",2
1288,Tom se rád díval na stará auta.,Na jeho narozeniny mu jeho rodina koupila lístky do muzea klasických aut.,"Tom si myslel, že je to báječný dárek.",Jeho rodina ho doprovodila do muzea.,Tom miloval svůj čas v muzeu.,"Tom řekl svým rodičům, že je nenávidí.",1
1289,Johnny se vypraví po schodech domů.,Teď má Johnny poraněné koleno.,Jeho máma ho utěšuje.,Nakonec se Johnny cítí lépe.,Johnny pláče hodinu.,Johnny je odteď na schodech opatrnější.,2
1290,Mike je zaneprázdněný muž.,Často jí rychlé občerstvení na snídani.,Mike si chtěl vychutnat zdravější snídani.,Zkusil recept na ovesnou kaši.,Mike snědl ovesnou kaši.,"Mike se styděl za to, co udělal.",1
1291,"Můj učitel nám ukázal, jak postavit dřevěný ptačí dům.",Všichni začali experimentovat.,Zkoušel jsem spojit hranice hřebíky.,Nakonec jsem si udeřil kladivem do prstu.,"Byl jsem velmi šťastný, že jsem stavěl dřevěné ptačí domky.","Šel jsem do nemocnice, abych si spravil prst, který jsem si zlomil.",2
1292,Josh rád sledoval anime seriály.,"Když jednu z nich kritizoval, její fanoušci se na něj rozčílili.","Josh nechápal, proč nemohli přijmout kritiku.",Josh si své názory nechával pro sebe.,Josh se pak rozhodl sledovat anime sám.,Josh si rád s ostatními dívá na anime.,1
1293,John miluje jíst u bufetu.,"Jsou jeho oblíbené, protože může jíst, kolik chce.","Vedle jeho bytu byl skvělý bufet, kam chodil.","Zjistil, že minulý týden zkrachovali.","John byl rád, že to šlo.","John byl smutný, když slyšel ty zprávy.",2
1294,Jimbo pracuje na stejné práci už roky.,Vždy si dává přestávku na cigaretu ve stejnou dobu.,Tento týden mají nového šéfa.,Nový šéf nedovoluje přestávky na kouření.,"Jimbo je rád, že jeho šéf nedovoluje kouření.","Jimbo se vplížil do zadní místnosti, aby si zapálil.",2
1295,Lester byl zamilovaný do Christiny.,On byl fotograf a ona grafická návrhářka.,Lester trávil celý svůj volný čas s Christinou.,"Nakonec mu řekla, že ho miluje a chce s ním mít děti.",Lester ji požádal o ruku.,Lester s ní už nikdy nemluvil.,1
1296,"Rozhodl jsem se, že musím dokončit nedělní křížovku.","Vypnul jsem počítač, abych nepodváděl.","Vypnul jsem televizi, abych nebyl rozptylován.",Otevřel jsem noviny na sekci volného času.,Četl jsem fascinující článek.,Dokončil jsem celou křížovku za hodinu.,2
1297,"Přemýšlel jsem, že si koupím novou čepici na hlavu.",Po prohlížení obrázků jsem si jednu vybral.,Ten klobouk bude úžasný!,Rychle jsem šel do obchodu koupit klobouk.,Bohužel jsem vypadal jako brambora.,Košile mi padla perfektně.,1
1298,Julia upekla dort.,"Když se ochladilo, byla připravena ho zmrazit.",Pokryla ho růžovou polevou.,Pak udělala malé květiny na polevu.,"Ten dort vypadal špatně, protože do něj nedala práci.","Když skončila, její dort vypadal velmi chutně.",2
1299,Whit má psa.,Pořád spí.,Nepí jako normální pes.,Chrápe jako člověk.,Bílý ne.,Whit nespí dobře.,2
1300,Amy přišla domů z vollejbalového tréninku a sedla si na gauč.,Její matka vešla a zafoukla.,"Řekla Amy, že se musí osprchovat, protože se potí.","Hádali se, protože Amy si myslela, že to není nic vážného.",Amy odešla na trénink volejbalu.,Amy to vzdala a dala si sprchu.,2
1301,Dnes byl Den Pinwheels pro mír.,Můj učitel vzal třídu směrem k přední části školy.,Všichni si u zastávky postavili kolíky.,"Když jsme se dívali na kola z dálky, točily se.","Učitelka nám řekla, abychom se vrátili a odstranili ty kolíky.",Náš učitel vyfotil ty kolíky.,2
1302,Beth čekala své první dítě.,Byla doma a v neděli odpoledne uklízela.,Najednou jí praskla voda.,Beth měla dva dny porod.,Beth porodila krásného chlapce.,Beth byla během těch dvou dnů velmi šťastná.,1
1303,Mia nikdy Falafel neochutnala.,"Nemyslela si, že by se jí to líbilo.","Přátelé ji však přesvědčili, aby to zkusila.","Uvědomila si, že je to vynikající!","Mia přísahala, že už ho nikdy nejí.","Mii se to tak líbilo, že se rozhodla naučit, jak to udělat.",2
1304,"Nudil jsem se, když moje dcera šla do školky.","Začala jsem učit v její škole, když učitelka byla nemocná.","Začala jsem se zajímat o to, proč se některé děti učí těžší.","To mě přivedlo k tomu, abych se zúčastnil několika kurzů speciální výchovy.",Začala jsem učit speciální výchovu.,"Rozhodl jsem se, že už nikdy nebudu učit.",1
1305,Gary si vždycky bral na práci oběd.,Dnes Gary nemohl najít svou krabici na oběd.,"Myslel si, že si koupí něco z automatu v práci.","Když si Gary vzal oběd, zjistil, že je ten stroj rozbitý.",Gary pak něco koupil z automatu v práci.,Gary byl velmi rozrušený a dostal hlad.,2
1306,Jake se snažil usnout.,Zítra měl důležitý test.,Celou noc se točil v posteli.,Zkusil pít velkou sklenici teplého mléka.,Jake usnul po pití mléka.,"Jake si pak dal šálek kávy, aby zůstal vzhůru.",1
1307,Jednou jsem se procházel parkem.,"Všiml jsem si muže, který seděl sám.","Šla jsem k němu a zeptala se ho, jak se má.","Řekl mi, jak je velmi nemocný a smutný.","Poslouchala jsem ho a řekla mu, že doufám, že se cítí lépe.",Rozhodl jsem se poslouchat svůj iPod.,1
1308,Joe se zajímal o Einsteinovu obecnou teorii relativity.,Díval se na několik dokumentů o Einsteinovi.,Pak si přečetl knihu o teorii relativity.,Joe se hodně dozvěděl o Einsteinových vědeckých úspěších.,"Nemohl se dočkat, až začne jeho přednáška z vyšší úrovně fyziky.",Joe si procvičoval svůj kop a byl přijat do fotbalového týmu.,1
1309,Bonnie potřebovala novou práci.,Prohledala si oddělení práce v novinách.,Našla nabídku na práci chůvy.,"Zavolala na číslo, aby domluvila rozhovor.","Bonnie volala, že nechce interview.",Bonnie nakonec tu práci dostala.,2
1310,Amy si hrála na dvorku se svými kamarády.,"Najednou uviděla, jak se jí přes ruku plíží malý had!","Křičela a utíkala, ale ne dřív, než jí had kousnul ruku!",Amy byla vyděšená a hned zavolala sanitku.,"Záchranka ji odvezla do márnice, aby zemřela.",Záchranka ji ošetřila.,2
1311,"Jerry řekl všem svým přátelům, že běží maraton.",Někteří z nich ho sponzorovali.,Nikdy se na to nepřipravil.,"Ten den, co se to stalo, byl úplně mimo.","Jerry se pokusil běžet maraton, ale rychle se zhroutil.",Jerry vyhrál maraton.,1
1312,Dave miloval volnou přírodu.,Jednoho dne se rozhodl jít na výlet.,"Když šel po cestě, uslyšel sištění.",Na zemi po jeho pravici ležel chřestýší had!,Dave pomalu ustoupil.,Dave vyfotil ty vysoké stromy.,1
1313,Logan vždycky miloval být venku.,"Jednoho dne, když si venku hrál se svým psem, Logan byl kousnut včelí.",Plakal z bolesti a běžel domů.,"Loganova matka dala na bodnutí led, dokud se to necítilo lépe.","Pak se vrátil ven, aby si hrál se psem.",Už se nikdy k motýlům nepřiblížil.,1
1314,Skipovy známky se ve škole zhoršovaly.,"Jeho rodiče uvažovali o tom, že mu najdou učitele.","Všimli si však, že Skip hodně mrká.","Uvědomili si, že potřebuje brýle a ne učitele.","Skipovi rodiče se rozhodli, že mu nedávají brýle.",Skip si vzal brýle a zlepšil se ve třídě.,2
1315,Raeho rodina si sedla na nedělní oběd.,Raeho bratr omylem prolil svůj drink.,Raein nevlastní otec křičel a hodil svůj talíř přes místnost.,"Rae sledovala, jak se talíř rozpadá na miliony kusů.",Rae šla pro koště.,Rae se zeptal svého bratra na jméno svého instalatéra.,1
1316,Gina a její kamarádka Lisa poslouchali v garáži hudbu.,"Gina doufala, že se k nim připojí i její další kamarádky.","Volala jim, ale nikdo to nezvedl.","Holky se rozhodly tančit, aby se zbavily nudy.",Stejně si to všichni užili.,"Gina a její kamarádky vypnuli hudbu, protože byla nudná.",1
1317,Děti byly nadšené z Vánoc.,Byly dobré celý rok.,Poslali dopis Santovi.,Santa odpověděl poštou.,Ty dopisy zamrazili a uchovávali je roky.,"V dopise bylo napsáno, že nebudou dostávat žádné dárky.",1
1318,Bylo mi špatně.,Nahradila jsem si schůzku s doktorem.,Šla jsem za doktorem.,Udělal pár testů.,"Zjistila jsem, že mám chřipku.","Řekl jsem doktorovi, že jeho služby nepotřebuji.",1
1319,Christianova škola začala s fotbalovými zkouškami.,"Christian se rozhodl, že se bude zkoušet v týmu.",Cvičil každý den.,Zkoušel se dostat do týmu.,Christian nesnáší fotbal.,Christian se dostal do týmu.,2
1320,Tim i Gina nesnášeli umývání nádobí.,"Každý z nich by si střídal, který týden je dělat.",Minulý týden se Gina nedostala k té své.,Pracovala déle než obvykle.,Gina byla velmi šťastná.,"Tim umyl nádobí pro Ginu, aby byl laskavý.",2
1321,Timmy požádal svou matku o mazlíčka.,"Řekla mu, že si ho nemůže dovolit koupit.","Timmy byl smutný, ale pochopil, co mu matka řekla.",Další den našel Timmy v potoku želvu.,"Timmy se zeptal mámy, jestli si ho místo toho může nechat jako domácího mazlíčka.",Timmyho rodina měla želví polévku.,1
1322,Jen přivedla svého kocoura Lee k veterináři na prohlídku.,"Veterinář, doktor Mike, našel na Leeovi tři blechy.",Doktor Mike navrhl Jenně pláchnutí.,"Jen odmítla, protože nechtěla, aby byl Lee ponořen do chemikálií.","Jen si všimla, že Leeho problém s blechami se rychle zhoršil.","Veterinář navrhl, aby se na německého ovčáka, který má Jen, používal obojek proti blechám.",1
1323,"Mish dostala zprávu, že může odejít.",Rychle běžela ke svému autu s klíči v ruce.,"Věděla, že má málo času, tak jela rychle.","Když se dostala na nádraží, podívala se na hodinky.","Měla dost času, aby stihla vlak.",Otočila se a jela domů.,1
1324,Gina hledala svůj telefon v autě svého otce.,"Byla si jistá, že tam bude.","Ale po všem, co prověřila, ji neviděla.",Běhla do domu a vzala baterku.,Gina našla svůj telefon.,Gina šla spát.,1
1325,Sarah měla schůzku na pracovní pohovor.,Oblékla si svůj nejlepší oblek a zamířila na pohovor.,"Když seděla na pohovoru, Sarah si všimla, že jí v punčochách běží.","Byla tak zaměřená na tu chybu, že jen mumlala svými odpověďmi.",Kvůli těmto odpovědí Sarah tu práci nedostal.,Sarah dostala práci a byla chválena za svůj jasný hlas.,1
1326,Linda a její přítel měli hlad.,Chtěla jíst tacos.,Chtěl jíst ryby.,"Oba se cítili mocní a nemohli se rozhodnout, co mají jíst.",Linda a její přítel skončili s oběma.,Linda a její přítel nechtěli jíst.,1
1327,"Morris si koupí skateboard, aby zůstal aktivní.",Přinese skateboard do parku na den skateboardingu.,"Všiml si, že je mnohem starší než ostatní lidé.","Nicméně ho přivítají a zdá se, že jim nevadí jeho věk.",Morris byl každý den šikanován v skateparku.,Mladší bruslaři Morrisovi naučili spoustu triků.,2
1328,Ron rád pil hodně piva.,Jeho otec i matka byli oba alkoholikové.,"Ron se rozhodl, že bude lepší, když už nebude pít.",Po šesti měsících skončil.,Ron byl na své rozhodnutí hrdý.,Ron však stále chodil s přáteli na pití.,1
1329,Jane chtěla dlouhé vlasy.,Tak to nechala růst měsíce a měsíce.,Ale bylo těžké se o něj postarat.,"A když bylo léto, vlasy dlouhé vlasy ji dělaly příliš horkou.","Jane se rozhodla, že si na léto ostříhá vlasy.",Jane milovala své dlouhé vlasy a nechala si je ještě prodloužit.,1
1330,Alex se probudil na jasném slunci.,Podívala se na svůj budík.,"Uvědomila si, že musela přespávat!",Alex vyskočil z postele.,Přišla pozdě do školy.,Ona šla spát.,1
1331,Obědval jsem s přáteli na novém místě.,Chtěl jsem si dát kolu.,"Řekli mi, že mají jen produkty Pepsi.","Ptali se mě, jestli mi to nevadí.","Řekl jsem, že to je v pořádku.",Zase jsem si chtěl Colu.,1
1332,Carl byl na Floridě a užíval si den ve svém domě.,Díval se na televizi a najednou se objevil poplach.,Varování varuje obyvatele před možnou tsunami.,Carl se bál a začal se evakuovat.,Carl se dostal do úkrytu před bouří.,Změnil názor a vrátil se k sledování televize.,1
1333,"Ráno jsme se probudili a viděl jsme, že padá sníh.","Jsme nadšeni, že škola je zrušena.",Všichni šli ven hrát si ve sněhu.,Postavili jsme si sněhuláka a místo nosu použili mrkev.,Měli jsme nudný den.,"Našli jsme kameny, které můžeme použít na jeho oči a ústa.",2
1334,Joeovu zahradu navštívila veverka.,Dostalo se to pár stop od Joea a pak to uteklo.,"Joe se ho snažil přimět, aby mu vzal z ruky arašíd.",Jednoho dne to veverka konečně udělala.,Joe byl velmi frustrovaný.,Joe byl šťastný.,2
1335,Arnold si koupil novou televizi.,Zaplatil hotově.,Po pár týdnech to přestalo fungovat.,"Chtěl ji vrátit, ale ztratil účet.",Arnoldovi nebylo dovoleno vrátit televizi.,Arnold si nechal a miloval svou televizi.,1
1336,Ericovi bylo sotva den po 21.,Ale on už měl problém s pitím.,Eric se probudil a vykřikl v nejbližším baru.,V polospánku naskočil do auta a zamířil na místo.,Brzy se opil a omdlel v baru.,"Eric si opravdu užíval tuhle novou bowlingovou dráhu, uvědomil si to.",1
1337,"Ellie tančila, jak mohla, v novém klubu.","Najednou si uvědomila, že cítila neobvyklý vánek.",Šev jejího kalhotky se roztrhl až na konec.,Rychle se stáhla z tanečního parketu.,Ellie pokračovala v tanci.,Ellie musela rychle najít nové kalhoty.,2
1338,"Když jsem se nedávno vracel z práce, praskla mi pneumatika.",Venku pršelo a bylo zima.,"Mohl jsem zavolat odtahovací společnosti, ale rozhodl jsem se to nedělat.",Místo toho jsem si vyměnil pneumatiku sám.,"Byl jsem mizerný, ale ušetřil jsem spoustu.","Byla jsem nešťastná, že se bavil.",1
1339,Moje boty jsou nepříjemně tuhé.,Šla jsem si koupit nové boty.,Snažil jsem se je včas dostat dovnitř.,Pořád mi připadaly příliš tuhé.,Z těch bot mi vyrostly puchýře.,"S novými, nepohodlnými botami jsem si s radostí zahrála tenis.",1
1340,Marcus právě začal svou první lekci létání.,Učil se létat malými příměstskými letadly.,"Byl nervózní, když letěl.",Jeho instruktor mu pomohl vzlétnout z letiště.,Marcus se rozhodl naučit létat.,"Marcus se uvolnil, když byli ve vzduchu.",2
1341,Larry se rozhodl pomoct svým přátelům připravit se na párty.,Musí si na tu párty přinést salát.,"Larry na salát nakrájí rajčata, salát a další zeleninu.","Když je hotová, cítí se skvěle.","Larry byl šťastný, že mohl přispět na párty.",Larry se rozhodl zůstat doma od večírku.,1
1342,Sarah nikdy předtím nebyla na lodi.,Dneska ji její máma vzala na molo na její první jízdu lodí.,Sarah byla velmi nadšená.,Šla na loď a uslyšela řev motoru.,Byla to tak dlouhá cesta autem.,Milovala každou minutu.,2
1343,Neil chtěl vidět historické místo na jeho cestě do Londýna.,Vzal si autobusovou prohlídku staré věznice.,Říkali jí Tower of London.,Neil se dozvěděl o historii této impozantní věže.,Měl nudný den.,Byl fascinován.,2
1344,Koupil jsem záložní disk pro iPhone mé ženy.,Došel jí prostor na telefonu.,Má 1200 fotek na svém telefonu.,"Snažil jsem se zálohovat její fotky na disk, ale selhal.",Moje žena uvařila večeři.,Bylo tam příliš mnoho fotek k nahrání.,2
1345,Dougova žena na něj byla naštvaná.,"Jako způsob, jak se omluvit, se rozhodl koupit jí novou baterii.","Vyměnil ji a ujistil se, že její auto funguje správně.",Oceňovala to gesto.,Dougová žena ho políbila.,Dougova žena byla naštvaná.,1
1346,Grace vždycky ráda hrála na učitele.,Její oblíbený trik byl ukrýt všechny křídy před učitelkou.,"Jednoho dne, když Grace ukrývala křídu, učitelka ji přistihla.",Byla na dva týdny suspendována ze školy.,Grace nezmeškala celý rok ani den.,Grace se rozhodla přestat hrát v škole.,2
1347,Janeina matka udělala velmi dobrý jablečný koláč.,"Jane vždycky chtěla recept, ale její matka jí ho nedala.",Jednou o Vánocích se jí znovu zeptala na recept.,"Janeina matka se rozhodla, že jí ten recept dá.","Jane byla vděčná, že má ten recept.",Jane nerada peče.,1
1348,Mark otevřel zadní dveře restaurace a vyšel ven.,"Byla doba, kdy jsme vyndávali odpadky.","Na půli cesty k popelnici viděl mnoho ptáků, kteří se živí odpadky.","Už předtím měl hlad, takže věděl, že všechno musí jíst.",Mark nenáviděl zvířata.,Cítil se špatně kvůli ptákům.,2
