,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1406,Джим участваше в състезание с колички.,Той е проектирал картингът сам.,"Докато се състезаваше, гумите му паднаха.",Не знаеше какво да прави.,Той завърши на първо място.,Не успя да завърши състезанието.,2
1407,Боб беше топъл и нежен към жена си.,Искаше да й купи специален подарък за Свети Валентин.,"Попитал е всички, които познава, какво да й купи.","Всички те имаха различни мнения, оставяйки Боб объркан.",Боб не беше същият след като беше ударен от полицаите от мола.,Боб най-накрая се поддаде на инстинкта си и избра перфектния подарък.,2
1408,Айда имаше билети за двудневен музикален фестивал.,"Тя беше тъжна, когато започна да вали първия ден.","Но после видя, че другите участници не са разстроени.","Те просто танцуваха под дъжда, така че аз ги последвах.","Ида се радваше, че може да танцува под дъжда на фестивала.","Ида се зарадва, че не е валяло.",1
1409,"Джеф се прибираше вкъщи, но видя торнадо отдалеч.","Джеф знаеше, че е в опасност и отиде в близка къща.",Той звъни на вратата и попита дали може да остане докато торнадото спре.,Собственикът пусна Джеф вътре.,"Те се събраха в банята, докато торнадото бушуваше над тях.","Земетресението продължи няколко минути, причинявайки незначителни щети.",1
1410,"Чарлз се зарадва, че е срещнал директор на звукозаписна компания във Фейсбук.",Чарлз поиска да пише за художника на директора.,"Директорът каза да, стига историята да бъде публикувана.","""Виб"" предложи да публикува историята като спекулация.",Това беше началото на плодотворна връзка за Чарлз.,Директорът беше много ядосан от случилото се.,1
1411,Ана искаше да направи торта за рождения ден на майка си.,"Опита два пъти, но и двете торти паднаха.",Тогава тя намери решение.,Отиде в пекарната и купи торта.,Тя яде тортата сама вкъщи.,Майка й много хареса тортата.,2
1412,"Рон току-що беше разбрал, че семейството му се мести във ферма.",Рон беше нервен.,Той не знаеше нищо за животните.,"Но когато пристигна в новия си дом, беше изненадан.","Рон откри, че му харесва да живее във ферма.","Рон мразеше фермата, защото не харесваше животните.",1
1413,Рон има проблеми с гнева.,"По време на едно пътуване до магазина, той се ядоса на бавна касиерка.",Касиерът беше нахален и го подтикна да продължи.,Рон хвана касиера за ризата и го издърпа над тезгяха.,Рон получи награда от магазина.,Рон беше арестуван.,2
1414,С приятеля ми решихме да създадем група и да свирим за семействата си.,"Аз пеех, а приятелят ми свиреше на китара.",Упражнявахме се в гаража ми.,"В крайна сметка, станахме доста добри.",Спряхме да свирим заедно в банда.,На следващия уикенд направихме малко представление за нашите семейства.,2
1415,Момчето Джак от месеци молеше родителите си да му вземат кученце.,"След толкова време, те се съгласиха.",Джак прекара около 30 минути в търсене на кученце в интернет.,"Намерил е една в района, в който е живял.",Джак се отказа от идеята да си вземе кученце.,Джак им показа кученцето и ги помоли да го вземат.,2
1416,В една прохладна събота следобед Ейми беше сама в задния си двор.,"Тя тренираше волейбол, когато баща й излезе.",Предложи да й помогне да тренира.,Ейми беше благодарна.,Бащата на Ейми я победи в баскетбола.,Те тренираха заедно.,2
1417,Джон обичаше нощното небе.,Прекарваше много нощи в гледане на звездите.,"Майка му видя, че обича нощното небе.",Майка му му купи телескоп.,След това Джон наблюдавал микробите с микроскоп.,Джон често използваше телескопа си.,2
1418,Джак отиде на разходка до магазина.,Наистина му трябваше да си купи яйца.,"Търсил ги е навсякъде, но не ги е намерил!",Попитал е продавача къде са.,Сметката му каза къде е беконът.,Сметката му каза да намери яйцата.,2
1419,"Джими се качи на тезгяха, докато майка му беше разсеяна.","Той с бързина се приземи, където печката горелка свети червено.","Джими крещя, когато ръката му докосне горелката.",Майка му се появи веднага и го отнесе далеч от него.,Джими се засмя.,Джими плака.,2
1420,Били е заровил някакво съкровище в задния си двор.,"Нарисувал е карта, за да не забрави къде я е оставил.",Минаха години и семейството на Били се премести.,"Десетилетия по-късно, той се върна и използва картата си, за да я изкопае отново.","Той изхвърли съкровището, което намери.",Открил е много съкровища от детството си.,2
1421,Мама ме заведе на пазар.,Тя ми позволи да избера храната.,Избрах много бонбони и закуски!,После отиде до касата и плати всичко.,"Не ми харесаха хранителните стоки, които мама купи.",Изядох много бонбони този ден.,2
1422,"Майк винаги е имал кучета ""Златни ретривъри"", когато е бил малък.","Сега, когато имаше постоянна работа, той се почувствал готов да си вземе и куче.",Майк си взе златния ретривър и го кръсти Спот.,Сега Майк и Спот се разхождат в парка всеки уикенд.,Майк много обича верния си приятел Спот.,"Майк мислеше, че Спот е странна котка, но го харесваше.",1
1423,Джо е уволнен от работа.,Той беше тъжен.,Имаше нужда от пари за сметки.,Той се обади на Грант.,Джо е дал на Грант пари назаем.,Грант е дал на Джо пари назаем.,2
1424,Джими трябваше да се научи да програмира за работата си.,Търсил е урок в интернет.,"Намерил е уебсайт, който да го научи да кодира.",Всеки ден се посвещаваше на това усилие.,След дълго време се научи да кодира правилно.,Джими се научи да готви добре от уроците.,1
1425,"Ракеш решава, че иска да сготви омари за вечеря.",Посещава местния пазар за морски дарове и избира огромен омар.,Ракеш го носи вкъщи и го свари във вода.,Яде омара с масло и царевица.,Омарът беше най-малко любимата храна на Ракеш.,Ракеш обичаше да яде омари.,2
1426,На 16 години се научих да шофирам.,"Когато за първи път се качих в колата, изгубих следата на педала на спирачката.",Не знаех как да спра!,Баща ми трябваше да включи аварийната спирачка.,Баща ми ме заведе да си взема книжката.,След тази грешка станах много по-предпазлив.,2
1427,Рон се събуди и погледна през прозореца.,Улицата беше покрита с 30 см сняг!,Училището беше отменено този ден.,Рон прекара целия ден в игра в снега с приятелите си.,Рон беше много щастлив.,"Рон беше много недоволен, че е валяло толкова много сняг.",1
1428,Брат ми обичаше бонбони.,Той яде много.,Оставил е опаковките на тезгяха.,Майка ни го порица за това.,"Не ме послуша, докато не се появиха мравки.",Тя го похвали.,1
1429,Брад искаше яйца за закуска.,Брад нямаше яйца!,Брад плака дълго време.,Майката на Брад се прибра с яйца!,Брад имаше вкусни яйца Бенедикт.,"Брад мразеше майка си, защото взе яйцата.",1
1430,Пауло винаги е искал да служи в студентския съвет.,"Но се притесняваше, че няма да бъде избран.",Пауло поиска подкрепата на много студенти за изборите.,"Най-накрая в деня на изборите, Пауло беше избран за студентски съвет.","Пауло се срамуваше от това, което е направил.",Пауло се гордееше с постиженията си.,2
1431,Родителите на Патрик отглеждали патици.,Един ден Патрик си играел близо до патиците.,Една от патиците започна да го преследва!,Патката го застигна и го ухапа за крака.,Патрик се страхува от кучета заради инцидента.,"Не е счупило кожата, но Патрик е бил уплашен и е плакал!",2
1432,Снощи бях на коктейл парти.,Носех новата си бяла рокля.,Всички на партито го харесаха.,"Но за моя ужас, излях вино навсякъде.",Бях толкова ядосана на себе си!,Носех червена рокля.,1
1433,"Аз съм различен човек, отколкото бях преди.","Преди бях тежък, но отслабнах.",Започнах да плувам и отслабнах.,Тренирах три пъти седмично и ядох здравословно всеки ден.,Сега съм много по-здрава.,Аз съм на 300 паунда.,1
1434,Кели отиде на мач на Селтикс вчера.,Обичаше да ходи на мачове.,Часовникът тиктакаше и времето изтичаше.,"За щастие, Селтикс спечелиха.",Кели скочи от радост.,"Кели беше ядосана, че Селтикс спечелиха, а не съперниците.",1
1435,Приятелката на Джейн работи в цветарски магазин.,Тя никога не се уморява от работата си.,Един ден Джейн решила да й купи роза.,"Въпреки че приятелката й е виждала много дни, тя го обичаше.",Приятелката на Джейн беше страстен любител на цветята.,"Джейн обича да кара колело, да ходи на пешеход и да разхожда кучето си.",1
1436,Майкъл обичаше да ходи на пешеходен поход в гората през уикендите.,Никога не е изкачвал планина.,Един ден се изкачил много високо и най-накрая достигнал върха.,Той можеше да види суша и вода от другата страна на планината.,Майкъл беше разочарован от себе си.,Майкъл хареса гледката и се надяваше да се върне.,2
1437,Деймън е изгубил портфейла си с личната му карта.,Претърси цялата къща.,Не можа да я намери никъде.,В крайна сметка той просто отиде и взе заместваща лична карта.,Деймън отиде направо в стаята си и си легна.,На следващия ден Деймън намерил портфейла му под леглото.,2
1438,"Дейвид и Миа рядко излизаха, след като имаха малки деца.","Един петък, те най-накрая успяха да се измъкнат, за да гледат филм.","Толкова много са го очаквали, но се оказало лошо!","Всъщност, беше толкова зле, че едва можеха да се изсмеят.",Дейвид и Миа решиха да напуснат филма.,"Дейвид и Миа смятат, че филмът е дълбок.",1
1439,Боб щеше да заведе дъщеря си при баба.,Двамата отидоха до къщата на баба няколко мили по-надолу по улицата.,Баба ги посрещна с отворени обятия.,Трите им вечеряха заедно.,Дъщерята на Боб благодари на баба си за вкусната храна.,Боб се прибра гневно след вечерята.,1
1440,Котката на Сю не беше никъде.,"Сю търсеше котката си с часове, докато не чу мъркането навън.",Котката й беше заклещена в дървото.,Сю се обади на пожарната.,Сузи се надяваше котката да остане на дървото.,Котката на Сузи беше спасена.,2
1441,Ейва донесе вкъщи котка.,Тя го сложи в резервоара си.,Не беше сигурна как ще реагират другите риби.,Тя гледаше с безпокойство.,Ейва е изпила цялата вода в аквариума в тоалетната.,Всички риби се разбираха добре.,2
1442,Обичам да ходя на кино.,Ходех почти всеки уикенд.,"Имаше театър на 10 минути от къщата ми, който беше добър.",Затвориха го и сега трябва да карам далеч за да гледам филм.,Бензинът за другия театър струва повече.,"Все още ходя на същия театър, който винаги съм ходила.",1
1443,Купих си нова кола днес.,Блестящо е и червено.,Вътре мирише толкова свежо и чисто.,Толкова много обичам колата.,Реших да се отърва от колата.,"Карам колата навсякъде, където отида.",2
1444,Тереза беше художник.,Тя направи красива скулптура на ангел.,Тя го е представила на конкурс за изкуство.,Съдиите много харесаха скулптурата.,Тя спечели конкурса и се гордее със себе си.,Тя беше дисквалифицирана от конкурса.,1
1445,Кучето ми ме чакаше пред вратата на къщата.,Ходихме до парка за да си поиграем и да се упражняваме.,С кучето се разходихме около блока преди да се върнем вкъщи.,"Когато влязохме през входната врата, тя изпи голяма чаша вода.",После тя си легнала и си дрямкала.,"Скачаше нагоре-надолу, умолявайки за разходка.",1
1446,"Мат намери кученце, което се скиташе по улицата.","Изглеждаше изгубен и уплашен, затова Мат го заведе вкъщи.",Майката на Мат се обади на съседите и накрая намери собственика.,"Собственикът на кученцето се почувствал толкова облекчен, че кученцето му било в безопасност!","Собственикът на кученцето е дал награда на Мат, за да го намери.",Собственикът на кученцето го удушил и предложил на Мат трупа.,1
1447,"Майк си купи нов велосипед, за да кара в града си.",Той караше колело от дома си до къщата на приятел.,"По пътя срещна група деца, които караха колела.","Нито Майк Нийтър, нито децата носеха каски по това време.",Майк не обичаше да кара колело.,Майк случайно се сблъска с децата.,2
1448,Луси сложи тенджера с храна в фурната.,Тя си постави таймер и седна да гледа телевизия.,След известно време тя усети миризмата на дим.,"Бързо погледна таймера и разбра, че никога не е излязъл.","Луси разбра, че яденето е изгорено.","Луси разбра, че яденето е перфектно приготвено.",1
1449,Урокът по история на Тим беше първото нещо сутринта.,Той пристигна в клас много уморен.,Започна да заспива.,"Когато се събуди, часът почти свършваше.",Учителят на Тим го похвали за внимателността му.,Тим се провали на изпита.,2
1450,Ейми се обади на интернет доставчика си за помощ.,Тя обясни проблема си на представителя.,Отговорът на този човек не е никак съгласен с проблема й.,Ейми повтори въпроса си без резултат.,Ейми стана най-добра приятелка с оператора.,Ейми ядосана затвори телефона.,2
1451,"Сам съжаляваше, че не е започнал по-рано.",Той пише заключителните параграфи.,"Изведнъж, екранът му беше покрит с голямо синьо съобщение за грешка.",Сам си вдигна раменете и рестартира компютъра.,Беше разочарован от счупения си компютър.,Беше щастлив за компютъра си.,1
1452,Дъг и Моли решиха да се разхождат в парка.,"Докато бяха там, намериха бездомно куче.",Те носеха кучето обратно в апартамента си.,"Пуснали са обява онлайн, за да намерят собственика.",Никога не са открили собственика и са задържали кучето.,Те я изядоха малко след това.,1
1453,Бащата на Бил му каза да продължи да практикува пиано мащаби.,Той беше експерт пианист и искаше същото за сина си.,"Бил беше твърде млад, за да разбере стойността на практиката.","Той горчиво седнал на пианото, свирещи си скала отново и отново.",Бил беше щастлив да тренира всеки ден.,"Когато Бил порасна, осъзна, че тази практика му помага.",2
1454,"Карлос решава да се разходи, за да поеме свеж въздух.","За съжаление, той се подхлъзва на мокър лист в парка.",Карлос си е наранил коляното на тази разходка.,Той се прибира куцащ.,След това Карлос си превръзва коляното.,"След като се прибрал, Карлос решил да играе футбол.",1
1455,Ланс искаше да има романтична вечер с жена си.,Сложи децата рано в леглото и започна вечерята.,Забравил е да провери готвенето и е изгорил кухнята.,Жена му пристигна в пожарната.,"Жената на Ланс се почувства много романтична и любяща, когато се прибра у дома.","Жена му беше толкова ядосана, че заведе децата да спят при баба.",2
1456,"Кийт отиде в магазин за домашни любимци, за да види животните.","В магазина имаше риба, малки животни и няколко кученца.",Рибите бяха с различни цветове и размери.,Кийт прегръщаше няколко от кученцата.,Кийт поръча бургер и картофки.,Кийт гледаше някои от цветните риби.,2
1457,Мария искаше да учи испански.,Решила е да се потопи напълно в него.,Купи билет за Испания.,След шест месеца Мария вече говореше испански свободно.,Лия забрави как да говори испански.,"Мария се гордееше, че е научила нов език толкова бързо.",2
1458,Джей се заклещи в асансьора на излизане от офиса си.,Спря между етажите и светлините трептяха.,Джей беше ужасен!,Борил се е с клаустрофобията си два часа.,След два часа дойдоха пожарникарите и спасили Джей.,Джей си легна и си дремна.,1
1459,Бен беше детегледачка.,Никога преди не е пазил деца и беше нервен.,"Но той смяташе, че малкото момче е забавно за гледане.",Скоро той и детето се смееха и играеха игри.,Обвинен е в педофилия и е изпратен в затвора.,"Той се превърна в детегледачка, за да плати за колежа.",2
1460,Тед винаги е искал да бъде сенатор.,Най-накрая получи шанс да избяга.,Той беше нетърпелив да промени нещата.,"За съжаление, личен проблем прекъсна кампанията му.","Приятелите на Тед мислеха, че ще се кандидатира без оспорване.",Тед реши да се кандидатира за окръжния съдия година по-късно.,2
1461,"Джули имаше красива розова топка, която обичаше да хвърля навън.",Един ден се отскочи твърде далеч и отиде на улицата.,Слизаше надолу по хълма и се спускаше.,След това се търкаля в потока.,Тя продължи да играе с топката цял следобед.,"Следващия път, когато взе топката, беше по-внимателна.",2
1462,Със съпруга ми решихме да излезем на среща довечера.,Не сме имали от почти година.,Мама дойде да гледа децата.,Отидохме на вечеря и на кино.,"Проклехме мама за това, което е направила.",Благодарихме на мама за огромната й услуга.,2
1463,Боб реши да се разходи в джунглите на Индонезия.,Купил е самолетен билет и си е събрал багажа.,"Когато пристигна, разбра, че е забравил ваксината срещу малария.",Решил е да се разходи в джунглата.,Боб винаги е бил безразсъден.,Боб също си беше забравил обувките.,1
1464,Джон имаше колело от 14-годишен.,Джон сега е на около 40 години.,"Синът на Джон, Карл, навърши десет.",Карл прояви интерес към мотора на баща си в гаража.,Карл реши да даде колелото на сина си.,Карл реши да изхвърли стария велосипед.,1
1465,"Ким е яла месо от елен, без да знае какъв вид месо е.",Намираше мисълта за отвратителна.,"Тя избяга в банята, докато се задушаваше.","Докато стигна до тоалетната, задушаването беше отминало.",Тя се върна и имаше още една голяма порция сърне месо.,"Тя бавно изпи чаша вода, за да успокои стомаха си.",2
1466,Карл погледнал в телескоп за първи път на 9 години.,Той веднага бе задържан и изпълнен с учудване.,"Решил, че трябва да научи повече за космоса.",Той е учил наука и астрономия в гимназията и колежа.,В крайна сметка стана учен.,Карл стана боклукчия.,1
1467,"Джули имаше колега на име Бари, който обичаше да създава проблеми на другите.","Бари каза на Джули, която беше нова, че трябва да се облича за Хелоуин.","Джули, която беше наивна, дойде на работа облечена като котка на Хелоуин.",Тя беше единствената с костюм!,Джули беше невероятно засрамена.,Джули прегърна Бари и му благодари.,1
1468,Джеймс обичаше да се предизвиква физически.,Той реши да започне да се подготвя за маратон.,Джеймс започна да тича всеки ден преди работа.,Най-накрая Джеймс изтича маратона.,Джеймс завърши в топ 50.,"Джеймс се засрами от това, което беше направил.",1
1469,Една лятна сутрин карах колело до работа.,"Малко закъснях, затова бързах.",Бях малко безразсъден.,"За моя ужас, безразсъдното ми каране на колело ме доведе до катастрофа.","Тогава разбрах, че искам да стана професионален велосипедист.","Оттогава насам, се грижех да си оставя достатъчно време за пътуване.",2
1470,Джина е прошепнала на Мери в затвора.,Момичетата се хихикаха заедно.,"Джина забеляза, че учителят не е доволен.",Продължиха да си шепнат.,Учителят им каза да спрат да говорят.,Учителят се присъединил към разговора им.,1
1471,Даниел се прибра от нощта в града.,"Забеляза, че светлините в дома му не се включват.",Провери хладилника.,Не беше включен.,Даниел отиде да провери кутията за прекъсване.,Даниел включи кухненската лампа и си взе закуска.,1
1472,Полицаят ме спря през нощта.,"Каза, че съм карала прекалено бързо.",Върна се в колата си.,Чаках с мигащи светлини зад мен.,Надявах се да ме предупреди.,Хареса ми да говоря с офицера.,1
1473,Мелиса се уморяваше да вдига сина си за училище всеки ден.,Винаги закъсняваше да излезе.,Мелиса помоли майка си за съвет.,Реши да опита едно от предложенията на майка си.,Майката на Мелиса предложила да сложи сина си по-рано в леглото.,Майката на Мелиса предложила да сложи сина си по-късно.,1
1474,Марк беше професионален борец.,Той се готвеше за голяма битка.,"Беше нервен, но се упражняваше досадно.","В нощта на боя, той спечели всички рундове.",Марк не се справи добре и се почувства победен.,Марк стана известен и спечели много пари.,2
1475,Рекс винаги е искал да посети Аржентина.,Той спестява пари за голямото пътуване.,Най-накрая си е резервирал полета за Аржентина.,Яде вкусна храна и пие много видове вино.,Рекс се забавлява.,Рекс се закле да не се връща в Аржентина.,1
1476,Кен наистина искаше да свири на орган.,Един ден видял една на разпродажба.,Той се отби в къщата и преговаря за цената.,Кен след това качил органа в камиона си.,Взел е органите вкъщи и се научил да свири на тях.,След това го занесе на празно поле и го изгори.,1
1477,Джей и Бела обичаха аквариумите.,"Имаха всичко, което им е нужно за нов резервоар, с изключение на някои растения.",Настроили са резервоара и са поръчали растения от уебсайт.,Отне 2 седмици растенията да пристигнат.,Купиха риба.,Никога не са използвали резервоара.,1
1478,Мей покани приятелите си на пикник в парка.,"След като пристигна, разбра, че е забравила леда!",Сега пиенето няма да е студено!,"За щастие, приятелите й имаха чувство за хумор.",Те си напълниха чашите с лед.,"Имаха чудесен пикник, въпреки топлите напитки.",2
1479,Сандра винаги е искала костенурка за домашен любимец.,"Казала е на родителите си, че ще е отговорна за това.",Първоначално родителите й не се съгласиха.,"Накрая Сандра убедила родителите си, че трябва да си купи костенурка.",Тя обичаше новата си костенурка.,"Сандра беше разстроена, че родителите й отказаха да й купят костенурка.",1
1480,Група деца играеха топки един следобед.,Или поне се опитаха.,Имаше много спорове.,В крайна сметка се отказаха и играха нещо друго.,Децата решиха да играят на криеница.,Децата решиха да играят топки.,1
1481,Франсиско беше развълнуван да стане счетоводител един ден.,"Знаеше, че ще трябва да работи усилено, за да постигне тази мечта.",Учил е счетоводство в местния университет.,Той е преминал всичките си изпити!,Франсиско стана счетоводител.,Франсиско стана водопроводчик.,1
1482,"Джесика искаше да храни птиците, без да купува хранители.",Тя събра куп шишарки под дърветата.,На всеки от тях са били прикрепени ленти.,Тя нави сосчетата в фъстъчено масло и птичи семена.,Тя окачила шишарките на дърветата и чакала птиците.,После хвърли шишките в боклука.,1
1483,Миналия петък обядвах с племенницата си.,"Отидохме в ресторант, който имаше джунгла тема.","Племенницата ми беше развълнувана, защото ресторантът беше толкова готин.",Ядохме си и си взехме десерт.,Това ще бъде новият ни любим ресторант.,В ресторанта беше твърде студено.,1
1484,Бетси се прибира късно една вечер и иска да яде нещо просто.,"Забелязва, че има спагети и сос в къщата.",Тя бързо готви и яде една каша спагети.,"След като яде, тя заспива на дивана.",Беше силна и щастлива.,Бетси обича чийзбургери.,1
1485,Хан и Лея веднъж се биха заедно в голяма битка.,Братът на Лея също се е бил с тях.,Всички бяха герои.,"Много години по-късно, Хан и Лея имат дете.",Нямаха деца.,Детето им приличаше на тях.,2
1486,Джина не трябваше да използва телефона си в ареста.,"Когато е изпуснала телефона, е знаела, че е проблем.",Учителят държеше телефона и я зяпаше.,"Джина се преструваше, че не е нейният телефон.","Учителят на Джина й каза, че може да използва телефона си.",Учителят на Джина не се е заблудил и й е дал още наказание.,2
1487,Джил имаше проблеми с дишането един ден.,"Отиде на лекар и откри, че страда от тревожност.",Тя започна да практикува медитация.,Тревожността й вече е под контрол.,"Джил се радва, че е отишла на лекар.",Джил спря да медитира.,1
1488,Джен трябваше да вземе дъщеря си след училище.,"В бързане, тя караше до училище в палто и чехли.","Ян чака дъщеря си в колата, но тя не се появи.","Притеснена, Ян отишла до вратата на класната стая, за да намери дъщеря си.","Тогава тя осъзна, че е събота.","И видя най-голямата мечка, която някога е виждала.",1
1489,Сара беше танцьорка.,Тя се е упражнявала за концерта си.,"Когато отишла да се изправи на писта, чула силен удар.",Сара си счупи палеца.,Сара изплака от болка.,Сара се засмя истерично.,1
1490,Пат пътува с автобус от Ню Йорк до Ню Джърси всеки ден за работа.,Не обича да пътува.,Годините минават и Пат вече е стар.,"Осъзнава, че трябваше да се премести в Ню Джърси преди години.","Пат мисли за времето, което е губил в пътуванията.","Пат също мисли, че е трябвало да вземе работа в Кънектикът.",1
1491,Тод играеше хокей.,Тази вечер беше голямата игра.,Всички негови приятели ще бъдат там.,Беше нервен.,"Коленете на Тод се тресеха, докато се пързаляше, защото беше нервен.",Тод е носил глупав костюм на хокейния си мач.,1
1492,"Джоан се събуждаше от съквартирантката си, която пускаше музика.","Тя се оплака, че има проблеми със съня.",Съквартирантката й обеща да бъде по-внимателна.,Съквартирантката й започна да носи слушалки.,Джоан беше разочарована от съквартирантката си.,"Джоан беше благодарна, че съквартирантката й беше толкова грижовна.",2
1493,Един човек на име Пийт си взе отпуск.,"След работа, той отиде до фитнеса.",Отиде в салона и намери тренажер.,"Докато тренираше, Пийт се потна.",Взе душ след като свърши тренировката.,Пийт отиде на стадиона.,1
1494,Клеър искаше да се разходим.,Излязла е навън и е обиколила блока.,Но слънцето започна да изгрява.,И Клеър започна да се чувства гореща.,"Свали си якето, за да се охлади.",Клеър иска да си беше взела топло яке.,1
1495,Нина се нуждаеше от пари за рокля за бала.,"Тя реши да раздава вестници, за да печели пари.",Тя караше колело и раздаваше вестници.,"След седмица, беше време да си вземе заплатата.",Нина си купи нов велосипед с парите си.,"Тя спечели достатъчно, за да си купи роклята.",2
1496,Джина и приятелката й Тами се разхождаха из детската площадка.,Говорили са 5 минути.,Сега вече нямаше за какво да говорят.,"Джина се мъчеше, но не можеше да намери какво да каже.","Тами искаше Джина да млъкне, но тя продължи да говори.",Те просто се разхождаха спокойно в тишина за известно време.,2
1497,Хари беше особено талантлив в компютърния ремонт.,Майка му го повика да поправи компютъра й.,Не можа да разбере какво му е.,Най-накрая осъзна проблема.,Хари бързо реши проблема за майка си.,Хари реши да не помага и си тръгна.,1
1498,"Напоследък забелязах, че хората обичат да измами добри кандидати.","Днес ги видях да измамиха един просител, който обичах.","След като помислих какво да направя, реших да изпратя имейл.",Молителят беше много отзивчив и реши да говори с мен.,Обичам да помагам на другите.,Не ми харесва да помагам на хората.,1
1499,Стейси купи торба чипс.,Завела ги е в парка да хапнат нещо.,Приятелят й Кевин също беше в парка.,Стейси сподели чиповете си с Кевин.,Кевин беше много ядосан на Стейси.,Кевин благодари на Стейси и се забавляват в парка.,2
1500,Майката на Дана дойде да ни посети за седмица.,"Съпругът на Дана, Глен, мисли, че майка й се опитва да го отрови.",По време на закуска стомахът на Глен започва да се схваща.,Глен се ядосва.,"Но се оказа, че е само газ.","Въпреки това, Глен прегръща свекървата си.",1
