,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1220,Eddie suka tengok orang menggunakan pengesan logam di pantai.,Dia memerhatikan seorang lelaki untuk seketika.,Sudah lebih sejam dan lelaki itu masih belum menemui apa-apa.,Eddie secara rahsia menguburkan timbunan duit syiling di pasir.,Lelaki itu tidak menemui apa-apa hari itu.,Dan melihat lelaki itu gembira mendapat ping.,2
1221,"Ketika pertama kali saya bertemu Janice, dia tidak tahu bagaimana untuk memecahkan kenari.",Saya tak percaya dia boleh berjaya tanpa kemahiran ini.,Saya menawarkan untuk mengajarnya banyak kaedah untuk memecahkan kacang.,Dia bersetuju.,Janice memutuskan dia tidak mahu belajar bagaimana untuk memecahkan kenari.,Janice kini pakar dalam keropok kenari.,2
1222,Amy berjalan pulang dari latihan bola tampar sendirian.,Dia telefon dan beritahu kawan Kim dia adalah pemain yang paling teruk.,Amy berasa seperti pecundang hanya mengatakan dengan kuat.,"Kim mengingatkan dia bahawa ini adalah hari pertama, dan dia akan bertambah baik.",Dan sepanjang musim dia terus bertambah baik.,Dia suka menjadi buruk di bola tampar.,1
1223,Beth sedang mandi ketika dia mendengar ketukan kuat di pintu.,Dia tidak mahu menjawab dan menunggu untuk pergi.,"Lain kali dia mandi, dia mendengar ketukan kuat lagi.","Tetapi apabila dia bergegas keluar dari bilik mandi untuk menjawab, tiada siapa di sana.",Beth memutuskan dia mendengar sesuatu.,Beth pekak.,1
1224,Joe pergi ke kolej untuk seni.,Dia lulus dengan ijazah dalam bidang lukisan.,Dia tak dapat kerja.,Dia kemudian bertindak balas kepada iklan dalam akhbar.,Joe benci pizza.,Kemudian dia diterima bekerja.,2
1225,Bob mengambil gelasnya dari meja.,Dia menyelinap mereka dalam beg belakang untuk memakai di sekolah.,Dia perlukan mereka untuk melihat papan.,Dalam sains dia memakainya.,Bob suka menggunakan teropongnya.,Bob mampu membaca tulisan di papan.,2
1226,Saya sangat gugup sebelum tarian pertama sekolah menengah saya.,Saya terkejut apabila kekasih saya berkata ya.,"Ketika kita akhirnya mendapat peluang untuk menari, aku menginjak kakinya.",Ia rosak.,Saya bawa dia ke iHop untuk makan pancake dan shake.,"Sekarang, dia tak mahu bercakap dengan saya.",2
1227,Kawan saya keluar satu malam mencari cinta.,Dia akhirnya menjadi sangat mabuk.,Perkara seterusnya yang kami tahu dia sedang menggoda dengan seorang lelaki gay.,"Selepas beberapa ketika, kami kehilangan jejak kawan kami.",Kawan kita pulang pukul 3 pagi dengan seorang gadis.,Kami mendapati kawan kami telah pergi ski.,1
1228,Benjamin pergi ke taman hari ini.,"Pertama, dia menggantung terbalik pada bar monyet.","Selepas itu, dia meluncur ke bawah slaid.",Kemudian ibunya mendorongnya di ayunan dan dia pergi sangat tinggi.,Benjamin tidak menikmati taman.,Benjamin berseronok dan kemudian meninggalkan taman.,2
1229,Megan dan saya berjalan pulang dari sekolah berhampiran jalan yang sibuk.,Saya melihat tiga kereta biru berlalu berturut-turut.,Kami memutuskan untuk mengira kereta biru.,Megan dan saya duduk di tepi jalan sepanjang petang.,"Selepas mengira kereta, kami pulang.","Kami kemudian duduk dan mula mengira kereta,",1
1230,Kelly memutuskan untuk mengadakan pesta di rumah.,Ibu bapanya akan pergi jauh jadi dia memutuskan untuk mempunyai satu.,Dia menjemput semua kawan-kawannya.,Apabila mereka sampai di sana mereka mempunyai masa yang baik.,Kelly mempunyai gangguan neurologi yang membuatnya berada di kerusi roda.,Kelly membersihkannya pada masa yang tepat dan ibu bapanya tidak pernah tahu.,2
1231,James menyedari suatu petang bahawa dia tidak meninggalkan rumahnya sepanjang hari.,Dia memutuskan untuk berlari di taman.,Dia telah berlari panjang di sekitar tasik di taman tempatan.,Apabila dia pulang ke rumah dia berasa letih tetapi berpuas hati.,James memutuskan untuk tidak pernah meninggalkan rumah lagi.,James gembira dia memutuskan untuk berlari.,2
1232,Lars menyedari bahawa banyak salji telah terkumpul di deknya.,Dia memutuskan dia harus mengepung beberapa salji.,Lars bekerja sepanjang petang sehingga salji dibersihkan.,"Apabila dia selesai, dia masuk untuk mandi.",Dia berasa puas hati.,Apabila dia keluar dari bilik mandi dia mengepung deknya.,1
1233,Matt mengesyaki isterinya Ginny berselingkuh.,Dia mula membaca e-melnya secara diam-diam.,Dia jumpa beberapa e-mel yang berasal dari lelaki lain.,"Membacanya, dia melihat bahawa kecurigaan dia adalah benar.",Matt mula ketawa.,Matt sangat marah.,2
1234,Mike pernah bermain bola raket dengan Perry.,Mereka akan menempah mahkamah beberapa kali seminggu.,"Tapi, Mike pernah menembak Perry di belakang kepala.",Perry tidak begitu gembira dengan itu.,Mike terpaksa meminta maaf.,Mike dan Perry berkahwin.,1
1235,Sydney perlu mencuci.,Dia menyusun pakaian kotornya mengikut warna.,Dia buang beban pertama ke dalam mesin basuh.,Dia tambah deterjen dan pelembut kain.,Dia memutuskan untuk pergi ke filem.,Dia terus melakukan ini sehingga cucian selesai.,2
1236,Ada taufan datang dan kami terpaksa berpindah.,Kami mengemas apa yang kami perlukan dan menuju ke bahagian lain pulau itu.,Kami menunggu ribut itu bersama keluarga.,Apabila ia berakhir kami berkemas barang-barang kami dan pulang.,"Kami mendapati rumah kami berdiri, tetapi dalam kekacauan.",Kami memutuskan untuk berenang di pantai.,1
1237,Tom menggigit bar Snickers dan merasakan kesakitan yang menusuk.,Sebuah kerikil kecil di dalamnya membuat salah satu giginya pecah separuh!,Dia bergegas ke doktor gigi.,"Kerana ia adalah kecemasan, mereka melihat dia dengan segera.",Doktor gigi itu membetulkan giginya.,Tom sangat seronok hari itu.,1
1238,Rufus bangun dan perasan bahawa topi dia hilang.,Pada mulanya dia tidak ingat di mana ia mungkin.,Akhirnya dia sedar dia memakainya ke bar malam tadi.,Rufus kembali ke bar untuk mendapatkan topi.,Rufus lega kerana mendapati beg beg dia di bar.,Dia melihat topi yang digantung pada tanduk rusa di belakang bar.,2
1239,Alexia teruja untuk mendapatkan anjing baru.,Dia sudah lama mahukan anjing baru.,Akhirnya ibu bapanya bersetuju untuk mendapatkannya.,Mereka memandu dia ke kernel untuk mengambilnya.,Alexia jatuh cinta dengan anjing berbulu di kennel.,Alexia menangis kerana dia mahu kucing.,1
1240,Dan mahu mencari hadiah yang sempurna untuk hari jadi ibunya.,Dia berbelanja di pusat membeli-belah selama berjam-jam dan tidak dapat mencari apa-apa.,Dia pulang kecewa dan tanpa hadiah.,Ibunya melihat wajahnya ketika dia masuk dan bertanya apa yang salah.,Dan menjelaskan situasi dan ibunya tidak marah.,Dan berteriak pada ibunya kerana pilih-pilih.,1
1241,Bill miskin.,Bill mempunyai pekerjaan dengan gaji minimum.,Dia hampir tidak mampu membayar bil-bilnya.,Bill memutuskan untuk mendapatkan ijazah dalam sains komputer.,Bill mula membuat wang yang lebih baik.,Bill mendapat wang yang kurang sebagai saintis komputer berbanding sebelum ini.,1
1242,Jane suka kasut tumit tinggi barunya.,Dia mahu memakai mereka keluar.,Dia pakai mereka menari ke kelab.,Dalam beberapa minit kaki dia sakit terlalu banyak.,Jane menari dengan kaki telanjang dan meninggalkan kasutnya di dalam beg.,Jane teruja untuk memulakan sekolah tap.,1
1243,Jose adalah seorang pendatang.,Dia dan keluarganya datang dari Mexico.,Jose mahu pergi melawat ahli keluarganya yang lain di Mexico.,Dia merancang dengan teliti dan membeli barang-barang yang diperlukan untuk perjalanan.,Jose mengambil perjalanan ke Mexico.,Jose bersumpah untuk tidak pergi ke Mexico lagi.,1
1244,Hannah berasa sangat kaku dan tidak fleksibel.,Dia memutuskan untuk mendaftar ke kelas Yoga untuk meningkatkan fleksibiliti beliau.,Dia teruk dalam yoga dan berbulan-bulan dia tidak bertambah baik.,"Tapi, dia memutuskan untuk teruskan dan terus mencuba.",Hannah menjadi lebih kaku dari masa ke masa.,"Akhirnya, Hana berjaya.",2
1245,Guru mengumumkan bahawa akan ada kuiz pop.,Pelajar-pelajar itu mengeluarkan suara gemetar.,Ini adalah kuiz kedua dalam seminggu.,"Ketika guru mula memberikan kuiz, bunyi penggera kebakaran berbunyi.",Pelajar bersorak kerana mereka bebas.,Anak-anak marah kerana mereka berada di luar.,1
1246,Carla bimbang anak perempuannya Ann terlalu bersemangat.,Dia melihat masa lapang anak perempuannya hilang dengan kelab barunya.,Semuanya datang ke kepala apabila Ann membawa pulang D pada ujian.,"Ann berjanji untuk bekerja keras, memohon untuk dibenarkan tinggal di kelabnya.",Carla memberitahu anak perempuannya dia perlu menyertai lebih banyak kelab.,Ibu Ann kata anak dia boleh pilih satu kelab jika dia belajar.,2
1247,Keluarga Gina melawat neneknya di Illinois.,"Ia adalah hari pertama, dan Gina adalah yang terakhir untuk bangun.",Dia pergi ke dapur untuk sarapan.,Keluarga itu sudah makan sebahagian besar makanan.,Gina gembira dengan hasil di rumah.,Gina sedih dan menangis.,2
1248,James akan sambut hari lahirnya.,Dia mahukan busur berburu.,Ibunya keluar dan membelikannya.,Dia lupa untuk meminta anak panah untuk busur.,Dia pergi ke kedai barangan sukan untuk membeli peluru.,Dia mengukir beberapa batang untuk digunakan untuk anak panah sementara.,2
1249,Seorang gadis muda bernama Taylor sentiasa mahukan haiwan peliharaan.,Suatu hari ibunya mengejutkan dia dengan perjalanan ke kedai haiwan peliharaan.,Mereka berdua memasuki kedai dan melihat sekeliling.,Taylor sukar memutuskan haiwan mana yang akan diadopsi.,Taylor akhirnya memilih kucing kecil yang comel di sudut.,Taylor memutuskan untuk membeli pakaian.,1
1250,Zeke mengadakan pesta Halloween.,Semua kawan-kawannya berpakaian.,Zeke berfikir tentang menjadi vampir atau ahli sihir.,Kemudian dia memutuskan untuk memakai kostum yang lebih menakutkan.,Zeke akan berpakaian seperti labu.,Zeke berpakaian seperti kerangka.,2
1251,Janet selalu mahu bermain dalam filem.,Dia akhirnya mendapat peranan dalam filem besar.,Ia akan debut di seluruh negara minggu lepas.,Malangnya ia tertangguh.,Janet lega.,Janet kecewa.,2
1252,Marge memohon kepada suaminya Bill untuk kolam renang di belakang rumah.,"Akhirnya dia bertolak ansur, dan kolam renang itu dipasang.","Tidak lama kemudian, Marge mengadakan pesta kolam renang mingguan.","Pada satu parti, dia melihat jiran yang berkurva dalam bikini bercakap dengan Bill.",Marge meletakkan kunci baru pada keychain beliau.,Marge berasa menyesal kerana meletakkan kolam renang itu.,2
1253,Rosie kuda suku whinnied marah.,Petani Jones masih belum membawa oat pagi.,"Merasa nakal, dia menyelinap ke arah kebun epal.","Petani Jones tidak tahu tentang tempat rendah dalam pagar, tetapi Rosie tahu!",Rosie menunggu dengan sabar untuk Petani Jones.,Rosie melepaskan diri untuk menuju ke kebun buah.,2
1254,Rick berada di bar ketika dia melihat lesen memandu di atas tanah.,Dia bertanya di sekitar jika ia adalah sesiapa di sana.,"Sudah tentu tidak, dan Rick tidak mahu meninggalkannya dengan orang asing.","Jadi, dia memutuskan untuk memandu ke alamat pemilik lesen.",Rick membuang lesen keluar tingkap.,Rick memberikan lesen kepada pemandu dan membuat pemandu gembira.,2
1255,Saya mula diet semalam.,Saya makan makanan sihat sepanjang hari!,Hari ini saya nampak pizza di dalam peti sejuk.,Kuasa kehendak saya rosak dan saya makan semua 5 keping.,Saya berasa malu.,Saya bangga dengan kekuatan kehendak saya.,1
1256,Sam dan isterinya sibuk mengemas untuk perjalanan mereka.,Dia sangat menantikan perjalanan ini.,Dia teruja untuk dapat menghabiskan banyak masa dengannya.,Mereka selesai mengemas dan kemudian tersenyum kepada satu sama lain.,Sam mahu menjauhkan diri dari isterinya secepat mungkin.,Sam dan isterinya mempunyai masa yang hebat bersama-sama.,2
1257,Stan mahu pergi dalam pengembaraan dengan Eric.,Tapi mak Eric kata Eric tak boleh keluar dan bermain.,"Stan memohon dan memohon, tetapi tidak berjaya.",Eric menyelinap keluar dari rumahnya dan mengetuk tingkap Stan.,Kedua-dua lelaki itu keluar untuk mempunyai pengembaraan mereka tanpa ragu-ragu.,Eric tertidur dan meninggalkan Stan untuk menguruskan dirinya sendiri.,1
1258,Greg suka membuang apa sahaja yang dia boleh mendapatkan tangannya.,Suatu hari dia melemparkan batu sejauh yang dia boleh.,Ia masuk melalui tingkap rumah jiran.,Dia takut tapi dia mahu melakukan perkara yang betul.,Greg memberitahu jiran itu itu adalah dia.,Greg menyalahkan anak lelaki lain yang pecah tingkapnya.,1
1259,Brad pergi ke pantai.,Dia buat istana pasir.,Dia melompat ke dalam air lautan.,Dia berenang dengan ikan kecil.,Hari Brad sangat teruk.,Brad kemudian pulang ke rumah selepas hari yang baik.,2
1260,Anak anjing kami pergi bermain di luar.,"Dia berguling di dalam lumpur, yang terperangkap dalam bulu.","Sebaik sahaja di dalam rumah, kami menghantarnya ke bilik mandi.",Dia terjun ke dalam tab mandi untuk mandi.,Kami memberinya mandi.,"Apabila kami selesai, anjing kami penuh dengan lumpur.",1
1261,Jerry baru sahaja belajar menunggang basikal dan teruja untuk pergi untuk perjalanan.,Dia mula jalan dekat rumahnya apabila dia memukul lubang.,Motosikalnya berhenti serta-merta dan membalikkannya.,Dia berbaring di sana menjerit meminta pertolongan tanpa ada sesiapa yang nampak.,Ibu Jerry mengambil masa 20 minit untuk menemuinya.,Jerry tidak sabar untuk perjalanan basikal seterusnya.,1
1262,Saya memutuskan untuk melawat seseorang yang saya telah dating online.,"Saya tak pernah jumpa dia secara peribadi, tapi saya percayakan dia.",Penerbangan pesawat mengambil masa beberapa jam.,"Ketika saya tiba di hotel, dia berkata dia di depan.",Saya naik pesawat dan terbang pulang.,Saya masuk dan nampak dia.,2
1263,Saya telah mengupah seorang pengurus media sosial.,Saya fikir mereka akan mengarahkan lebih banyak lalu lintas ke laman web saya.,Mereka menghabiskan sebahagian besar masa mereka membaca catatan orang lain.,Trafik saya sebenarnya turun pada bulan berikutnya.,Saya memutuskan untuk memecat pengurus media sosial baru saya.,Saya memutuskan untuk memberikan pengurus media sosial baru saya kenaikan gaji.,1
1264,Ibu bapa Sam keluar untuk hujung minggu.,Dia memutuskan untuk menjadi tuan rumah sebuah parti.,Ramai orang datang.,Mereka akhirnya merosakkan rumah.,Ibu bapa Sam kecewa kerana mereka terlepas keseronokan.,Sam dalam masalah yang serius.,2
1265,Hari ini hari pertama sekolah.,Saya perlu memakai pakaian baru yang dibeli oleh ibu.,Saya bertemu ramai kawan baru.,Kelas kegemaran saya adalah muzik.,Saya seronok di sekolah.,Saya benci sekolah.,1
1266,Sam membeli televisyen baru.,Ia tidak akan menghidupkan.,Dia menekan butang on beberapa kali.,Akhirnya Jeb datang untuk memeriksa.,Jeb menyalakan gelombang mikro.,Jeb menyambungkan televisyen dan ia hidup.,2
1267,Suatu hari Matilda sangat bosan.,Jadi dia memilih nama dan alamat dari buku telefon.,Dia menulis surat bodoh kepada orang yang tidak diingini.,Dan penerima surat itu menulis kembali kepada Matilda!,Matilda kemudian mendapat surat daripada abangnya.,Matilda diberitahu untuk tidak menulis kepada mereka lagi.,2
1268,Bill dan Teddy berada di bar bersama-sama.,Bill perasan seorang gadis cantik.,Dia pergi ke sana untuk menggoda tapi dia tidak suka dia.,Dia terlalu mabuk untuk bercakap dengan betul.,Bill dengan teliti menambah jumlah nombor lapan digit.,Bill dan Teddy bercakap dengan kuat tentang bagaimana gadis cantik yang sombong.,2
1269,Malam semalam sangat menakutkan.,Kami mendapat amaran puting beliung dan ribut petir yang dahsyat.,Malangnya konsert biola saya tidak dibatalkan.,Saya diminta untuk muncul tetapi semasa pertunjukan lampu keluar.,Tiada siapa nampaknya perasan apa yang telah berlaku.,Kami tidak dapat melihat lembaran muzik kami.,2
1270,Janey dan Lynne memutuskan untuk pergi ke filem.,"Janie mahu menonton komedi, tapi Lynne mahu menonton filem yang menarik.","Ketika mereka sampai ke pawagam, mereka memutuskan untuk membuat kompromi.",Mereka memilih filem aksi yang mempunyai bahagian komedi dan juga mendebarkan.,Mereka memutuskan untuk pergi ke Vegas.,Mereka berdua gembira.,2
1271,Oliva mahu pergi membeli-belah.,Dia memutuskan untuk pergi ke pusat membeli-belah.,Dia jumpa tawaran kasut yang hebat.,Dia beli tiga pasang.,Olivia memutuskan untuk tidak pergi membeli-belah lagi.,Oliva mempunyai hari membeli-belah yang hebat.,2
1272,Kami akan berpindah ke rumah baru.,Rumah lama kami kini terlalu kecil untuk keluarga kami.,Kami dah berkemas semua barang-barang kami.,Saya sangat teruja untuk berpindah ke rumah baru kita.,Saya benci memikirkan berpindah.,Saya hanya berharap saya boleh memilih bilik tidur saya sendiri.,2
1273,Shawn bangun dan bangun dari katil pada pukul 8:07 pagi.,Dia meraih rokoknya tetapi bungkusan itu kosong.,Shawn kemudian memakai sweater dan menuju ke kedai di sudut.,"Di sana, dia membeli sekumpulan Newports.",Shawn berhenti merokok di tempat.,Shawn merokok mereka hampir serta-merta.,2
1274,Nickie ada mainan.,Dia sangat menyayangi bonekanya.,Suatu hari dia kehilangan bonekanya.,Nickie menangis sepanjang hari.,Nickie tak pernah jumpa boneka itu.,Nickie ketawa sepanjang malam.,1
1275,Anna telah kehilangan dua puluh paun dalam tiga bulan.,Kawan-kawan dia tak pasti apa rahsianya.,Minggu lepas mereka memutuskan untuk bertanya kepadanya.,Dia cakap dia dah mula bersenam dan makan lebih baik.,Kawan Anna fikir kaedahnya tidak berkesan.,Kawan-kawan Anna terkejut dengan kaedah mudahnya.,2
1276,Bob mahu burger.,Tapi dia juga mahu makan lebih sihat.,Jadi dia membuat burger sayur.,Bob fikir ia tidak sebaik burger biasa.,Bob keluar ke McDonald's kemudian petang itu.,Dia teruja.,1
1277,"Selepas cedera, Tommy perlu pergi ke doktor.","Cepat, ibunya memandu dia ke pusat bandar.",Ada ramai orang di bilik menunggu!,"Selepas beberapa ketika, seorang jururawat datang untuk melihat Tommy.",Tommy kemudian cedera teruk.,Tommy kemudian dirawat dan berasa lebih baik.,2
1278,Maggie mahu cat biliknya.,Dia mahu bilik merah jambu.,Dia meminta ibunya untuk membeli cat.,Keesokan harinya Maggie melukis biliknya.,Maggie benci warna merah jambu.,Maggie suka warna merah jambu.,2
1279,"Ken bertemu seorang lelaki yang baik dalam talian, dan mereka memutuskan untuk pergi pada tarikh.",Mereka bertemu di sebuah restoran yang bagus dan berjabat tangan.,Ken dan teman kencannya memesan makanan dan berbual-bual.,"Semasa mereka makan, Ken memutuskan bahawa dia benar-benar menyukai lelaki itu.",Ken membuat alasan untuk pergi dengan cepat.,Ken menjemputnya untuk tarikh kedua.,2
1280,Gary jatuh cinta pada Jamie.,Dia menjadi sangat gugup di sekelilingnya.,"Suatu hari, dia cuba untuk menunjukkan di hadapan dia.","Sebaliknya, dia jatuh dari tangga.",Gary marah kerana dia tidak jatuh dua tingkat tangga.,Jamie datang untuk menyelamatkan dan membantunya.,2
1281,Liz memutuskan dia akan cuba untuk menanam tomato.,Dia tidak pernah tumbuh apa-apa sebelum ini.,Dia membeli benih dari pusat kebun.,Sepanjang musim panas dia menjaga mereka seperti mereka adalah kanak-kanak!,Liz malu dengan apa yang dia lakukan.,Akhirnya mereka menanam tomato yang lazat.,2
1282,Bill mahu sandwich.,Dia bangun dan pergi ke dapurnya.,Dia mengumpulkan bahan untuk membuat sandwic.,Dia buat sandwich.,Dia makan sandwicnya.,Bill mula bekerja pada projek pertukangan.,1
1283,Jack mempunyai pensil sendiri.,Ia biru dengan bintang.,Suatu hari dia tidak dapat mencarinya.,Dia mencari di mana-mana.,Jack memutuskan bahawa dia membenci warna biru.,Dia akhirnya menemuinya di bawah katil.,2
1284,Saya pergi ke kedai untuk membeli telefon.,Ia sangat maju.,Saya bawa pulang dan menelefon semua kawan saya.,Mereka juga mahu melihatnya.,Mereka kagum dengan telefon saya.,Saya malu dengan telefon saya.,1
1285,John memasak makan malam semalam.,Dia sedang buat daging babi.,"Malangnya, dia menjatuhkan kuali dan membakar dirinya.",Dia terpaksa ke hospital.,John mempunyai malam yang indah.,John mempunyai malam yang menyedihkan.,2
1286,Jenny mendapati seseorang mencuri makan tengahari dua kali di bilik rehat minggu ini.,Dia bertanya dan tahu siapa yang melakukannya.,Dia berhadapan dengan orang itu dan mereka menafikannya.,Jenny ada keselamatan melihat rakaman kamera.,Jenny mengambil sweater.,Mereka mengesahkan kecurigaan Jenny.,2
1287,Emma suka melukis.,"Untuk hari jadi kawan dia, dia memberi dia lukisan.",Orang lain melihat lukisan itu di rumah rakannya.,Dia menelefon Emma dan memintanya untuk membuat lukisan untuk restorannya.,Emma tidak pernah melukis di dalam restoran lagi.,Emma gembira kerana mempunyai penonton baru untuk karyanya.,2
1288,Tom suka melihat kereta lama.,"Untuk hari jadi, keluarganya membelikan dia tiket ke muzium kereta klasik.",Tom fikir ia adalah hadiah yang indah.,Keluarganya menemani dia ke muzium.,Tom suka masa di muzium.,Tom memberitahu ibu bapanya dia membenci mereka.,1
1289,Johnny turun tangga di rumahnya.,Sekarang Johnny mempunyai lutut lebam.,Ibunya menghiburkannya.,Akhirnya Johnny berasa lebih baik.,Johnny menangis selama sejam.,Johnny lebih berhati-hati di tangga dari sekarang.,2
1290,Mike adalah seorang lelaki yang sibuk.,Dia sering makan makanan segera untuk sarapan.,Mike mahu menikmati sarapan yang lebih sihat.,Dia cuba resipi oatmeal semalam.,Mike makan oatmeal.,Mike malu dengan apa yang dia lakukan.,1
1291,Guru saya menunjukkan kepada kami bagaimana untuk membina sebuah rumah burung kayu.,Semua orang mula menjalankan eksperimen.,Saya cuba menghubungkan sempadan dengan paku.,Saya akhirnya memukul jari saya dengan tukul.,Saya sangat gembira kerana saya telah membina rumah burung kayu.,Saya pergi ke hospital untuk memperbaiki jari saya yang saya telah patah.,2
1292,Josh suka menonton rancangan TV anime.,"Apabila dia mengkritik salah satu dari mereka, peminatnya marah kepadanya.",Josh tidak faham mengapa mereka tidak boleh menerima kritikan.,Josh menyimpan pendapatnya untuk dirinya sendiri.,Josh kemudian memutuskan untuk menonton anime sendiri.,Josh suka menonton anime dengan orang lain.,1
1293,John suka makan di bufet.,Mereka adalah kegemaran beliau kerana dia mendapat untuk makan sebanyak yang dia mahu.,Ada bufet yang hebat berhampiran apartmen dia.,Dia tahu mereka tutup perniagaan minggu lepas.,John gembira melihat ia pergi.,John sedih mendengar berita itu.,2
1294,Jimbo telah bekerja di tempat yang sama selama bertahun-tahun.,Dia selalu berehat merokok pada masa yang sama.,Minggu ini mereka ada bos baru.,Bos baru tidak membenarkan rehat merokok.,Jimbo gembira kerana bosnya tidak membenarkan merokok.,Jimbo menyelinap ke bilik belakang untuk merokok.,2
1295,Lester tergila-gila dengan Christina.,Dia seorang jurugambar dan dia seorang pereka grafik.,Lester menghabiskan masa lapang dengan Christina.,"Akhirnya, dia berkata dia mencintainya dan mahu anak-anak dengannya.",Lester memintanya untuk berkahwin dengannya.,Lester tidak pernah bercakap dengannya lagi.,1
1296,Saya memutuskan saya perlu menyelesaikan teka-teki silang Ahad.,Saya mematikan komputer saya supaya saya tidak menipu.,Saya matikan TV supaya saya tidak terganggu.,Saya buka akhbar ke bahagian Leisure.,Saya membaca artikel yang menarik.,Saya menyelesaikan teka-teki silang dalam satu jam.,2
1297,Saya terfikir untuk beli topi baru untuk kepala saya.,"Selepas melihat imej, saya memilih satu.",Topi ini akan menjadi hebat!,Saya pergi ke kedai untuk membeli topi itu.,Malangnya ia membuatkan saya kelihatan seperti kentang.,Baju tu sesuai dengan sempurna.,1
1298,Julia telah membuat kek.,"Apabila ia telah disejukkan, dia bersedia untuk membekukan ia.",Dia menutupnya dengan glase merah jambu.,"Kemudian, dia membuat bunga kecil.",Kek itu kelihatan buruk kerana dia tidak berusaha.,"Selepas selesai, keknya kelihatan sangat lazat.",2
1299,Whit ada anjing.,Ia tidur sepanjang masa.,Ia tidak tidur seperti anjing biasa.,Ia berdengkur seperti manusia.,Putih tidak.,Whit tidak tidur dengan baik.,2
1300,Amy pulang dari latihan bola tampar dan duduk di sofa.,Ibunya masuk dan terengah-engah.,Dia beritahu Amy dia perlu mandi kerana dia berpeluh.,Mereka bergaduh kerana Amy fikir ia bukan masalah besar.,Amy pergi untuk latihan bola tampar.,Amy menyerah dan mengambil mandi.,2
1301,Hari ini adalah Pinwheels untuk Hari Damai.,Guru saya membawa kelas ke arah depan sekolah.,Semua orang menanam pinwheels berhampiran berhenti.,"Apabila kami melihat roda dari jauh, mereka berputar.",Guru kami suruh kami balik dan keluarkan roda pinwheel.,Guru kami mengambil gambar pinwheels.,2
1302,Beth sedang mengandung anak pertamanya.,Dia sedang membersihkan rumah pada petang Ahad.,Tiba-tiba air dia pecah.,Beth telah melahirkan selama 2 hari.,Beth melahirkan seorang bayi lelaki yang cantik.,Beth sangat gembira selama dua hari itu.,1
1303,Mia tidak pernah mencuba falafel.,Dia tidak fikir dia akan menyukainya.,"Walau bagaimanapun, kawan-kawannya memujuknya untuk mencubanya.",Dia sedar ia sedap!,Mia bersumpah untuk tidak makan lagi.,Mia suka sangat dia memutuskan untuk belajar bagaimana untuk membuatnya.,2
1304,Saya bosan apabila anak saya pergi ke Taman Kanak-kanak.,Saya mula menggantikan guru di sekolahnya jika guru sakit.,Saya mula berminat dengan mengapa sesetengah kanak-kanak sukar belajar.,Ini membawa saya untuk mengambil sekumpulan kelas mengenai pendidikan khas.,Saya mula mengajar pendidikan khas.,Saya memutuskan untuk tidak mengajar.,1
1305,Gary selalu bawa makan tengahari ke tempat kerja.,Hari ini Gary tidak dapat mencari kotak makan tengahari.,Dia fikir dia hanya akan membeli sesuatu dari mesin di tempat kerja.,"Apabila Gary mengambil makan tengahari, dia mendapati mesin rosak.",Gary kemudian membeli sesuatu dari mesin di tempat kerja.,Gary sangat kecewa dan lapar.,2
1306,Jake cuba untuk tidur.,Dia ada ujian penting esok.,Dia berputar-putar di tempat tidurnya sepanjang malam.,Dia cuba minum segelas besar susu hangat.,Jake tertidur selepas minum susu.,Jake kemudian minum secawan kopi untuk tetap terjaga.,1
1307,Saya berjalan melalui taman satu hari.,Saya perhatikan seorang lelaki duduk sendirian.,Saya berjalan ke arahnya dan bertanya bagaimana keadaannya.,Dia beritahu saya tentang bagaimana dia sangat sakit dan sedih.,Saya mendengar dan memberitahu dia saya berharap dia berasa lebih baik.,Saya memutuskan untuk mendengar iPod saya.,1
1308,Joe berminat dengan Teori Relativiti Umum Einstein.,Dia menonton beberapa dokumentari tentang Einstein.,"Kemudian, dia membaca buku mengenai Teori Relativiti.",Joe belajar banyak tentang pencapaian saintifik Einstein.,Dia tidak sabar untuk kelas fizik lanjutan untuk bermula.,Joe berlatih tendangan dan diterima ke dalam pasukan bola sepak.,1
1309,Bonnie perlukan kerja baru.,Dia mencari di bahagian pekerjaan akhbar.,Dia jumpa satu senarai untuk pekerjaan sebagai pengasuh.,Dia menelefon nombor yang disenaraikan untuk mengatur temu bual.,Bonnie menelefon untuk mengatakan dia tidak mahu temu bual.,Bonnie akhirnya mendapat pekerjaan itu.,2
1310,Amy sedang bermain di halaman belakang dengan kawan-kawannya.,Tiba-tiba dia melihat seekor ular kecil melintas di lengannya!,"Dia menjerit dan lari, tetapi tidak sebelum ular itu menggigit tangannya!",Amy ketakutan dan segera memanggil ambulans.,Ambulans membawanya ke bilik mayat untuk mati.,Ambulans merawat motosikal ularnya.,2
1311,Jerry memberitahu semua kawan-kawannya dia sedang berlari maraton.,Dia ada beberapa dari mereka yang menaja dia.,Dia sebenarnya tidak pernah bersedia untuk itu.,Dia panik pada hari itu.,"Jerry cuba untuk berlari maraton tetapi cepat runtuh,",Jerry memenangi maraton.,1
