,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1215,Dolgozás után le akartam zuhanyozni.,Hoztam a ruháimat és a törülközőmet a szekrényből.,"Bementem a fürdőbe, és bekapcsoltam a zuhanyzót.",Leöltözöttem.,"Aztán a szomszéd házába mentem, hogy kölcsönkérjek egy kis szappant.",Aztán beléptem a forró zuhanyba.,2
1216,Megkerestem az iskola bejáratát.,"Mivel a bátyám a munkahelyén volt, meg kellett várnom, hogy elvigyen.",Néhány óra múlva türelmetlenül vártam.,Végül még az éjszaka előtt jött.,"Nagyon dühös voltam rá, hogy nem jött korábban értem.","Örültem, hogy korán hazaértem az iskolából.",1
1217,Barry szerette a súlyemelést.,Csak a speciális súlyzóját használta súlyemelésre.,Egy nap elfelejtette a súlyzót!,Kardiozni akart a súlyemelés helyett.,Mindig élvezte a jó alvást a függőágyában.,"Mégis, végül is remek edzésen volt.",2
1218,Amber sokat dolgozott mostanában.,"Nagyon stresszes volt, más személyes problémák miatt.","Alig várta, hogy egy nap pihenjen.","A szabadnapján a barátjával, Rob-bal lógtak.",Amber nem talált időt pihenni.,"Egész nap lazítottak, és Amber sokkal jobban érezte magát.",2
1219,Carl a gimi után csatlakozott a hadsereghez.,Rövid szerződésben állt a frontvonalba.,A legjobb barátját a szeme láttára ölték meg.,A boldogság Carl számára idegen fogalom lett.,"Carl a legjobb barátjával lógott, amikor hazaértek.",Carlnak pszichológushoz kellett mennie a poszt-traumás stressz rendellenesség miatt.,2
1220,"Eddie szerette nézni, ahogy az emberek fémdetektorokat használnak a strandon.",Egy ideig figyelt egy férfit.,"Több mint egy óra telt el, és az ember még nem talált semmit.",Eddie titokban eltemetett egy halom negyedpénzt a homokba.,A férfi sajnos nem talált semmit aznap.,"És néztem, ahogy az ember boldogul, hogy megkapta a jelet.",2
1221,"Amikor először találkoztam Janice-szel, nem tudta, hogyan kell megrepíteni egy dió.","Nem tudtam elhinni, hogy ilyen messzire jutott a képessége nélkül.","Felajánlottam neki, hogy megtanítom neki a mogyoró törésének számos módját.",Elfogadta.,"Janice úgy döntött, nem akar megtanulni, hogyan kell megrepíteni a diókat.",Janice most már szakértő dió reteső.,2
1222,Amy egyedül sétált haza a röplabda edzésről.,"Felhívta a barátját, Kimet, és azt mondta, hogy ő a legrosszabb játékos.","Amy úgy érezte, hogy egy vesztes, csak hangosan kimondva.","Kim emlékeztette, hogy ez az első nap, és hogy majd javul.",És az egész szezonban egyre jobban lett.,"Szerette, hogy rossz volt a röplabdában.",1
1223,"Beth éppen zuhanyozott, amikor hallott egy hangos kopogást az ajtón.","Nem akart válaszolni, és várta, hogy elmenjen.","Amikor legközelebb zuhanyozott, megint hallotta a nagy kopogást.","De amikor kipattant a zuhanyzóból, hogy felvegye, senki sem volt ott.","Beth úgy döntött, hogy hall dolgokat.",Beth süket volt.,1
1224,Joe művészetet tanult.,Festészetben diplomázott.,Nem talált munkát.,Aztán reagált egy hirdetésre az újságban.,Joe utálta a pizzát.,Aztán felvették.,2
1225,Bob felvette a poharát az asztaltól.,"A hátizsákjába csúsztatta, hogy viselje az iskolában.","Szüksége volt rájuk, hogy lássa a táblát.",A tudományban ő vette fel.,Bob élvezte a távcső használatát.,Bob képes volt elolvasni a táblán lévő írást.,2
1226,Nagyon ideges voltam az első középiskolai bál előtt.,"Meglepődtem, hogy a szerelmem kezdetben igent mondott.","Amikor végre volt esélyünk táncolni, megtapostam a lábát.",Elromlott.,Elvittem az iHop-ba palacsintát és koktélt enni.,Most már nem is beszél velem.,2
1227,A barátom egy este elment szerelem után kutatni.,Végül eléggé berúgt.,"A következő dolog, amit tudtunk, hogy egy meleg férfival flörtöl.",Egy idő után elvesztettük a barátunk nyomát.,A barátunk hajnali háromkor érkezett haza egy lánnyal.,"Megtudtuk, hogy a barátunk síelni ment.",1
1228,Benjamin ma a parkba ment.,Először fejjel lefelé lógtatott a sziklákra.,Ezután lecsúszott a csúszón.,"Aztán az anyja rángatta a hintán, és nagyon magasra ment.",Benjamin nem élvezte a parkot.,"Benjamin jól szórakozott, aztán elment a parkból.",2
1229,Megan és én egy forgalmas utca mellett sétáltunk haza az iskolából.,Láttam három kék autót sorban elmenni.,"Úgy döntöttünk, hogy megszámoljuk a kék autókat.",Megan és én egész délután a járdán ültünk.,"Miután megszámoltuk az autókat, hazamértünk.",Aztán leültünk és elkezdtük számolni az autókat.,1
1230,"Kelly úgy döntött, hogy házi bulit tart.","A szülei elmentek, úgyhogy úgy döntött, hogy lesz egy.",Meghívta az összes barátját.,"Amikor odaértek, jól érezték magukat.","Kelly-nek neurológiai rendellenessége volt, ami miatt kerekesszékben kellett ülnie.","Kelly időben rendbe hozta, és a szülei nem jöttek rá.",2
1231,"James egy délután rájön, hogy egész nap nem hagyta el a házát.","Elhatározza, hogy elmegy futni a parkba.",Hosszú futást tett a tó körül a helyi parkban.,"Amikor hazaér, fáradt, de elégedett.","James úgy dönt, hogy soha többé nem hagyja el a házat.","James örül, hogy elindult.",2
1232,"Lars rájön, hogy rengeteg hó halmozódott fel a fedélzetén.","Úgy dönt, hogy ki kell ásnia egy kis havat.","Lars egész délután dolgozik, amíg a hó le nem takarodik.","Amikor végez, bemegy zuhanyozni.",Elégedett.,"Amikor kijön a zuhanyzóból, megpásztalja a padlóját.",1
1233,"Matt gyanította, hogy a felesége, Ginny, viszonya van.",Becsukva elkezdte olvasni az e-mailjeit.,"Talált néhány emailt, ami egy másik férfitól származik.","Olvasva azokat, rájött, hogy igaza van a gyanújának.",Matt nevetni kezdett.,Matt nagyon dühös volt.,2
1234,Mike racketballt játszott Perryvel.,Hetente párszor lefoglaltak egy pályát.,De egyszer Mike véletlenül fejbeverte Perryt.,Perry nem volt túl boldog.,Mike bocsánatot kért.,Mike és Perry összeházasodtak.,1
1235,Sydney-nek kellett mosni.,Szín szerint rendezte a koszos ruháit.,Az első adagot a mosógépbe dobta.,A mosószer és a lágyító hozzáadta.,"Elhatározta, hogy moziba megy.","Addig csinálta ezt, amíg a mosás befejeződött.",2
1236,"Egy hurrikán közeledett, és ki kellett evakuálnunk.","Összepakoltuk, amire szükségünk volt, és a sziget másik oldalára indultunk.",Ott vártuk a vihart a családdal.,"Amikor vége lett, összepakoltuk a cuccainkat és hazamentünk.","A házunkat még állva találtuk, de romokban.","Elhatároztuk, hogy elmegyünk a partra úszni.",1
1237,"Tom beleharapott a Snickers-ba, és fájdalmat érzett.",Egy kis kavics miatt a foga kettéhasadt!,Sietett a fogorvoshoz.,"Mert vészhelyzet volt, azonnal elvitték.",A fogorvos megjavította a fogát.,Tom annyira jól szórakozott azon a napon.,1
1238,"Rufus felébred, és észreveszi, hogy a sapkája eltűnt.","Először nem emlékszik, hol lehet.","Végre rájött, hogy tegnap este viselte a bárban.","Rufus visszamegy a bárba, hogy elhozza a sapkáját.","Rufus megkönnyebbült, hogy megtalálta a táskáját a bárban.","Látja, hogy a kalapja lószarvakat lóg a bár mögött.",2
1239,"Alexia izgatott volt, hogy új kutyát kap.",Már régóta akart egy új kutyát.,"Végül a szülei beleegyeztek, hogy szereznek neki egyet.","Elvitték a Kernelbe, hogy vegyen egyet.",Alexia beleszeretett egy szőrös kutyába a kutyaházban.,"Alexia azért sírt, mert inkább egy macskát akart.",1
1240,Dan megtalálta az anyja születésnapjára a tökéletes ajándékot.,"Órákig vásárolt a plázában, de nem talált semmit.",Csalódott és ajándék nélkül jött haza.,"Az anyja látta az arcát, amikor bejött, és megkérdezte, mi a baj.","Dan elmagyarázta a helyzetet, és az anyja nem volt dühös.","Dan kiabált az anyjával, amiért válogatós volt.",1
1241,Bill szegény volt.,Billnek minimálbérű munkája volt.,Alig tudta kifizetni a számláit.,"Bill úgy döntött, hogy számítógépes tudományokból fog diplomát szerezni.",Bill sokkal jobban keresett.,"Bill kevesebb pénzt keresett számítógépes tudósként, mint korábban.",1
1242,Jane imádta az új magassarkú cipőjét.,Ki akarta húzni őket.,A klubban táncolt.,Néhány perc múlva a lába is nagyon fájt.,"Jane mezítláb táncolt, és a cipőjét a táskájában hagyta.","Jane nagyon várta, hogy elkezdjen tapolgatni.",1
1243,Jose bevándorló.,Ő és a családja Mexikóból jött ide.,"Jose el akar utazni, hogy meglátogassa a családtagjait Mexikóban.","Szorgalmasan tervez, és megvásárolja az utazáshoz szükséges tárgyakat.","Jose, menj Mexikóba.","Jose megesküszik, hogy soha többé nem megy Mexikóba.",1
1244,Hannah nagyon merevnek és rugalmatlannak érezte magát.,"Úgy döntött, hogy jógaórákra jelentkezik, hogy javítsa rugalmasságát.","Borzasztóan jógazott, és hónapokig nem fejlődött.","De úgy döntött, hogy ragaszkodik hozzá és próbálkozik tovább.",Hannah egyre merevebb lett.,Végül Hannahnak sikerült.,2
1245,"A tanár bejelentette, hogy lesz egy felugró teszt.",A diákok együttes nyögést adtak ki.,Ez volt a második kipróbálás egy héten.,"Ahogy a tanár elkezdte a teszteket osztani, tűzjelzőt zörgött.","A diákok üvöltöttek, mert szabadok voltak.","A gyerekek dühösek voltak, hogy kint kell lenniük.",1
1246,"Carla aggódott, hogy Ann túlfeszíti magát.","Látta, hogy a lánya szabadideje eltűnik az új klubjaival.","Minden akkor váltott ki, amikor Ann egy tesztet D-vel hozott haza.","Ann megígérte, hogy keményen fog dolgozni, és könyörög, hogy maradjon a klubjában.","Carla azt mondta a lányának, hogy több klubba kell csatlakoznia.","Ann anyja azt mondta, hogy a lánya választhat egy klubot, ha tanul.",2
1247,Gina családja meglátogatta a nagyanyját Illinoisban.,"Az első nap volt, és Gina ébredt utoljára.",Elment a konyhába reggelizni.,A család már megette a legtöbb ételt.,Gina örült a házban történteknek.,Gina szomorú volt és sírt.,2
1248,James születésnapja közeledett.,Vadász íjat akart.,Az anyja elment és vett neki egyet.,"Elfelejtette, hogy nyílokat kérjen az íjhoz.",Elment a sportáruk boltjába golyókat venni.,"Készített néhány botot, amiket improvizált nyílokra használhatott.",2
1249,Egy Taylor nevű fiatal lány mindig is kedvelt egy háziállatot.,"Egy nap az anyja meglepte, amikor elment az állatboltba.","Mindketten beléptek a boltba, és körülnéztek.","Taylornak nehéz volt eldönteni, melyik állatot fogadja örökbe.",Taylor végül a kis aranyos macskára döntött a sarokban.,Taylor inkább ruhát vásárolt.,1
1250,Zeke egy Halloween bulit tartott.,Minden barátja felöltözött.,"Zeke azt gondolta, hogy vámpír vagy varázsló lesz.",Aztán egy ijesztőbb jelmezt választott.,Zeke töknek öltözött.,"Zeke úgy öltözött, mint egy csontváz.",2
1251,Janet mindig is filmben akart szerepelni.,Végre szerepet kapott egy nagy filmben.,A múlt héten kellett volna országos debütálnia.,Sajnos elhalasztották.,Janet megkönnyebbült.,Janet csalódott volt.,2
1252,"Marge könyörgött Bill férjének, hogy legyen egy medence a hátsó udvarban.","Végül megengedte, és a medencét felállították.",Marge hamarosan heti medencés bulikat szervezett.,"Egy partin meglátott egy bikiniben lévő, görbült szomszédot, aki Billlel beszélgetett.",Marge új kulcsot tett a kulcstartójára.,"Marge egy kicsit megbánta, hogy a medencébe tett.",2
1253,Rosie a negyed ló nyögött ingerlékenyen.,A farmer Jones még mindig nem hozta a reggeli zabkását.,"Rosszul érezte magát, és a alma kert felé szökött.","Jones farmer nem tudott a kerítésben lévő alacsony pontról, de Rosie igen!",Rosie türelmesen várt Farmer Jonesra.,"Rosie szabadon tört, hogy a gyümölcsösbe menjen.",2
1254,"Rick a bárban volt, amikor egy jogosítványt látott a földön.","Körülnézett, hogy van-e ott valaki.","Persze, hogy nem, és Rick nem akarta egy idegenrel hagyni.","Ezért úgy döntött, hogy elmegy a jogosítvány tulajdonosa címére.",Rick kidobta az engedélyt az ablakon.,"Rick odaadta a jogosítványt a sofőrnek, és a sofőrt boldoggá tette.",2
1255,Tegnap elkezdtem diétázni.,Egész nap egészséges ételt ettem!,Ma láttam pizzát a hűtőben.,"Eltört az akaraterőm, és megettem mind az öt darabot.",Szégyelltem magam.,Büszke voltam az akaraterőmre.,1
1256,Sam és a felesége épp csomagoltak az útra.,Nagyon várta ezt az utazást.,"Izgatott volt, hogy sok időt tölthet vele.","Becsomagolták a cuccokat, majd mosolygottak egymásra.","Sam el akart menekülni a feleségétől, amilyen gyorsan csak lehet.",Sam és a felesége remekül érezték magukat.,2
1257,Stan kalandra akart menni Erickel.,"De Eric anyja azt mondta, hogy Eric nem jöhet ki játszani.","Stan könyörgött, de hiába.",Eric kisurrant a házából és kopogtatott Stan ablakán.,"A két fiú elment kalandra, habozás nélkül.","Eric mélyen elaludt, és Stan-t egyedül hagyta.",1
1258,"Greg bármit eldob, ami a kezébe kerül.","Egy nap olyan messzire dobott egy követ, amennyire csak tudott.",A szomszéd házának ablakán ment át.,"Félt, de helyesen akart cselekedni.","Greg elmondta a szomszédjának, hogy ő volt az.",Greg egy másik fiút okolott a törött ablakért.,1
1259,Brad a tengerpartra ment.,Homokvárat épített.,Az óceánba ugrott.,A kis halakkal úszott.,Bradnek nagyon rossz napja volt.,Brad aztán hazament egy szép nap után.,2
1260,A kiskutyánk kiment játszani.,"A sárban gördült, ami beleakadt a szőrmébe.","Amint beléptünk a házba, elküldtük a fürdőszobába.",Beleugrott a kádba fürödni.,Megfürdöttük.,"Amikor végeztünk, a kiskutyánk tele volt sárral.",1
1261,"Jerry nemrég tanult meg biciklizni, és izgatottan várta, hogy elmenjen egy körre.","Az utcán, a háza közelében indult, amikor egy gödröt ütött.","A motorja azonnal megállt, és átfordítottam rajta.","Ott feküdt, és segítségért kiáltott, miközben senki sem volt a közelben.","Jerry anyjának húsz percbe telt, hogy megtalálja.",Jerry alig várta a következő biciklizést.,1
1262,"Elhatároztam, hogy meglátogatok valakit, akivel online randiztam.","Személyesen még nem láttam, de bízom benne.",A repülőgép-repülés több órát vett igénybe.,"Amikor megérkeztem a hotelbe, azt mondta, hogy a bejárat előtt van.","Felugrottam a gépre, és hazajöttem.",Bementem és láttam őt.,2
1263,Felbéreltem egy közösségi média menedzsert.,"Azt hittem, több forgalmat fognak generálni a weboldalomra.",A legtöbb idejüket mások posztjainak olvasásával töltötték.,A forgalom a következő hónapban csökkent.,"Elhatároztam, hogy kirúgom az új közösségi média menedzseremet.","Úgy döntöttem, hogy fizetésemelést adok az új közösségi média menedzseremnek.",1
1264,Sam szülei elmentek a hétvégére.,"Elhatározta, hogy bulit tart.",Sokan jöttek.,A bulizók végül tönkretették a házat.,"Sam szülei nagyon mérgesek voltak, mert kihagyták a mókát.",Sam komoly bajban volt.,2
1265,Ma volt az első nap az iskolában.,"Fel kell vennem az új ruhámat, amit anya vett.",Sok új barátom van.,A kedvenc órám a zene.,Jól éreztem magam az iskolában.,Utálom az iskolát.,1
1266,Sam vett egy új televíziót.,Nem kapcsolódott be.,Többször megnyomta a bekapcsoló gombot.,"Végre Jeb átjött, hogy megnézze.",Jeb bekapcsolta a mikrohullámú sütőt.,"Jeb bekapcsolta a tévét, és bekapcsolt.",2
1267,Egy nap Matilda nagyon unatkozott.,Szóval kiválasztott egy nevet és címet a telefonkönyvből.,Egy ostoba levelet írt annak a véletlenszerű embernek.,És a címzett vissza is írt Matildának!,Aztán Matilda levelet kapott a bátyjától.,"Matildának megmondták, hogy ne írjon nekik többet.",2
1268,Bill és Teddy együtt voltak a bárban.,Bill észrevette egy csinos lányt.,"Felment hozzá, hogy flörtöljön, de nem kedvelte.","Túl részeg volt, hogy rendesen beszéljen.",Bill gondosan összeadta a nyolcjegyű számokat.,"Bill és Teddy hangosan beszéltek arról, hogy milyen büszkék a csinos lányok.",2
1269,A tegnap este nagyon ijesztő volt.,"Tornádórámadást kaptunk, és borzalmas viharok.",Sajnos a hegedűkoncertem nem volt törölve.,"Meg kellett jelennem, de a bemutató alatt kikapcsolták a villanyt.","Senki sem vette észre, mi történt.",Nem láttuk a partírozásunkat.,2
1270,Janey és Lynne elmentek moziba.,"Janie komédiát akart, de Lynne izgalmat.","Amikor a moziba mentek, úgy döntöttek, hogy kompromisszumot kötnek.","Olyan akciófilmet választottak, amely egyszerre volt komikus és izgalmas.","Elhatározták, hogy inkább Vegasba mennek.",Mindketten boldogok voltak.,2
1271,Oliva vásárolni akart.,"Elhatározta, hogy elmegy a plázába.",- Jó árverést talált a cipőjében.,Három párat vett.,"Olivia úgy döntött, hogy soha többé nem megy vásárolni.",Oliva remekül vásárolt.,2
1272,Új házba költözünk.,A régi házunk már túl kicsi a családunk számára.,Összepakoltuk a holminkat.,"Nagyon izgatott vagyok, hogy beköltöztünk az új otthonunkba.",Utálom a költözést.,"Csak remélem, hogy én választom a saját hálószobámat.",2
1273,Shawn reggel 8:07-kor kelt fel.,"Megragadta a cigarettáját, de a doboz üres volt.",Shawn aztán felvette a pulóvert és elindult a sarokboltba.,Ott vett egy csomagot Newport-ból.,Shawn azonnal abbahagyta a dohányzást.,Shawn majdnem azonnal elszívta őket.,2
1274,Nickie-nek volt egy játékbabája.,Nagyon szerette a babáját.,Egy nap elvesztette a babáját.,Nickie egész nap sírt.,Nickie nem találta meg a babát.,Nickie egész éjjel nevetett.,1
1275,Anna három hónap alatt húsz fontot fogytatott.,"A barátai nem tudják, mi a titka.","Múlt héten úgy döntöttek, megkérdezik.","Azt mondta, edzett és jobban eszik.",Anna barátai szerint a módszere nem volt hatékony.,Anna barátai meglepődtek az egyszerű módszerein.,2
1276,Bob hamburgert akart.,De egészségesebben is akart enni.,"Úgy döntött, vegyi burgeret csinál.","Bob szerint nem volt olyan jó, mint egy normális hamburger.",Bob később elment a McDonald'sba.,Izgatott volt.,1
1277,"Tommy-nak orvoshoz kellett mennie, miután megsérült.",Az anyja gyorsan elvitte a belvárosba.,Sok ember volt a váróteremben!,Egy idő után egy nővér meglátogatta Tommyt.,Tommy aztán súlyosan megsérült.,"Tommy-t aztán kezelték, és sokkal jobban érezte magát.",2
1278,Maggie meg akarta festeni a szobáját.,Rózsaszín szobát akart.,"Megkérte az anyját, hogy vegyen neki festéket.",Másnap Maggie megfestette a szobáját.,Maggie utálta a rózsaszínt.,Maggie imádta a rózsaszínt.,2
1279,"Ken találkozott egy kedves férfival az interneten, és elhatározták, hogy randiznak.",Egy szép étteremben találkoztak és kezet ráztak.,"Ken és a randia rendelte a kaját, és beszélgetni kezdtek.","Miközben ettek, Ken úgy döntött, hogy tényleg kedveli az embert.","Ken kifogást talált, hogy gyorsan elmenjen.",Ken megkért rá egy második randira.,2
1280,Gary bele van zúgva Jamiebe.,Nagyon ideges lesz a közelében.,Egy nap megpróbált megmutatni neki.,Ehelyett leesett egy lépcsőn.,"Gary dühös volt, hogy nem esett le két emeletről.",Jamie mentette meg és segített neki.,2
1281,"Liz úgy döntött, hogy megpróbál paradicsomot termeszteni.",Még soha nem termesztett semmit.,A kertközpontból vett magokat.,"Egész nyáron úgy vigyázott rájuk, mintha gyerekek lennének!","Liz szégyellte, amit tett.",Végül finom paradicsomokat termesztettek.,2
1282,Bill szendvicset akart.,Felkelt és a konyhájába ment.,Összegyűjtötte a szendvicsekhez szükséges anyagokat.,Szendvicset csinált.,Megette a szendvicsét.,Bill elkezdte a munkáját az ácsmunkában.,1
1283,Jacknek volt saját ceruzája.,Kék volt a csillagokkal.,Egy nap nem találta meg.,Mindenhol kereste.,"Jack úgy döntött, hogy utálja a kék színt.",Végre megtalálta az ágy alatt.,2
1284,Elmentem a boltba telefonért.,Nagyon fejlett volt.,Hazahoztam és felhívtam az összes barátomat.,Ők is látni akarták.,Lenyűgözte őket a telefonom.,Szégyelltem a telefonomat.,1
1285,John vacsorát főzött tegnap este.,Sertészcsészelet csinált.,"Sajnos, leesett egy serpenyő és megégette magát.",Kórházba kellett mennie.,John-nak csodálatos estéje volt.,Johnnak szörnyű estéje volt.,2
1286,"Jenny-t a héten kétszer találták meg, hogy valaki ellopta az ebédjét a szünetszobában.","Körülnézett és rájött, ki tette.","A nő szembesült a személlyel, de ő tagadta.",Jenny megnézte a biztonsági felvételeket.,Jenny vette fel a pulóvert.,Megerősítették Jenny gyanúit.,2
1287,Emma szerett festeni.,A barátnője születésnapjára egy festményt adott neki.,Egy másik ember látta a festményt a barátnője házában.,"Felhívta Emmát, és megkért, hogy készítsen festményeket az étterméhez.",Emma soha többé nem festett egy étteremben.,"Emma örült, hogy új közönséget talált a munkájához.",2
1288,Tom szeretett régi autókat nézni.,A szülinapjára a családja jegyet vett neki egy klasszikus autómúzeumba.,"Tom azt gondolta, hogy ez egy csodálatos ajándék.",A családja elkísért a múzeumba.,Tom imádta a múzeumban töltött idejét.,"Tom elmondta a szüleinek, hogy utálja őket.",1
1289,Johnny lement a lépcsőn az otthonában.,Most Johnny-nak zúzódott a térde.,Az anyja vigasztalja.,Johnny végre jobban érzi magát.,Johnny egy órát sír.,Johnny mostantól óvatosabb lesz a lépcsőn.,2
1290,Mike elfoglalt ember.,Gyakran eszik gyorséttermet reggelire.,Mike egészségesebb reggelit akart.,Megpróbált egy éjjeli zabkása receptet.,Mike megette a zabkását.,"Mike szégyellte, amit tett.",1
1291,"A tanárom megmutatta, hogyan építsünk egy fából készült madárházat.",Mindenki elkezdte a kísérletet.,Próbáltam szögekkel összekötni a határokat.,A végén megütöttem az ujjam a kalapáccsal.,"Nagyon boldog voltam, hogy fából madárházak építettem.","Elmentem a kórházba, hogy helyrehozzam az ujjam, amit eltörtem.",2
1292,Josh szeretett anime-sorozatokat nézni.,"Amikor kritizálta az egyiket, a rajongók dühösek lettek rá.","Josh nem értette, miért nem tudnak kritizálni.",Josh megtartotta a véleményét magának.,"Josh aztán úgy döntött, hogy egyedül nézi az anime-t.",Josh élvezi a többiekkel együtt nézni az anime-t.,1
1293,John szeret buffét enni.,"A kedvence, mert annyi ételt eszik, amennyit akar.","Volt egy jó büfé a lakása közelében, ahová járt.","Rájött, hogy a múlt héten csődbe mentek.","John örült, hogy elment.","János szomorú volt, amikor hallotta a hírt.",2
1294,Jimbo évek óta ugyanazon a munkahelyén dolgozik.,Mindig egy időben van a dohányzás.,A héten új főnökük van.,Az új főnök nem enged meg füst szünetet.,"Jimbo örül, hogy a főnöke nem engedi a dohányzást.","Jimbo beoson egy hátsó szobába, hogy dohányozzon.",2
1295,Lester bele volt esve Christina-ba.,"Ő fotós volt, ő pedig grafikus.",Lester minden szabadidejét Christinával töltötte.,"Végül azt mondta, hogy szereti, és gyereket akar vele.",Lester megkérte a kezét.,Lester soha többé nem beszélt vele.,1
1296,"Úgy döntöttem, hogy befejezem a vasárnapi keresztrejtvényt.","Kikapcsoltam a számítógépemet, hogy ne csaljak.","Kikapcsoltam a tévét, hogy ne zavarjanak.",Kinyitottam az újságot a szabadidős részre.,Olvastam egy érdekes cikket.,Egy óra alatt befejeztem a keresztrejtvényt.,2
1297,"Arra gondoltam, hogy veszek egy új sapkát a fejemnek.","Miután átnéztem a képeket, kivágtam egyet.",Ez a kalap csodálatos lesz!,"Gyorsan elmentem a boltba, hogy megvegyem a kalapot.","Sajnos ettől olyan lettem, mint egy krumpli.",A póló tökéletesen illik.,1
1298,Julia sütött egy tortát.,"Amikor lehűlt, kész volt fagyasztani.",Rózsaszín glazurával borította.,Aztán csinált kis üveges virágokat.,"A torta rosszul nézett ki, mert nem dolgozott rajta.","Miután befejezte, a torta nagyon ízletesnek tűnt.",2
1299,Whitnek van egy kutyája.,Állandóan alszik.,"Nem csak úgy alszik, mint egy normális kutya.","Úgy horkol, mint egy ember.",A fehér nem.,Whit nem alszik jól.,2
1300,Amy hazajött a röplabda edzésről és leült a kanapéra.,Az anyja belépett és lehányta a lélegzetét.,"Azt mondta Amy-nek, hogy le kell zuhanyoznia, mert izzad.","Vitatkoztak, mivel Amy szerint nem volt nagy ügy.",Amy elment a röplabda edzésre.,Amy beadta és lezuhanyozott.,2
1301,"Ma volt a ""Pinwheels for Peace"" nap.",A tanárom az osztályt az iskola elejére vitte.,Mindenki a megállás közelében elhelyezte a csavargót.,"Amikor messziről néztük a kerekeket, forgattak.","A tanárunk azt mondta, hogy menjünk vissza és vegyük le a csavarkereket.",A tanárunk lefényképezte a csavargót.,2
1302,Beth az első gyermekét várta.,"Egy vasárnap délután haza ment, és egy kis takarítást végzett.",Hirtelen megszakadt a viz.,Beth két napja szült.,Beth gyönyörű kisfiút szült.,Beth nagyon boldog volt azokban a két napban.,1
1303,Mia még sosem kóstolta a falafelet.,"Nem gondolta, hogy tetszeni fog neki.","A barátai azonban rábeszéltek, hogy próbálkozzon.","Rájött, hogy finom!","Mia megesküdött, hogy soha többé nem eszi meg.","Mia annyira szerette, hogy elhatározta, megtanulja, hogyan kell csinálni.",2
1304,"Unatkoztam, amikor a lányom az óvodába ment.","Elkezdtem helyettesíteni az iskolában, ha a tanár beteg volt.","Nagyon érdekelt, hogy miért nehezebb néhány gyereknek tanulni.","Ez vezetett ahhoz, hogy egy csomó speciális oktatási órát vegyek fel.",Különleges oktatást tanítottam.,"Úgy döntöttem, hogy soha nem tanítok.",1
1305,Gary mindig elhozta a ebédjét a munkába.,Ma Gary nem találta a kajás dobozát.,"Azt hitte, hogy csak vesz valamit a munkahelyi gépről.","Amikor Gary ebédelt, rájött, hogy a gép elromlott.",Gary aztán vásárolt valamit a munkahelyi automatából.,Gary nagyon zaklatott volt és éhes lett.,2
1306,Jake megpróbált elaludni.,Holnap fontos vizsgája volt.,Egész éjjel a ágyában gurult.,Megpróbált inni egy nagy pohár meleg tejet.,"Jake elaludt, miután megivta a tejet.","Jake aztán megivott egy csésze kávét, hogy ébren maradjon.",1
1307,Egyik nap a parkban sétáltam.,"Észrevettem, hogy egy férfi egyedül ül.","Felmentem hozzá, és megkérdeztem, hogy van.","Elmondta, hogy mennyire beteg és szomorú.","Figyeltem, és azt mondtam, remélem jobban érzi magát.","Úgy döntöttem, meghallgatom az iPodomat.",1
1308,Joe-t Einstein általános relativitáselmélete érdekelte.,Több dokumentumfilmet is nézett Einsteinről.,Aztán elolvasta a Relativitáselméletről szóló könyvet.,Joe sokat tanult Einstein tudományos eredményeiről.,"Alig várta, hogy elkezdődjön a fejlett fizika órája.","Joe gyakorolta a rúgását, és bejutott a focicsapatba.",1
1309,Bonnie-nak új munkája volt.,Átkutatta az újság foglalkoztatási részletét.,Talált egy hirdetést dadának.,"Felhívta a felsorolt számot, hogy megbeszéljen egy interjút.","Bonnie hívott, hogy nem akar interjút.",Bonnie végül megkapta az állást.,2
1310,Amy a hátsó udvarban játszott a barátaival.,Hirtelen egy kis kígyót látott a karján csúszni!,"Sikított és elfutott, de a kígyó megharapta a kezét!",Amy megrémült és azonnal hívott egy mentőt.,"A mentő elvitte a hullaházba, hogy meghaljon.",A mentő kezelte a kígyó motorját.,2
1311,"Jerry minden barátjának azt mondta, hogy maratont fut.",Néhányuk szponzorálta.,Igazából sosem készült rá.,Aznap nagyon kiborult.,"Jerry megpróbálta futni a maratont, de gyorsan összeesett,",Jerry nyerte a maratont.,1
1312,Dave szerette a szabadban lenni.,"Egy nap úgy döntött, hogy túrázni megy.","Ahogy a nyomon járt, egy sípoló hangot hallott.",Jobbra a földön egy csörgő kígyó volt!,Dave lassan hátrált.,Dave lefényképezte a magas fákat.,1
1313,Logan mindig is szerette a szabadban lenni.,"Egy nap, miközben a kutyájával játszott, Loganot megcsípte egy méh.","Sírva sírt a fájdalomtól, és hazamenett.","Logan anyja jéggel töltötte a szúrást, amíg jobban nem lett.",Aztán visszament játszani a kutyával.,Soha többé nem ment a pillangók közelébe.,1
1314,Skip iskolai eredményei egyre rosszabbak voltak.,"A szülei fontolóra vették, hogy tanárral bízzák meg.","Észrevették azonban, hogy Skip sokat pislogott.","Rájöttek, hogy szemüvegre van szüksége, nem pedig tanárra.","Skip szülei úgy döntöttek, nem vesznek neki szemüveget.",Skip szemüveget vett és javult az osztályon.,2
