,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1241,Билл был беден.,У Билла была работа с минимальной зарплатой.,Он едва мог оплатить счета.,Билл решил получить степень в области информатики.,Билл начал зарабатывать намного больше.,"Билл зарабатывал меньше денег, работая компьютерщиком, чем раньше.",1
1242,Джейн обожала свои новые высокие каблуки.,Она хотела их изнашивать.,"Она носила их, когда танцевала в клубе.",Через несколько минут у нее слишком болят ноги.,Джейн танцевала босиком и оставила обувь в сумочке.,Джейн хотела пойти в школу стреппинга.,1
1243,Хосе - иммигрант.,Он и его семья приехали сюда из Мексики.,"Хосе хочет отправиться в Мексику, чтобы навестить других членов своей семьи.",Он тщательно планирует и покупает необходимые вещи для поездки.,Хосе поедет в Мексику.,Хосе клянется больше никогда не ехать в Мексику.,1
1244,Ханна чувствовала себя очень жесткой и непреклонной.,"Она решила записаться на занятия йогой, чтобы улучшить свою гибкость.",Она была ужасна в йоге и месяцами не улучшалась.,Но она решила придерживаться и продолжать пытаться.,С течением времени Ханна стала всё более жесткой.,"В конце концов, Анна преуспела.",2
1245,"Учитель объявил, что будет экзамен.",Студенты выпустили коллективный вопль.,Это был второй тест за неделю.,"Когда учительница начала раздавать тесты, зазвонила пожарная сигнализация.","Студенты поддержали, потому что они были свободны.","Дети были злы, что они должны были быть снаружи.",1
1246,"Карла беспокоилась, что ее дочь Энн слишком много работает.","Она видела, как свободное время дочери исчезает вместе с новыми клубами.","Все закончилось, когда Энн получила в экзамене ""Д"".","Энн обещала усердно работать, умоляя позволить остаться в ее клубе.","Карла сказала дочери, что ей нужно присоединиться к большему количеству клубов.","Мама Энн сказала, что ее дочь может выбрать один клуб, если она будет учиться.",2
1247,Семья Джины навещала бабушку в Иллинойсе.,"Это был первый день, и Джина проснулась последней.",Она пошла на кухню позавтракать.,Семья уже съела большую часть еды.,Джина была счастлива с результатом в доме.,Джина была грустной и плакала.,2
1248,У Джеймса скоро день рождения.,Он хотел охотничий лук.,Его мать купила ему.,Он забыл попросить стрелы для лука.,"Он пошел в магазин спортивных товаров, чтобы купить пули.","Он вырезал палки, чтобы сделать импровизированные стрелы.",2
1249,Юная девушка по имени Тейлор всегда хотела иметь домашнего питомца.,Однажды ее мать удивила ее поездкой в зоомагазин.,Они оба вошли в магазин и осмотрелись.,"Тейлор не могла решить, какое животное усыновить.",Тейлор наконец-то выбрала милого котенка в углу.,Тейлор решила пойти в магазин за одеждой.,1
1250,Зик устраивал вечеринку на Хэллоуин.,Все его друзья переодевались.,"Зик думал о том, чтобы стать вампиром или волшебником.",Потом он решил на костюм страшнее.,Зик одевался как тыква.,Зик переоделся в скелет.,2
1251,Джанет всегда хотела сниматься в кино.,Она наконец получила роль в большом фильме.,Он должен был дебютировать на национальном уровне на прошлой неделе.,"К сожалению, это задержалось.",Джанет почувствовала облегчение.,Джанет была разочарована.,2
1252,Мардж умоляла мужа Билла о бассейне на заднем дворе.,"В конце концов он уступил, и бассейн был установлен.",Вскоре Мардж устраивала еженедельные вечеринки у бассейна.,"На одной вечеринке она увидела, как кудрявый сосед в бикини разговаривает с Биллом.",Мардж надела новую ключу на свой ключильник.,"Мардж почувствовала, что сожалеет о том, что вложила в бассейн.",2
1253,Рози четверть лошадь хныкал раздраженно.,Фермер Джонс все еще не принесла ей утренний овес.,"Чувствуя себя непослушной, она прокралась к яблоневому саду.","Фермер Джонс не знал о низком месте в заборе, но Рози знала!",Рози терпеливо ждала Фермера Джонса.,Рози вырвалась на свободу и направилась в садовый сад.,2
1254,"Рик был в баре, когда увидел водительские права на земле.","Он спросил, есть ли там кто-нибудь.","Конечно, не было, и Рик не хотел оставлять его с незнакомцем.",Поэтому он решил поехать на машине к владельцу водительских прав.,Рик выбросил лицензию из окна.,Рик дал водительские права водителю и сделал его счастливым.,2
1255,Я вчера начал диету.,Я весь день питалась здоровой едой!,Сегодня я увидел в холодильнике пиццу.,Моя сила воли сломалась и я съел все 5 кусков.,Мне было стыдно.,Я гордился своей силой воли.,1
1256,Сэм и его жена были заняты упаковкой для поездки.,Он очень ждал этой поездки.,"Он был взволнован, что сможет проводить с ней много времени.",Они закончили упаковывать вещи и улыбнулись друг другу.,Сэм хотел как можно скорее уйти от жены.,Сэм и его жена прекрасно провели время вместе.,2
1257,Стэн хотел отправиться в приключение с Эриком.,"Но мама Эрика сказала, что Эрик не может выйти и поиграть.","Стэн умолял и умолял, но напрасно.",Эрик выскользнул из дома и постучал в окно Стэна.,Двое мальчиков отправились в приключение без колебаний.,"Эрик уснул, оставив Стэна в одиночестве.",1
1258,"Грег любит бросать все, что попадается ему в руки.","Однажды он бросил камень так далеко, как только мог.",Он пролез через окно дома его соседа.,"Он боялся, но хотел поступить правильно.","Грег сказал соседу, что это он.",Грег обвинил в разбитом окне другого мальчика.,1
1259,Брэд пошел на пляж.,Он сделал замок из песка.,Он прыгнул в океанские воды.,Он плавал с маленькими рыбками.,У Брэда был очень плохой день.,Брэд пошел домой после хорошего дня.,2
1260,Наш щенок вышел на улицу поиграть.,"Он катился в грязи, которая застряла в его шерсти.","Когда мы вошли в дом, мы отправили его в туалет.","Он прыгнул в ванну, чтобы принять ванну.",Мы его искупали.,"Когда мы закончили, наш щенок был полон грязи.",1
1261,Джерри только научился кататься на велосипеде и был рад поехать на прогулку.,"Он начал ехать по улице возле своего дома, когда попал в яму.",Его велосипед остановился и перевернул его.,"Он лежал там и кричал о помощи, никого не было в поле зрения.","Маме Джерри потребовалось 20 минут, чтобы найти его.",Джерри не мог дождаться следующей поездки на велосипеде.,1
1262,"Я решил навестить кого-то, с кем встречаюсь в интернете.","Я никогда не видел ее лично, но я ей доверяю.",Полет самолетом занял несколько часов.,"Когда я прибыл в отель, она сказала, что она впереди.",Я сел в самолет и полетел домой.,Я вошел и увидел её.,2
1263,Я нанял менеджера по социальным сетям.,"Я думал, они привлекут больше трафика на мой сайт.","Они проводили большую часть своего времени, читая постов других людей.",Мой трафик фактически упал в следующем месяце.,Я решила уволить своего нового менеджера по социальным сетям.,Я решил повысить зарплату моему новому менеджеру по социальным сетям.,1
1264,Родители Сэма уехали на выходные.,Он решил устроить вечеринку.,Пришло много людей.,Партизаны в итоге разбили дом.,"Родители Сэма были расстроены, что пропустили веселье.",Сэм попал в настоящую беду.,2
1265,Сегодня был первый день в школе.,"Я должна надеть новый наряд, который купила мама.",Я встретил много новых друзей.,Мой любимый урок - музыка.,Я хорошо провела время в школе.,Я ненавижу школу.,1
1266,Сэм купил новый телевизор.,Она не включается.,Он нажал на кнопку включения несколько раз.,Наконец Джеб пришел проверить.,Джеб включил микроволновку.,"Джеб подключил телевизор, и он включился.",2
1267,Однажды Матильде было очень скучно.,Она выбрала имя и адрес из телефонной книги.,Она написала глупое письмо тому случайному человеку.,И получатель ответил Матильде!,Затем Матильда получила письмо от брата.,Матильде сказали больше не писать им.,2
1268,Билл и Тедди были в баре вместе.,Билл заметил красивую девушку.,"Он подошел к ней, чтобы флиртовать, но она его не любила.","Он был слишком пьян, чтобы говорить как следует.",Билл тщательно подсчитал колонку восьмизначных чисел.,"Билл и Тедди громко говорили о том, насколько напыщенными становятся красивые девушки.",2
1269,Прошлой ночью было очень страшно.,У нас было предупреждение о торнадо и ужасные грозы.,"К сожалению, мой концерт для скрипки не отменили.","Я должен был прийти, но во время выступления свет погас.","Никто, похоже, не заметил, что произошло.",Мы не могли видеть наши ноты.,2
1270,Джейн и Линн решили пойти в кино.,"Джени хотела посмотреть комедию, а Линн - острые ощущения.","Когда они пришли в кино, они решили пойти на компромисс.","Они выбрали фильм, в котором одновременно были и комедийные, и захватывающие ролики.",Они решили поехать в Вегас.,Они оба были счастливы.,2
1271,Олива хотела пойти по магазинам.,Она решила пойти в торговый центр.,Она нашла отличную распродажу обуви.,Она купила три пары.,Оливия решила больше никогда не ходить по магазинам.,Оливе был отличный день покупок.,2
1272,Мы переезжаем в новый дом.,Наш старый дом теперь слишком мал для нашей семьи.,Мы собрали все свои вещи.,Я очень рада переезду в наш новый дом.,Ненавижу мысль о переезде.,"Я только надеюсь, что смогу выбрать свою спальню.",2
1273,Шон проснулся и встал с кровати в 8:07 утра.,"Он потянулся за сигаретами, но упаковка была пуста.",Шон надел на себя свитера и пошел в магазин на углу.,Там он купил пачку Ньюпортс.,Шон бросил курить на месте.,Шон курил их почти сразу.,2
1274,У Никки была кукла-игрушка.,Она очень любила свою куклу.,Однажды она потеряла свою куклу.,Ники плакала весь день.,Никки так и не нашла куклу.,Никки смеялся всю ночь.,1
1275,Анна потеряла двадцать фунтов за три месяца.,Её друзья не уверены в её секрете.,На прошлой неделе они решили спросить ее.,"Она сказала, что тренируется и лучше ест.",Друзья Анны считали её методы неэффективными.,Друзья Анны были удивлены ее простыми методами.,2
1276,Боб хотел гамбургер.,Но он также хотел питаться здоровее.,И он решил сделать вегетарианский бургер.,"Боб думал, что он не так хорош, как обычный бургер.",Боб пошел в Макдональдс позже вечером.,Он был взволнован.,1
1277,После травмы Томми пришлось пойти к врачу.,Его мать быстро отвезла его в центр города.,В зале ожидания было много людей!,Через некоторое время к Томми пришла медсестра.,Томми был тяжело ранен.,После этого Томми прошел лечение и почувствовал себя намного лучше.,2
1278,Мэгги хотела покрасить свою комнату.,Она хотела розовую комнату.,Она попросила маму купить ей краску.,На следующий день Мэгги покрасила свою комнату.,Мэгги ненавидела розовый цвет.,Мэгги любила розовый цвет.,2
1279,"Кен встретил милого парня в интернете, и они решили пойти на свидание.",Они встретились в хорошем ресторане и пожали друг другу руки.,Кен и его девушка заказали еду и поболтали.,"Пока они ели, Кен решил, что он действительно любит этого человека.","Кен придумал предлог, чтобы поскорее уйти.",Кен пригласил его на второе свидание.,2
1280,Гари влюбился в Джейми.,Он очень нервничает рядом с ней.,Однажды он попытался показаться ей.,Вместо этого он упал с лестницы.,"Гэри был зол, что не упал с двух этажей.",Джейми пришел на помощь и помог ему.,2
1281,Лиз решила попробовать вырастить помидоры.,Она никогда раньше ничего не выращивала.,Она купила саженцы в садовом центре.,"Все лето она ухаживала за ними, как за детьми!","Лиз стыдилась того, что сделала.",В конце концов они вырастили вкусные помидоры.,2
1282,Билл хотел сэндвич.,Он встал и пошел на кухню.,Он собрал материалы для сэндвича.,Он сделал сэндвич.,Он съел свой сэндвич.,Билл начал работать над своим плотничьим проектом.,1
1283,У Джека был свой карандаш.,Она была голубой со звездами.,Однажды он не смог найти его.,Он везде искал.,"Джек решил, что ненавидит синий цвет.",Он наконец-то нашел его под кроватью.,2
1284,Я пошел в магазин купить телефон.,Это было чрезвычайно продвинуто.,Я принес его домой и позвонил всем своим друзьям.,Они тоже хотели увидеть.,Они были впечатлены моим телефоном.,Мне было стыдно за свой телефон.,1
1285,Джон вчера вечером готовил ужин.,Он готовил свиные отбивные.,"К сожалению, он уронил сковородку и обжегся.",Он должен был попасть в больницу.,У Джона был замечательный вечер.,У Джона был ужасный вечер.,2
1286,"Дженни нашла, что кто-то украл у нее обед дважды в комнате отдыха на этой неделе.","Она поинтересовалась и узнала, кто это сделал.","Она столкнулась с этим человеком, а он отрицал это.",Дженни попросила охрану посмотреть записи с камер.,Дженни подняла свитер.,Они подтвердили подозрения Дженни.,2
1287,Эмма любила рисовать.,На день рождения своей подруги она подарила ей картину.,Другой человек видел картину в доме своей подруги.,Она позвонила Эмме и попросила ее создать картины для своего ресторана.,Эмма больше никогда не рисовала в ресторане.,"Эмма была рада, что у нее появилась новая аудитория для ее работ.",2
1288,Том любил смотреть на старые машины.,На его день рождения его семья купила ему билеты в музей классических автомобилей.,"Том подумал, что это замечательный подарок.",Его семья проводила его в музей.,"Том любил время, проведенное в музее.","Том сказал родителям, что ненавидит их.",1
1289,Джонни спускается по лестнице в своем доме.,Теперь у Джонни синяк в колене.,Его мама утешает его.,"В конце концов, Джонни чувствует себя лучше.",Джонни плачет целый час.,Джонни теперь будет осторожнее на лестнице.,2
1290,Майк - занятый человек.,Он часто ест фастфуд на завтрак.,Майк хотел насладиться более здоровым завтраком.,Он попробовал рецепт овсянки.,Майк съел овсянку.,"Майку было стыдно за то, что он сделал.",1
1291,"Мой учитель показал нам, как строить деревянный птичий домик.",Все начали эксперимент.,Я пытался соединить границы гвоздями.,Я ударился по пальцу молотком.,"Я был очень счастлив, что строил деревянные птичьи домики.","Я пошел в больницу, чтобы починить свой сломанный палец.",2
1292,Джошу нравилось смотреть аниме.,"Когда он критиковал одну из них, фанаты разозлились на него.","Джош не понимал, почему они не могут принять критику.",Джош держал свои мнения в себе.,Джош решил посмотреть аниме в одиночку.,Джош любит смотреть аниме с другими.,1
1293,Джон любит есть в буфетах.,"Они его любимые, потому что он может есть столько, сколько захочет.","Рядом с его квартирой был отличный буфет, куда он ходил.","Он узнал, что они закрылись на прошлой неделе.","Джон был рад, что он ушел.",Иоанну было грустно услышать новость.,2
1294,Джимбо работает на одной и той же работе уже много лет.,Он всегда делает перерыв на курение в одно и то же время.,На этой неделе у них новый босс.,Новый босс не разрешает курить.,"Джимбо рад, что его босс не разрешает курить.","Джимбо пробирается в заднюю комнату, чтобы курить.",2
1295,Лестер был влюблен в Кристину.,"Он был фотографом, а она графическим дизайнером.",Лестер проводил все свободное время с Кристиной.,"В конце концов, она сказала, что любит его и хочет иметь детей.",Лестер предложил ей выйти за него замуж.,Лестер больше никогда с ней не разговаривал.,1
1296,"Я решил, что мне нужно закончить воскресное кроссворд.","Я выключил компьютер, чтобы не обманывать.","Я выключил телевизор, чтобы не отвлекаться.","Я открыл газету в разделе ""Отдых"".",Я прочитал увлекательную статью.,Я закончил всю кроссвордную головоломку за час.,2
1297,Я подумал о новой шляпе для головы.,"Просмотрев изображения, я выбрал один.",Эта шляпа будет потрясающей!,"Я поспешил в магазин, чтобы купить шляпу.","К сожалению, я выглядел как картошка.",Рубашка идеально подходила.,1
1298,Джулия испекла торт.,"Когда оно остыло, она была готова заморозить его.",Она покрыла его розовой глазурью.,Потом она сделала маленькие глазури.,"Торт выглядел плохо, потому что она не потрудилась над ним.","Когда она закончила, торт выглядел очень вкусным.",2
1299,У Уит есть собака.,Он все время спит.,"Он не просто спит, как обычная собака.","Он храпит, как человек.",Белый не хочет.,Уит плохо спит.,2
1300,Эми вернулась домой с тренировки по волейболу и села на диван.,Ее мать вошла и задыхалась.,"Она сказала Эми, что ей нужно принять душ, так как она потела.","Они спорили, так как Эми думала, что это не так уж и важно.",Эми ушла на тренировку по волейболу.,Эми сдалась и приняла душ.,2
1301,"Сегодня был День ""Кружки за мир"".",Мой учитель повел класс в сторону входа в школу.,Все подняли колеса возле остановки.,"Когда мы смотрели на колеса издалека, они вращались.",Учительница сказала нам вернуться и снять шестерни.,Наш учитель сфотографировал шестеренки.,2
1302,Бет ждала своего первого ребенка.,"Она была дома, делала легкую уборку в воскресенье днем.",Внезапно у нее воды разорвались.,Бет рожала два дня.,Бет родила красивого мальчика.,Бет была очень счастлива в те два дня.,1
1303,Миа никогда не пробовала фалафель.,"Она не думала, что ей понравится.",Однако друзья убедили ее попробовать.,"Она поняла, что это было восхитительно!",Миа поклялась больше никогда его не есть.,"Миа так понравилось, что решила научиться его готовить.",2
1304,"Мне было скучно, когда моя дочь пошла в детский сад.","Я стала замещать учителя в ее школе, когда учитель болел.","Меня очень заинтересовала причина, почему некоторым детям трудно учиться.","Это привело меня к тому, что я пошла на несколько занятий по специальному образованию.",Я стала преподавать специальное образование.,Я решил никогда не преподавать.,1
1305,Гэри всегда приносил свой обед на работу.,Сегодня Гэри не мог найти свою lunchbox.,"Он решил, что просто купит что-нибудь из машины на работе.","Когда Гэри взял свой обед, он узнал, что машина сломана.",Затем Гэри купил что-то из автомата на работе.,Гэри был очень расстроен и голодал.,2
1306,Джейк пытался заснуть.,У него завтра важный тест.,Он всю ночь катался в своей постели.,Он попробовал выпить большой стакан теплого молока.,"Джейк заснул после того, как выпил молоко.","Джейк выпил чашку кофе, чтобы не заснуть.",1
1307,Однажды я шел по парку.,"Я заметил, что мужчина сидит один.","Я подошла к нему и спросила, как он.","Он рассказал мне, как он был очень болен и грустным.","Я выслушала его и сказала, что надеюсь, ему станет лучше.",Я решил послушать свой айпод.,1
1308,Джо интересовался общей теорией относительности Эйнштейна.,Он посмотрел несколько документальных фильмов об Эйнштейне.,Затем он прочитал книгу о теории относительности.,Джо много узнал о научных достижениях Эйнштейна.,Он не мог дождаться начала занятий по физике.,Джо тренировал свой удар и был принят в футбольную команду.,1
1309,Бонни нужна была новая работа.,Она искала в газете в разделе занятости.,Она нашла объявление на работу няней.,"Она позвонила по указанному номеру, чтобы договориться о интервью.","Бонни позвонила, чтобы сказать, что не хочет интервью.","В конце концов, Бонни получила работу.",2
1310,Эми играла с друзьями на заднем дворе.,"Вдруг она увидела маленькую змею, которая проскользнула по ее руке!","Она закричала и убежала, но змея укусила ее за руку!",Эми была в ужасе и сразу же вызвала скорую.,"Скорая отвезла ее в морг, чтобы она умерла.",Скорая помогла ей с мотоциклом.,2
1311,"Джерри сказал всем своим друзьям, что бежит марафон.",Некоторые из них его спонсировали.,Он никогда не готовился к этому.,Он был в шоке в тот день.,"Джерри попытался пробежать марафон, но быстро упал,",Джерри выиграл марафон.,1
1312,Дэйв любил природу.,Однажды он решил отправиться в поход.,"Когда он шел по тропе, он услышал шипящий звук.",Справа от него на земле была змея-крестонос!,Дэйв медленно отступил.,Дэйв сфотографировал высокие деревья.,1
1313,Логан всегда любил быть на улице.,"Однажды, когда Логан играл на улице со своей собакой, его укусила пчела.",Он плакал от боли и бежал домой.,"Мать Логана положила лед на жало, пока не почувствовала себя лучше.","Потом он вернулся на улицу, чтобы поиграть с собакой.",Он больше никогда не подходил к бабочкам.,1
1314,У Скипа в школе все хуже и хуже.,"Его родители думали о том, чтобы найти ему репетитора.","Они заметили, однако, что Скип сильно заикается.","Они поняли, что ему нужны очки, а не репетитор.",Родители Скипа решили не давать ему очки.,Скип получил очки и улучшил уроки.,2
1315,Семья Рэй пришла в воскресенье на обед.,Брат Рэ случайно пролил свой напиток.,Отчим Рэ кричал и бросал тарелку по комнате.,"Рэй наблюдала, как тарелка разбилась на миллионы кусочков.",Рэй пошла за метлой.,Рэй спросил у брата имя водопроводчика.,1
1316,Джина и её подруга Лиза слушали музыку в гараже.,"Джина надеялась, что другие подруги присоединятся к ним.","Она позвонила им, но никто не ответил.","Девочки решили танцевать, чтобы избавиться от скуки.",Они все хорошо провели время.,"Джина и её друзья выключили музыку, так как она была скучной.",1
1317,Дети очень взволнованы Рождеством.,Они были хороши весь год.,Они послали письмо Санте.,Санта ответил на почту.,"Они обрамляли письма и хранили их годами,","В письме говорилось, что они не получат никаких подарков.",1
1318,Я чувствовал себя плохо.,Я назначила встречу с врачом.,Я пошла к врачу.,Он провел несколько тестов.,"Я узнал, что у меня грипп.","Я сказал доктору, что мне не нужны его услуги.",1
1319,В школе Кристиана начались футбольные отборы.,Кристиан решил попробовать себя в команде.,Он практиковался каждый день.,Он пробовал в команду.,Кристиан ненавидит футбол.,Кристиан попал в команду.,2
1320,Тим и Джина ненавидели мыть посуду.,Каждый из них по очереди делал их каждую неделю.,На прошлой неделе Джина не смогла добраться до своей.,Она работала дольше обычного.,Джина была очень счастлива.,"Тим помыл посуду для Джины, чтобы быть любезным.",2
1321,Тимми попросил у матери питомца.,"Она сказала, что не может позволить себе купить ему такую.","Тимми был грустным, но он понял, что сказала его мать.",На следующий день Тимми нашел черепаху в ручье.,"Тимми попросил у мамы, чтобы он взял его в качестве домашнего питомца.",У семьи Тимми был черепаховый суп.,1
1322,Джен привела своего кота Ли к ветеринару на осмотр.,"Ветеринар, доктор Майк, нашел на Ли три блохи.",Доктор Майк предложил Джен погрузиться в блох.,"Джен отказалась, потому что не хотела, чтобы Ли погружали в химикаты.","Джен заметила, что проблема с блохами у Ли быстро ухудшилась.",Ветеринар предложил использовать воспалитель для блох для немецкой овчарки Джен.,1
1323,"Миш получила сообщение, что она может уйти.","Она быстро побежала к машине, ключи в руках.","Она знала, что у нее мало времени, поэтому ехала быстро.","Когда она добралась до вокзала, она посмотрела на часы.","У неё было достаточно времени, чтобы успеть на поезд.",Она повернулась и поехала домой.,1
1324,Джина искала свой телефон в машине отца.,"Она была уверена, что он будет там.","Но после того, как она везде проверила, она не смогла его увидеть.",Она побежала в дом и схватила фонарик.,Джина нашла свой телефон.,Джина пошла спать.,1
1325,У Сары была встреча на собеседование по поводу работы.,Она надела свой лучший костюм и направилась на собеседование.,"Когда она сидела на собеседовании, Сара заметила, что у нее в чулках появился трещина.","Она была так сосредоточена на недостатке, что просто промолчала ответы.",Из-за ее ответов Сара не получила работу.,Сара получила работу и была похвалена за свой чистый голос.,1
1326,Линда и ее парень были голодны.,Она хотела есть тако.,Он хотел есть рыбу.,"Они оба чувствовали себя могущественными и не могли решить, что поесть.",Линда и ее парень получили оба.,Линда и ее парень не хотели есть.,1
1327,"Моррис покупает себе скейтборд, чтобы оставаться активным.",Он приносит скейтборд в парк на день катания.,"Он замечает, что он намного старше остальных людей.","Однако они приветствуют его, и, кажется, не обращают внимания на его возраст.",Моррис каждый день подвергался издевательствам в скейт-парке.,Молодые конькобежцы научили Морриса многим трюкам.,2
1328,Рон любил много пива.,Его отец и мать были алкоголиками.,"Рон решил, что лучше не пить.",Он наконец-то уволился через 6 месяцев.,Рон гордился своим решением.,Однако Рон все равно выходил с друзьями выпить.,1
1329,Джейн хотела длинные волосы.,Она позволила ему расти месяцами.,Но позаботиться о нем стало трудно.,"А летом, когда волосы были длинными, она была слишком горячей.",Джейн решила подстричься на короткое время.,Джейн любила свои длинные волосы и отрастила их еще дольше.,1
1330,Алекс проснулся от яркого солнечного света.,Она посмотрела на будильник.,"Она поняла, что, должно быть, проспала!",Алекс выпрыгнул из постели.,Она опоздала в школу.,Она снова уснула.,1
1331,Я обедал с друзьями в новом месте.,Я попросил кока-колу.,"Они сказали, что у них только продукты Пепси.","Они спросили, согласен ли я.","Я сказал, что не против.",Я снова попросил кока-колу.,1
1332,Карл был во Флориде и наслаждался днем в своем доме.,Он смотрел телевизор и внезапно появилась тревога.,Сигнализация предупреждает жителей о возможности цунами.,Карл испугался и начал эвакуироваться.,Карл смог добраться до укрытия до начала шторма.,Он передумал и вернулся к просмотру телевизора.,1
1333,"Мы проснулись утром, и увидели, как падает снег.","Мы очень рады, что школа отменяется на сегодня.","Все вышли на улицу, чтобы поиграть в снег.",Мы сделали снеговика и использовали морковь для носа.,У нас был скучный день.,"Мы нашли камни, которые можно использовать для его глаз и рта.",2
1334,У Джо на заднем дворе была белка.,"Он подходил к Джо на несколько метров, а потом убегал.",Джо пытался заставить его взять арахис из его руки.,Однажды белка наконец-то это сделала.,Джо был очень расстроен.,Джо был счастлив.,2
1335,Арнольд купил новый телевизор.,Он заплатил наличными.,Через пару недель он перестал работать.,"Он пытался вернуть его, но потерял квитанцию.",Арнольду не разрешили вернуть телевизор.,Арнольд сохранил и полюбил свой телевизор.,1
1336,Эрику было всего на день больше 21 года.,Но у него уже были проблемы с алкоголем.,Эрик проснулся и крикнул в ближайшем баре.,"Он прыгнул в машину, полусонный, и направился к месту.",Вскоре он напился и упал в обморок в баре.,"Эрику очень понравилась новая боулинг-лавка, он понял.",1
