,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1163,Alex misstänkte att hans katt Tigger kanske hade loppor.,Tigger klöste sig hela tiden.,Alex tog Tigger till veterinären för att få en diagnos.,Veterinären bekräftade att Tigger verkligen hade loppor.,De gav honom en loppor medicin och det klarade upp.,Alex bestämde sig för att inte ge katten den medicin som han hade fått förskriven.,1
1164,Haley var en ung forskare på ett berömt laboratorium.,Varje dag arbetade hon hårt med sitt nuvarande projekt.,En av hennes kollegor stal hennes forskning i hemlighet.,Haley upptäckte det när han publicerade det i en vetenskaplig tidskrift.,Haley kände sig förrådd.,Haley kände att hon hade fått ett beundransvärt stöd.,1
1165,Sam ville ha en fest.,Sam bjöd in alla sina vänner och grannar.,Festen blev extremt vild.,Alla gäster lämnade festen i avsky.,Sam blev festplanerare.,Sam hade en hemsk baksmälla nästa dag.,2
1166,Katie kunde inte sova.,Hon gick ner på tå och in i köket.,Hon hällde på sig ett glas mjölk.,Sen värmde hon upp den i mikrovågsugnen.,Katie drack det och gick tillbaka till sängen.,Katie bestämde sig för att hälla mjölken i avloppet.,1
1167,Tom pratade med sin fru Becky som hade en dålig dag på jobbet.,Han bestämde sig för att överraska henne med hennes favoritmat.,På vägen hem från jobbet var det mycket trafik.,Efter att ha fått maten kom han hem mycket senare än planerat.,Men allt var bra så fort de kramades och åt middag.,"Tom tog en tur till kasinot, han ignorerade sin familj.",1
1168,De var tvungna att välja en spis till sitt nya hus.,De kunde inte välja ett visst märke.,De gillade vikingens hållbarhet.,De gillade också affären med Thermador.,De behövde inte en spis längre.,De bestämde sig för att köpa vikingspisarna.,2
1169,Jasmine har inte studerat för mattester.,Hon tänkte att hon kunde improvisera.,Jasmine insåg snart att provet var mycket svårt.,Hon bestämde sig för att fuska genom att titta på grannens tidning.,Läraren tog henne och gav henne eftersläpning.,Läraren fick tag i henne och berömde hennes uppfinningsrikedom.,1
1170,Sam flyttade till Los Angeles för att bli filmstjärna.,"Han hade inte mycket pengar, men han tyckte att det var det enda sättet att gå.",Efter två månader sov Sam i sin bil och gick bankrutt.,Han gick till kinesiska teatern för att tigga en dag.,Sam kände sig ganska hoppfull.,Sam kände sig väldigt deprimerad.,2
1171,Ben vaknade sent.,Ben hoppade över frukosten och gick till jobbet.,Jag hade för mycket att göra för att ta en paus eller äta lunch.,Efter jobbet hamnade Ben i en riktigt dålig trafik.,Ben var så hungrig att han blev sjuk.,Ben kom hem snabbt.,1
1172,Darren kom för sent till jobbet och kunde inte hitta sina bilnycklar.,Han letade överallt i huset.,Han frågade sin fru var de var.,Hon bad honom kolla fickorna.,Darren stängde av datorn.,Det fanns inga nycklar i fickorna.,2
1173,Jag hade en jobbintervju förra veckan.,Min flickvän hjälpte mig att välja en ny slips.,Vi gick till affären och letade i timmar.,Jag hittade tre som jag gillade.,Jag köpte en fjärilspänning istället.,Jag köpte dem alla.,2
1174,Harry älskade hockey.,Han bestämde sig för att spela i en lokal liga.,Harry var med på provtagningarna.,Harry hoppades att han klarade sig bra nog för att komma med i laget.,Harry slutade sedan i sitt hockeylag.,Några dagar senare fick Harry höra att han kom med i laget.,2
1175,Lilla Sue satt på en elefant i djurparken.,Hon gillade det först men blev rädd.,Hon började gråta efter sin mamma.,Djurparken var tvungen att stoppa elefanten och hämta henne.,-Sues mamma tog henne för att klappa geten.,Sue fortsatte att rida på elefanten.,1
1176,Hannah var en fantastisk konstnär.,Hon hade alltid en naturlig gåva.,Hon bestämde sig för att delta i en konsttävling.,Som tur var lyckades hon vinna det största priset.,Hennes föräldrar insisterade på att hennes mormor gjorde det mesta av sömningen.,Hennes föräldrar var mycket stolta.,2
1177,Jim tog ut soporna.,Han halkade på en isbit på trottoaren.,Jim föll hårt ner på trottoaren.,Jim kände något bryta på armen.,Jim bestämde sig för att göra en handstand.,Jim var skadad och var tvungen att ringa 911.,2
1178,Jag hatar att tvätta.,Att matcha strumpor är ett fruktansvärt slöseri med tid.,Varje gång jag tvättar blir strumporna förlorade.,Jag var trött på att leta efter matchande strumpor.,Jag tycker att det är avslappnande att tvätta.,Jag kastade alla mina gamla strumpor och köpte bara vita strumpor.,2
1179,James var tolv år gammal och älskade mat.,Han har aldrig tänkt på att laga mat förrän idag.,Hans mamma lät honom hjälpa till med att laga ris till middagen.,James lärde sig hur roligt och kreativt matlagning kan vara.,James bestämde sig för att bli kock när han blev stor.,James la aldrig mat igen.,1
1180,Lee visste att hennes mamma behövde nya handskar och inte hade råd med dem.,Så Lee började sticka ett par.,Hon skyndade sig att avsluta dem till jul.,Sen gav hon dem till sin mamma.,Lees mamma var stolt över att hennes dotter var så omtänksam.,Lees mamma kastade handskarna på Lee och lämnade rummet.,1
1181,Jennifer var reklamförfattare i en storstad.,Hon gjorde ett bra jobb men fick alltid dåliga kommentarer på sina recensioner.,Jennifer fick reda på att hennes chef försökte sabotera henne!,Hon bestämde sig för att konfrontera sin chef om de negativa kommentarerna.,Jennifer tackade sin chef för hans rättvisa.,Jennifer stormade in på hans kontor och satte sin chef i ordning.,2
1182,Lorraine spelade softball.,Hon var bäst i sitt lag.,"En dag, under en match, vridde hon fotledet illa.",Hon kunde inte spela längre.,Lorraine var så glad!,Lorraine var verkligen ledsen.,2
1183,Abby och Tammy var bästa vänner.,De älskade att göra roliga och kreativa saker tillsammans.,De bestämde sig för att göra vänskaps armband tillsammans och ge till andra.,Abby gjorde fem och Tammy gjorde sju till.,Tammy pratade aldrig med Abby igen.,De bestämde sig för att behålla armband för sig själva.,2
1184,Igår kväll var det en stor blixtstorm.,Det tog strömmen.,Hela grannskapet hade ingen el.,Det blev riktigt kallt och vi blev rädda.,Vi måste skotta snön.,Efter en timme kom strömmen tillbaka.,2
1185,Sal var arg för att hans föräldrar skulle flytta.,De flyttade till åttonde våningen i en byggnad.,Han hatade att bo så högt.,Efter att ha flyttat tittade han ut genom sovrumsfönstret.,Sal kastade sin kudde ut genom fönstret.,Den vackra utsikten fick honom att ändra sig.,2
1186,Lydia hade en konstig dröm i går kväll.,Hon drömde att hon hade ett prov i skolan.,När hon tog provet insåg hon att hon glömde ta på sig byxor!,Hon skämdes så mycket att hon sprang ut ur klassrummet.,Lydia önskade att drömmen var verklig.,Lydia kände sig lättad när hon insåg att det bara var en dröm.,2
1187,Alex behövde mat.,Hon gjorde en lista på saker att köpa.,Hon samlade sina återanvändbara duksäckar.,Hon gick till affären.,Alex köpte en yacht.,Hon köpte matvaror.,2
1188,Yolanda hatar berg-och dalbanor.,Katie förstår inte varför.,Hon bestämde sig för att tvinga Yolanda att rida en med henne.,Yolanda spydde över Katie.,Katie var lycklig som aldrig förr.,Katie ångrade att hon tvingade Yolanda att åka med.,2
1189,En sak som Tina ville göra i New York var att gå till en korvbutik.,Hon såg till slut en Nathans-bricka och beställde en traditionell.,Maten smakade fantastiskt.,"Det var dyrt, men värt det.",Hon var ledsen över korven.,Hon var nöjd med korven.,2
1190,Tammy gillar att hekla.,Det var bara några veckor till jul och hon hade inga pengar.,Hon fick idén att göra en filt av den extra garnen.,Hon packade in den för sitt barnbarn Lorelei.,Tammy var ledsen att hon inte hade en present att ge.,Lorelei hade den filten i åratal.,2
1191,Melinda ville se en skräckfilm.,Hon ville gå själv för att visa att hon var modig.,Melinda gick på bio och köpte en biljett.,Melinda var väldigt rädd när hon såg filmen.,Melinda tyckte att filmen var väldigt rolig.,Melinda önskar att hon hade tagit med någon.,2
1192,Lamar får veta att han kommer att ha oväntade gäster en eftermiddag.,Han har ingen mat hemma att ge till sina gäster.,Han bestämmer sig för att brygga en tepanna åt dem istället.,Alla hans gäster njuter av det te han gör.,Lamar gav dem te att ta med hem.,Lamar gick till parken.,1
1193,Min systerdotter sökte jobb på RMV för två år sen.,Hon fick jobbet och var glad.,"De sa att hon behövde ett körkort, vilket hon inte hade.",Hon visade sin arbetsgivare ett läkarintyg som visade att hon inte kunde köra bil.,De sa att det var okej att låta henne arbeta som sekreterare.,Hon hade en perfekt körkort.,1
1194,Lela fick cancer för fem år sedan.,Varje dag har varit en kamp.,Hon gick till läkare och fick behandling nästan varje dag.,Lela har blivit bättre de senaste månaderna.,Lela slutade sedan behandlingen och kände sig bättre.,Lela kom över influensan.,1
1195,Fred var ny i klassen.,Han var väldigt besvärlig och han hade det svårt.,Ingen verkade vilja vara vän med honom.,Senare vid lunchtid åt någon med honom.,Fred var populär.,Fred pratade med sin lunchkamrat och fick nya vänner.,2
1196,Joyce adopterades av sin fostermor när hon var fem år gammal.,Efter adoptionen adopterade hennes mamma tre barn till.,Joyce älskade att vara en äldre syster och hon hjälpte sin mamma mycket.,När hon flyttade ut på egen hand blev hon också fosterförälder.,Joyce övergav sina barn strax efter.,Joyce älskade sina barn lika mycket.,2
1197,Horatio hade alltid varit rädd för att äta en rå ostron.,"Hans flickvän sa att det var utsökt, men han var nervös.",Till slut tog hon med honom på semester till Cape Cod för att prova på färsk ostron.,Horatio tog sin första tugga av ett rått ostron och älskade det.,Han bestämde sig för att inte äta mer.,Han åt tio till.,2
1198,Tom tyckte om att hålla boskap.,Han gjorde det varje dag.,En dag blev en ko fri.,Han letade överallt.,"Han såg kon på grannens åker, ignorerade den och gick.",Han hittade ko och tog med den tillbaka.,2
1199,Alyssa tog kaffe på väg till jobbet.,Hon drack kaffet medan hon körde.,Plötsligt var hon tvungen att snabbt stoppa bilen.,Kaffet spilldes över hennes knä och brände hennes ben.,Hon skrattade när hon fortsatte att köra till jobbet.,Hon hade nästan en olycka när hon skrek av smärta.,2
1200,John körde på motorvägen.,En Mustang parkerade bredvid honom och höll hastigheten.,Han körde sin nya Camaro.,De bestämde sig för att tävla.,John vann loppet.,John stannade för att köpa en Mustang.,1
1201,Ben ville vinna kostymtävlingen på jobbet i år.,Han tillbringade många timmar med att göra sin kostym från grunden.,För att göra kostymen mer snygg sminkade han sig mycket.,På jobbet var alla imponerade av hur han såg ut.,Ben var nöjd.,Ben backade ur kostymtävlingen.,1
1202,Min mamma frågade om hon kunde låna 100 dollar från mig.,"Hon är pank, så jag lånade ut mitt kreditkort.",Nästa dag blev mitt kreditkort avvisat när jag försökte köpa mat.,Företaget sa att jag köpte en bil för 320 dollar.,Jag sa till mamma att fortsätta använda mitt kreditkort.,Jag var arg på mamma för att hon tog upp mitt kreditkort.,2
1203,Kelly hade alltid det torraste håret.,Hon hade ingen aning om vad hon skulle göra.,Till slut gick hon till doktorn.,Han skrev ut piller.,Kelly hade äntligen hår som inte var torrt.,Kelly älskar potatischips.,1
1204,Sarah var rädd för att vara med andra.,Hon bestämde sig för att tvinga sig själv att gå på en fest.,På festen blev hon yr och nervös.,Sarah bestämde sig för att det var nog och gick till en terapeut.,Terapeuten lärde henne hur hon skulle klara av sitt problem.,Terapeuten sa att hon var konstig.,1
1205,Ellen var hos sin läkare.,Hon skulle få veta barnets kön.,Hon hoppades verkligen på en pojke!,Hon höll andan medan läkaren skannade hennes mage.,Ellen blev besviken när hon fick veta att hon skulle få en pojke.,Hennes läkare bekräftade att det var en pojke!,2
1206,Zoey hånades av sina vänner för att hon hade ett konstigt namn.,Hon gillade sitt namn och önskade att folk inte var så elaka.,En ny serie med en huvudperson som hette Zoey.,Zoey blev plötsligt väldigt cool för sina kamrater.,Zoey var glad att alla gillade hennes namn nu.,Zoey ändrade sitt namn när hon fyllde 18.,1
1207,Miranda har precis fått körkort.,Hon tog med familjen ut på en tur.,Hon körde länge.,Men sen insåg hon att hon var vilse.,Miranda gick tillbaka samma väg som hon kom för att återuppta sina steg.,Miranda var glad över sitt stolta ögonblick.,1
1208,Bob gick till doktorn.,Läkaren sa att han var överviktig.,Bob insåg att han måste komma i form.,Han gick på ett gym och började se upp med vad han åt.,Bob har gått upp 20 kilo.,Bob kom i form.,2
1209,Lonnie försökte ta reda på vilka ämnen han skulle ta på college.,Han visste att hans slutliga mål var att bli lärare.,Han bad karriärrådgivaren om råd.,Han fick en lista med förutsättningar.,Lonnie bestämde sig för att börja studera.,Lonnie kastade listan.,1
1210,Sherry tyckte om att utforska naturen.,Hon bestämde sig för att vandra i statens park på en solig dag.,När hon gick längs en bäck såg hon något glänsande.,Hon böjde sig ner och tog upp den glänsande föremålet.,Det var en fjärdedel.,Hon tog upp en kniv som var täckt av rost.,1
1211,Phil gick en promenad i parken.,"Det var en varm, blåsig dag.",Han stötte på några vänner på sin promenad.,En av dem erbjöd honom en drink.,Phil var törstig och tog emot en drink.,Phil var arg på sina vänner.,1
1212,Dorothys katt var gravid.,Hon visste inte hur det hände.,Hon övertalade familjen att behålla kattungarna.,Det slutade med sju kattungar.,Dorothy köpte massor av kattmat.,Dorothy gick till djurhandeln och köpte en ny hamster.,1
1213,Jeremy's mamma gillade inte hans livsstil.,När han var 21 år bestämde sig Jeremy för att flytta ut.,Han hittade en lägenhet i ett närliggande delstat med ett nytt jobb.,Efter flera år städade han upp och finansierade sitt eget liv.,Jeremy var tvungen att flytta tillbaka till sin mamma.,Jeremy tyckte om att vara mer ansvarsfull.,2
1214,Terry inser att hans grannskap har blivit täckt av skräp.,Han önskar att den såg lika ren ut som när han var ung.,Han bestämmer sig för att plocka upp burkar och cigarettstopp varje kväll efter jobbet.,"Till slut gör grannarna det också, och hans kvarter ser bättre ut.",Terry hatade att städa upp.,Alla kände sig bättre när det var renare.,2
1215,Jag ville duscha efter jobbet.,Jag tog mina kläder och handduk från garderoben.,Jag gick in i badrummet och slog på duschen.,Jag klädde av mig.,Sedan gick jag till grannens hus för att låna lite tvål.,Sedan gick jag in i den varma duschen.,2
1216,Jag gick fram till skolans dörr.,"Eftersom min bror var på jobbet, var jag tvungen att vänta på att han skulle hämta mig.",Flera timmar senare väntade jag otåligt.,Han kom till slut innan kvällen.,Jag var arg på honom för att han inte hämtade mig tidigare.,Jag var glad att vara hemma tidigt från skolan den dagen.,1
1217,Barry älskade att lyfta vikter.,Han använde bara sin speciella laststol för att lyfta vikter.,En dag glömde han ta med sin laststol!,Han bestämde sig för att göra hjärt- och kärlövning istället för att lyfta.,Han tyckte alltid om att sova i sin hängmatta.,Han fick ändå en bra träning.,2
1218,Amber hade jobbat mycket på sistone.,Det stressade henne mycket på grund av andra personliga problem.,Hon hade längtat efter en dag för att slappna av.,På sin lediga dag hängde hon ut med pojkvännen Rob.,Amber kunde inte hitta någon tid att slappna av.,De slappnade av hela dagen och Amber mådde mycket bättre.,2
1219,Carl gick med i armén direkt efter high school.,Han skrev på ett kort kontrakt som satte honom i frontlinjen.,Hans bästa vän dödades framför honom.,Lycka blev ett främmande begrepp för Carl.,Carl hängde med sin bästa vän när de kom hem.,Carl fick gå på terapi för posttraumatisk stress.,2
1220,Eddie gillade att se folk använda metalldetektorer på stranden.,Han tittade på en man ett tag.,Det hade gått över en timme och mannen hade inte hittat något än.,Eddie begravde en hög med mynt i sanden.,Tyvärr hittade mannen ingenting den dagen.,Och såg mannen lycklig få en ping.,2
1221,När jag träffade Janice visste hon inte hur man knäcker en valnöt.,Jag kunde inte tro att hon hade kommit så långt i livet utan den här färdigheten.,Jag erbjöd mig att lära henne många metoder för att knäcka nötter.,Hon accepterade.,Janice bestämde sig för att inte lära sig att knäcka valnötter.,Janice är nu expert på valnötkrep.,2
1222,Amy gick ensam hem från volleybollträningen.,Hon ringde och sa till sin vän Kim att hon var den sämsta spelaren.,Amy kände sig som en förlorare bara för att säga det högt.,Kim påminde henne om att det var första dagen och att hon skulle bli bättre.,Och under säsongen blev hon bättre och bättre.,Hon älskade att vara dålig på volleyboll.,1
1223,Beth duschade när hon hörde en hög knackning på dörren.,Hon ville inte svara och väntade på att det skulle gå över.,Nästa gång hon tog en dusch hörde hon det höga knackandet igen.,"Men när hon rusade ut ur duschen för att svara, var det ingen där.",Beth bestämde sig för att hon hörde saker.,Beth var döv.,1
1224,Joe gick på konsthögskola.,Han tog examen i målning.,Han kunde inte hitta ett jobb.,Han svarade sedan på en annons i tidningen.,Joe hatade pizza.,Sen blev han anställd.,2
1225,Bob tog upp sina glasögon från bordet.,Han tog med dem i ryggsäcken till skolan.,Han behövde dem för att se styrelsen.,I vetenskapen satte han på sig dem.,Bob tyckte om att använda sin kikare.,Bob kunde läsa vad som stod skrivet på tavlan.,2
1226,Jag var nervös inför min första skoldans.,Jag blev förvånad när min förälskelse sa ja till att börja med.,När vi äntligen fick chansen att dansa... trampade jag på hennes fot.,Den blev trasig.,Jag körde henne till iHop för pannkakor och shakes.,Nu vill hon inte ens prata med mig.,2
1227,Min vän gick ut en kväll för att hitta kärleken.,Han blev rätt full.,Sen flörtade han med en gay.,Efter ett tag tappade vi bort vår vän.,Vår vän kom hem vid tre på natten med en tjej.,Vi fick reda på att vår vän hade åkt på skidor.,1
1228,Benjamin gick till parken idag.,Först hängde han upp och ner på stängslet.,"Efter det, gick han nerför rutschbanan.",Sedan knuffade hans mamma honom på gungan och han gick riktigt högt.,Benjamin tyckte inte om parken.,Benjamin hade kul och lämnade parken.,2
1229,Megan och jag gick hem från skolan nära en trafikerad gata.,Jag såg tre blå bilar gå förbi i rad.,Vi bestämde oss för att räkna de blå bilarna.,Megan och jag satt på trottoaren hela eftermiddagen.,Efter att ha räknat bilarna åkte vi hem igen.,Vi satte oss ner och började räkna bilarna.,1
1230,Kelly bestämde sig för att ha en fest.,Hennes föräldrar skulle resa bort så hon bestämde sig för att skaffa en.,Hon bjöd in alla sina vänner.,När de kom dit hade de en bra tid.,Kelly hade en neurologisk sjukdom som gjorde att hon var i rullstol.,Kelly städade upp i tid och hennes föräldrar fick aldrig veta.,2
1231,James inser en eftermiddag att han inte har lämnat sitt hus hela dagen.,Han bestämmer sig för att gå och springa i parken.,Han hade en lång jogging runt sjön i sin lokala park.,När han kommer hem känner han sig trött men tillfredsställd.,James bestämmer sig för att aldrig lämna huset igen.,James är glad att han valde att springa.,2
1232,Lars inser att mycket snö hade samlats på däck.,Han bestämmer sig för att skotta lite av snön.,Lars jobbar hela eftermiddagen tills snön är borta.,När han är klar går han in för att duscha.,Han känner tillfredsställelse.,När han kommer ut ur duschen skovlar han sitt däck.,1
1233,Matt misstänkte att hans fru Ginny hade en affär.,Han började smygläsa hennes mejl.,Han hittade några mejl som var från en annan man.,När han läste dem insåg han att hans misstankar var sanna.,Matt började skratta.,Matt var väldigt arg.,2
1234,Mike brukade spela racketball med Perry.,De bokade en plats ett par gånger i veckan.,Men en gång slog Mike Perry i bakhuvudet av misstag.,Perry var inte särskilt glad över det.,Mike var tvungen att be om ursäkt.,Mike och Perry gifte sig.,1
1235,Sydney behövde tvätta.,Hon sorterade sina smutsiga kläder efter färg.,Hon dumpade den första last i tvättmaskinen.,Hon lade till tvättmedel och mjukgörare.,Hon bestämde sig för att gå på bio.,Hon fortsatte att göra detta tills tvätten var klar.,2
1236,Det kom en orkan och vi var tvungna att evakuera.,Vi packade vad vi behövde och begav oss till andra sidan ön.,Vi väntade på stormen där med familjen.,När det var över packade vi våra saker och gick hem.,"Vi fann vårt hus stående, men i ruiner.",Vi bestämde oss för att bada på stranden.,1
1237,Tom bet i Snickers-baren och kände en plågsam smärta.,En liten sten i den fick en av hans tänder att knäcka i två!,Han skyndade till tandläkaren.,"Eftersom det var en nödsituation, så såg de honom direkt.",Tandläkaren fixade hans tand.,Tom hade så roligt den dagen.,1
1238,Rufus vaknar och märker att hans hatt är borta.,Först kan han inte komma ihåg var den kan vara.,Till slut inser han att han bar den på sig i går kväll.,Rufus går tillbaka till baren för att hämta sin hatt.,Rufus är lättad över att ha hittat sin portfölj i baren.,Han ser sin hatt hängande på älghorn bakom baren.,2
1239,Alexia var glad över att få en ny hund.,Hon hade velat ha en ny hund i evigheter.,Till slut gick hennes föräldrar med på att skaffa henne en.,De körde henne till kärnan för att hämta en.,Alexia blev kär i en hårig hund på kenneln.,Alexia grät för att hon ville ha en katt istället.,1
1240,Dan ville hitta den perfekta gåvan till sin mors födelsedag.,Han handlade i flera timmar och kunde inte hitta något.,Han kom hem besviken och utan en gåva.,Hans mor såg hans ansikte när han kom in och frågade vad som var fel.,Dan förklarade situationen och hans mamma var inte upprörd.,Dan skrek åt sin mamma för att hon var kräsen.,1
1241,Bill var fattig.,Bill hade ett minimilönarjobb.,Han kunde knappt betala sina räkningar.,Bill bestämde sig för att ta en examen i datavetenskap.,Bill började tjäna mycket bättre pengar.,Bill tjänade mindre pengar som datavetare än han gjorde tidigare.,1
1242,Jane älskade sina nya högklackade skor.,Hon ville slita ut dem.,Hon hade dem på sig när hon dansade på klubben.,Inom några minuter hade hon för ont i fötterna.,Jane dansade barfota och lämnade sina skor i sin väska.,Jane var angelägen om att börja på en steppskola.,1
1243,Jose är invandrare.,Han och hans familj kom hit från Mexiko.,Jose vill åka till Mexiko för att besöka sina andra familjemedlemmar.,Han planerar noggrant och köper de nödvändiga förnödenheterna för resan.,Jose tar resan till Mexiko.,Jose svär att aldrig åka till Mexiko igen.,1
1244,Hannah kände sig väldigt stel och oflexibel.,Hon bestämde sig för att gå på yoga för att förbättra sin flexibilitet.,Hon var hemsk på yoga och gjorde inga framsteg på flera månader.,Men hon bestämde sig för att hålla fast vid det och fortsätta försöka.,Hannah blev hårdare med tiden.,Till slut lyckades Hanna.,2
1245,Läraren meddelade att det skulle bli ett prov.,Eleverna gav uttryck åt ett kollektivt stön.,Det här var andra popquizen på en vecka.,När läraren började dela ut provspråken ringde brandlarmet.,Eleverna jublade för att de var fria.,Barnen var arga över att de var ute.,1
1246,Carla var orolig för att hennes dotter Ann överansträngde sig.,Hon såg sin dotters fritid försvinna med hennes nya klubbar.,Det hela kom till sin kulmen när Ann fick ett D på ett prov.,Ann lovade att arbeta hårt och tiggde om att få stanna i sin klubb.,Carla sa till sin dotter att hon behövde gå med i fler klubbar.,Annes mamma sa att hon kunde välja en klubb om hon studerade.,2
1247,Ginas familj besökte sin farmor i Illinois.,"Det var första dagen, och Gina var den sista att vakna.",Hon gick till köket för att äta frukost.,Familjen hade redan ätit det mesta av maten.,Gina var glad över resultatet i huset.,Gina var ledsen och grät.,2
1248,James hade födelsedag på gång.,Han ville ha en jaktbåge.,Hans mamma gick ut och köpte en åt honom.,Han glömde att be om pilar till bågen.,Han gick till sportbutiken för att köpa kulor.,Han högg ut några pinnar för att göra provisoriska pilar.,2
1249,En ung flicka som heter Taylor hade alltid velat ha ett husdjur.,En dag överraskade hennes mor henne med en resa till djurbutiken.,De gick båda in i affären och tittade sig omkring.,Taylor hade svårt att bestämma vilket djur han skulle adoptera.,Taylor valde äntligen den söta lilla kattungen i hörnet.,Taylor bestämde sig för att gå och handla kläder.,1
1250,Zeke hade en Halloweenfest.,Alla hans vänner var påklädda.,Zeke tänkte på att bli vampyr eller trollkarl.,Sen valde han en skrämmande kostym.,Zeke klädde sig som en pumpa.,Zeke klädd som ett skelett.,2
1251,Janet har alltid velat vara med i filmer.,Hon fick äntligen en roll i en stor film.,Den skulle ha premiär i hela landet förra veckan.,Tyvärr blev det försenat.,Janet blev lättad.,Janet blev besviken.,2
1252,Marge bad sin man Bill om en pool i bakgården.,"Till slut gav han efter, och poolen installerades.",Snart hade Marge veckovisa poolfester.,Vid en fest såg hon en kurvig granne i bikini prata med Bill.,Marge satte en ny nyckel på hennes nyckelring.,Marge kände en smärta av ånger över att ha lagt i poolen just då.,2
1253,Rosie kvart hästen whinnied irriterat.,Bonden Jones hade fortfarande inte tagit med sin morgon havre.,Hon kände sig elak och smög sig mot äppelträdgården.,"Farmer Jones visste inte om den låga punkten i stängslet, men Rosie gjorde!",Rosie väntade tålmodigt på Farmer Jones.,Rosie bröt sig fri och gick till trädgården.,2
1254,Rick var i baren när han såg ett körkort på marken.,Han frågade om det var någon där.,"Självklart inte, och Rick ville inte lämna den till en främling.",Så han bestämde sig för att köra till den adress som ägaren av körkortet bodde på.,Rick kastade körkortet ut genom fönstret.,Rick gav körkortet till föraren och gjorde föraren glad.,2
1255,Jag började diet igår.,Jag åt hälsosam mat hela dagen!,Idag såg jag pizza i kylskåpet.,Min viljestyrka bröt och jag åt alla fem bitar.,Jag skämdes.,Jag var stolt över min viljestyrka.,1
1256,Sam och hans fru var upptagna med att packa för sin resa.,Han såg verkligen fram emot den här resan.,Han var glad över att få tillbringa mycket tid med henne.,De slutade packa och log sedan mot varandra.,Sam ville komma bort från sin fru så fort som möjligt.,Sam och hans fru hade det jättebra tillsammans.,2
1257,Stan ville åka på äventyr med Eric.,Men Erics mamma sa att Eric inte kunde komma ut och leka.,"Stan bad och bad, men förgäves.",Eric smög ut ur huset och knackade på Stans fönster.,De två pojkarna gick ut för att ha sitt äventyr utan att tveka.,Eric sov djupt och lämnade Stan att klara sig själv.,1
1258,Greg kastar vad han får tag i.,En dag kastade han en sten så långt han kunde.,Den gick genom grannens fönster.,"Han var rädd, men ville göra det rätta.",Greg sa till grannen att det var han.,Greg skyller fönstret på en annan pojke.,1
1259,Brad gick till stranden.,Han byggde ett sandslott.,Han hoppade i havsvattnet.,Han simmade med de små fiskarna.,Brad hade en dålig dag.,Brad gick hem efter en trevlig dag.,2
1260,Vår valp gick ut för att leka.,"Han rullade i leran, som fastnade i hans päls.",När han var inne i huset skickade vi honom till badrummet.,Han hoppade i badkaret för att bada.,Vi badade honom.,När vi var klara var vår valp full av lera.,1
1261,Jerry hade precis lärt sig cykla och var glad över att få åka en sväng.,Han började på gatan nära sitt hus när han träffade ett hål.,Hans cykel stannade omedelbart och vände honom över den.,Han låg där och skrek om hjälp utan att någon var i sikte.,Det tog Jerrys mamma 20 minuter att hitta honom.,Jerry kunde inte vänta på nästa cykeltur.,1
1262,Jag besökte nån jag har dejtat på nätet.,"Jag har aldrig sett henne, men jag litar på henne.",Flygresan tog flera timmar.,När jag kom till hotellet sa hon att hon var framför.,Jag tog planet och flög hem.,Jag gick in och såg henne.,2
1263,Jag anlitade en social media manager.,Jag trodde att de skulle få mer trafik till min hemsida.,De tillbringade mest tid med att läsa andras inlägg.,Min trafik sjönk faktiskt under den följande månaden.,Jag har avskedat min nya social media-chef.,Jag bestämde mig för att ge min nya social media manager en höjning.,1
1264,Sams föräldrar var ute i helgen.,Han bestämde sig för att ha en fest.,Många kom.,Festen slutade med att förstöra huset.,Sams föräldrar var upprörda över att de missat det roliga.,Sam var i stora knipa.,2
1265,Idag var första skoldagen.,Jag måste ha på mig min nya klänning som mamma köpte.,Jag träffade många nya vänner.,Min favoritlektion är musik.,Jag hade det så trevligt i skolan.,Jag hatar skolan.,1
1266,Sam har köpt en ny tv.,Den ville inte slå på.,Han tryckte på på knappen flera gånger.,Äntligen kom Jeb för att kolla upp det.,Jeb satte på mikrovågsugnen.,Jeb satte på tv:n och den gick på.,2
1267,En dag var Matilda extremt uttråkad.,Så hon valde ett namn och en adress ur telefonboken.,Hon skrev ett dumt brev till den där personen.,Och mottagaren skrev tillbaka till Matilda!,Matilda fick sedan ett brev från sin bror.,Matilda fick inte skriva till dem längre.,2
1268,Bill och Teddy var på baren tillsammans.,Bill såg en vacker flicka.,Han gick fram till henne för att flirta men hon gillade honom inte.,Han var för full för att prata ordentligt.,Bill lade noggrant ihop kolumnen med åtta siffror.,Bill och Teddy pratade högt om hur uppblåsta snygga tjejer är.,2
1269,Igår kväll var väldigt skrämmande.,Vi hade en tornadovarning och fruktansvärda åskväder.,Tyvärr blev inte min violinkonsert inställd.,"Jag var tvungen att komma, men under föreställningen gick ljuset ut.",Ingen verkade märka vad som hade hänt.,Vi kunde inte se våra noter.,2
1270,Janey och Lynne bestämde sig för att gå på bio.,"Janie ville se en komedi, men Lynne ville se en spänning.",När de kom till biografen bestämde de sig för att göra en kompromiss.,De valde en actionfilm som hade både komiska och spännande delar.,De bestämde sig för att åka till Vegas istället.,De var båda lyckliga.,2
